"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.227555894E1,-6.272888184E-2,3.849182129E-1,7.014465332E-2
7.232555894E1,2.249908447E-1,-4.000396729E-1,2.155303955E-1
7.237555894E1,1.516876221E-1,-1.960144043E-1,2.210235596E-1
7.242555894E1,1.046447754E-1,-7.810974121E-2,9.396362305E-2
7.247555894E1,5.548553467E-1,-1.880645752E-1,2.100372314E-1
7.252555894E1,2.836303711E-1,1.345214844E0,6.709289551E-2
7.257555894E1,-8.837890625E-2,-7.720642090E-1,-2.316131592E-1
7.262555894E1,-6.333923340E-2,-2.740478516E-2,1.110687256E-1
7.267555894E1,-2.313232422E-1,1.888275146E-1,1.269531250E-1
7.272555894E1,-3.919830322E-1,-3.401794434E-1,7.870483398E-2
7.277555894E1,3.337249756E-1,-5.826873779E-1,2.595214844E-1
7.282555894E1,-4.928588867E-2,-1.410217285E-1,1.538391113E-1
7.287555894E1,-9.265136719E-2,-2.796936035E-1,1.739501953E-3
7.292555894E1,-3.889465332E-2,-5.533599854E-1,-2.102355957E-1
7.297555894E1,-4.684448242E-2,-1.153717041E-1,-3.153076172E-1
7.302555894E1,-2.607727051E-2,1.570587158E-1,-2.132873535E-1
7.307555894E1,-1.936340332E-2,8.131408691E-2,-8.064422607E-1
7.312555894E1,3.691558838E-1,3.042755127E-1,1.116790771E-1
7.317555894E1,-1.916198730E-1,4.893798828E-1,6.953430176E-2
7.322555894E1,3.746490479E-1,9.902954102E-2,1.489562988E-1
7.327555894E1,1.522979736E-1,8.436584473E-2,1.190185547E-1
7.332555894E1,2.805786133E-1,-7.872009277E-2,2.845611572E-1
7.337555894E1,1.559600830E-1,2.083740234E-1,3.077697754E-1
7.342555894E1,5.393981934E-2,1.521759033E-1,3.157196045E-1
7.347555894E1,1.913909912E-1,7.380065918E-1,2.845611572E-1
7.352555894E1,-7.365112305E-1,-8.227691650E-1,-1.925201416E-1
7.357555894E1,3.508300781E-1,4.227905273E-1,-6.240844727E-2
7.362555894E1,-5.092773438E-1,-8.468627930E-3,1.043548584E-1
7.367555894E1,-4.684448242E-2,-6.222534180E-2,4.146728516E-1
7.372555894E1,5.065917969E-3,1.576843262E-1,2.644042969E-1
7.377555894E1,4.858245850E-1,-6.181182861E-1,2.576751709E-1
7.382555894E1,6.005859375E-2,3.611755371E-2,6.648254395E-2
7.387555894E1,2.475891113E-1,-5.924530029E-1,-4.347229004E-2
7.392555894E1,-1.274719238E-1,-2.754211426E-1,-2.780456543E-1
7.397555894E1,-7.983398438E-2,5.663452148E-1,-1.841735840E-2
7.402555894E1,-9.436035156E-1,-6.779937744E-1,-6.201324463E-1
7.407555894E1,1.455841064E-1,2.334289551E-1,-9.477233887E-2
7.412555894E1,-1.427459717E-1,6.824188232E-1,3.316040039E-1
7.417555894E1,-3.278503418E-1,-2.546539307E-1,1.943969727E-2
7.422555894E1,1.632843018E-1,-1.184387207E-1,-7.431030273E-3
7.427555894E1,2.462768555E-2,8.682250977E-2,1.214599609E-1
7.432555894E1,2.976837158E-1,-1.091003418E-2,1.697235107E-1
7.437555894E1,2.145996094E-1,1.252899170E-1,2.020874023E-1
7.442555894E1,5.393981934E-2,3.753662109E-3,1.770477295E-1
7.447555894E1,1.911926270E-2,4.624938965E-1,1.471099854E-1
7.452555894E1,7.594299316E-2,-1.275634766E-2,-4.774475098E-2
7.457555894E1,-2.905731201E-1,6.335449219E-1,3.993988037E-1
7.462555894E1,-2.966766357E-1,-5.124359131E-1,2.094268799E-1
7.467555894E1,-4.684448242E-2,4.771575928E-1,1.782684326E-1
7.472555894E1,1.895599365E-1,4.350128174E-1,3.719177246E-1
7.477555894E1,4.290161133E-1,-4.073638916E-1,2.075958252E-1
7.482555894E1,9.915161133E-2,-4.140930176E-1,-1.491546631E-1
7.487555894E1,7.350158691E-2,-3.908843994E-1,-3.183593750E-1
7.492555894E1,-2.771301270E-1,1.136932373E-1,-5.620880127E-1
7.497555894E1,-4.671173096E-1,-1.966247559E-1,-2.444458008E-1
7.502555894E1,-3.871002197E-1,-3.303985596E-1,-9.445037842E-1
7.507555894E1,9.730529785E-2,3.678131104E-1,1.886596680E-1
7.512555894E1,-2.032165527E-1,-3.719329834E-1,-1.314239502E-1
7.517555894E1,2.828979492E-2,3.171234131E-1,-2.636718750E-2
7.522555894E1,-9.632873535E-2,3.323822021E-1,3.410339355E-2
7.527555894E1,2.304840088E-1,-4.403533936E-1,2.973937988E-1
7.532555894E1,1.174774170E-1,2.938842773E-2,3.548126221E-1
7.537555894E1,1.828308105E-1,1.442413330E-1,4.232177734E-1
7.542555894E1,3.477783203E-1,2.957305908E-1,1.911010742E-1
7.547555894E1,-3.400573730E-1,1.491241455E-1,8.724975586E-2
7.552555894E1,5.438537598E-1,2.639617920E-1,2.558441162E-1
7.557555894E1,-4.487915039E-1,2.401428223E-1,3.633575439E-1
7.562555894E1,2.401733398E-2,-7.769470215E-1,2.314147949E-1
7.567555894E1,-2.667236328E-2,1.485137939E-1,2.234802246E-1
7.572555894E1,3.153991699E-1,2.865753174E-1,2.662353516E-1
7.577555894E1,2.420959473E-1,-3.859863281E-1,1.654357910E-1
7.582555894E1,-4.089355469E-3,-2.467041016E-1,-3.247070312E-2
7.587555894E1,1.186981201E-1,-5.338134766E-1,-3.146972656E-1
7.592555894E1,-3.523254395E-2,4.142456055E-1,-4.387054443E-1
7.597555894E1,-1.059661865E0,-4.214172363E-1,-7.978973389E-1
7.602555894E1,-1.647949219E-3,1.399536133E-1,-1.851959229E-1
7.607555894E1,-5.624084473E-1,3.238372803E-1,3.878021240E-1
7.612555894E1,-2.392578125E-1,-2.686920166E-1,1.214599609E-1
7.617555894E1,-2.241516113E-2,5.785675049E-1,1.110687256E-1
7.622555894E1,1.700134277E-1,-1.335144043E-2,8.175659180E-2
7.627555894E1,3.465576172E-1,-2.589263916E-1,1.312255859E-1
7.632555894E1,2.915802002E-1,3.812561035E-1,4.020690918E-2
7.637555894E1,2.115478516E-1,-2.063903809E-1,1.819458008E-1
7.642555894E1,4.661560059E-2,9.084320068E-1,2.161407471E-1
7.647555894E1,-3.266296387E-1,-1.293746948E0,-1.705322266E-1
7.652555894E1,2.066650391E-1,4.368438721E-1,3.206024170E-1
7.657555894E1,-4.414520264E-1,-2.131195068E-1,8.724975586E-2
7.662555894E1,5.455017090E-2,-2.234954834E-1,8.419799805E-2
7.667555894E1,5.761718750E-2,3.311614990E-1,2.063751221E-1
7.672555894E1,3.062438965E-1,-2.705383301E-1,2.546234131E-1
7.677555894E1,3.927612305E-2,-1.306457520E-1,1.507720947E-1
7.682555894E1,3.845214844E-3,-2.644348145E-1,1.943969727E-2
7.687555894E1,1.911926270E-2,1.057434082E-1,-9.783935547E-2
7.692555894E1,-3.174591064E-1,1.595001221E-1,-4.408264160E-2
7.697555894E1,-1.708526611E-1,-2.461090088E-1,-5.584259033E-1
7.702555894E1,1.852874756E-1,4.441680908E-1,5.038604736E-1
7.707555894E1,-9.938049316E-2,-2.496337891E-2,1.257324219E-1
7.712555894E1,1.333618164E-1,3.549957275E-1,-8.805847168E-2
7.717555894E1,-3.950500488E-2,2.682495117E-1,-3.247070312E-2
7.722555894E1,4.962158203E-1,-4.623413086E-1,1.666564941E-1
7.727555894E1,7.409667969E-2,4.264678955E-1,1.690979004E-1
7.732555894E1,3.777008057E-1,-3.395690918E-1,1.917114258E-1
7.737555894E1,4.015197754E-1,8.461303711E-1,2.075958252E-1
7.742555894E1,-3.498382568E-1,-7.610626221E-1,-2.453613281E-2
7.747555894E1,1.162567139E-1,2.059326172E-1,-1.015014648E-1
7.752555894E1,-3.565521240E-1,-4.385223389E-1,4.449462891E-2
7.757555894E1,-2.363586426E-2,-2.039489746E-1,1.593322754E-1
7.762555894E1,-1.378631592E-1,3.623199463E-1,5.548095703E-2
7.767555894E1,3.654937744E-1,-5.381011963E-1,3.334350586E-1
7.772555894E1,1.394653320E-1,-9.277343750E-2,4.998779297E-2
7.777555894E1,6.311035156E-2,3.123474121E-2,-7.278442383E-2
7.782555894E1,5.639648438E-2,-3.591156006E-1,-1.210479736E-1
7.787555894E1,1.339721680E-1,3.971405029E-1,-1.613616943E-1
7.792555894E1,-8.287506104E-1,-4.446411133E-1,-4.655761719E-1
7.797555894E1,2.584838867E-2,1.442413330E-1,-1.540374756E-1
7.802555894E1,-4.927673340E-1,4.771423340E-2,1.654357910E-1
7.807555894E1,-4.499816895E-2,6.971740723E-2,-6.179809570E-2
7.812555894E1,6.005859375E-2,4.930419922E-1,3.532409668E-2
7.817555894E1,2.523803711E-2,-8.468627930E-3,-1.312255859E-3
7.822555894E1,2.329254150E-1,-3.438415527E-1,1.892700195E-1
7.827555894E1,-1.183166504E-1,2.413635254E-1,1.025238037E-1
7.832555894E1,5.682983398E-1,-4.389953613E-2,1.813201904E-1
7.837555894E1,2.286529541E-1,1.056259155E0,9.152221680E-2
7.842555894E1,-1.720733643E-1,-6.431732178E-1,3.166198730E-2
7.847555894E1,2.035522461E-2,9.536743164E-2,2.082061768E-1
7.852555894E1,-4.231262207E-1,-5.490112305E-2,2.277526855E-1
7.857555894E1,-5.477905273E-2,3.421630859E-1,3.658142090E-1
7.862555894E1,1.241912842E-1,2.541961670E-1,2.320251465E-1
7.867555894E1,2.775268555E-1,-2.241058350E-1,1.923217773E-1
7.872555894E1,-7.432556152E-2,-1.110992432E-1,1.080169678E-1
7.877555894E1,2.109375000E-1,-2.937469482E-1,1.129150391E-3
7.882555894E1,-1.457977295E-1,3.042755127E-1,-1.576995850E-1
7.887555894E1,-2.032165527E-1,-4.145812988E-2,-1.668548584E-1
7.892555894E1,-7.230682373E-1,-2.937469482E-1,-7.203063965E-1
7.897555894E1,3.190612793E-1,8.082580566E-1,6.443634033E-1
7.902555894E1,-2.119445801E-2,1.491241455E-1,3.199920654E-1
7.907555894E1,1.944427490E-1,5.889434814E-1,4.142761230E-2
7.912555894E1,6.555175781E-2,3.904113770E-1,7.136535645E-2
7.917555894E1,4.473419189E-1,-6.388854980E-1,2.369079590E-1
7.922555894E1,8.753967285E-2,-2.314453125E-1,1.135253906E-1
7.927555894E1,4.722595215E-2,-4.904479980E-1,1.091003418E-2
7.932555894E1,1.972961426E-2,5.968933105E-1,2.790679932E-1
7.937555894E1,-6.638183594E-1,-5.955200195E-1,9.701538086E-2
7.942555894E1,-1.203918457E-2,4.631195068E-1,2.960205078E-3
7.947555894E1,-2.594299316E-1,1.033020020E-1,2.644042969E-1
7.952555894E1,-2.423248291E-1,-3.236846924E-1,2.295837402E-1
7.957555894E1,-2.026214600E-1,8.741760254E-2,1.685028076E-1
7.962555894E1,2.793579102E-1,-5.466461182E-1,2.637939453E-1
7.967555894E1,1.162567139E-1,-4.837341309E-1,-6.362915039E-2
7.972555894E1,1.712341309E-1,-4.770050049E-1,-1.454925537E-1
7.977555894E1,7.472229004E-2,-4.389953613E-2,-2.719421387E-1
7.982555894E1,3.250122070E-3,1.381378174E-1,-2.988128662E-1
7.987555894E1,-9.698638916E-1,-5.839080811E-1,-7.429199219E-1
7.992555894E1,1.498565674E-1,7.098999023E-1,1.330718994E-1
7.997555894E1,-1.342010498E-1,4.100036621E-2,4.482727051E-1
8.002555894E1,3.984832764E-1,1.259155273E-1,1.911010742E-1
8.007555894E1,3.744506836E-2,5.040435791E-1,-8.927917480E-2
8.012555894E1,4.125213623E-1,-1.990661621E-1,1.984252930E-1
8.017555894E1,2.781372070E-1,-8.604431152E-2,2.210235596E-1
8.022555894E1,1.186981201E-1,2.554168701E-1,3.688659668E-1
8.027555894E1,1.816101074E-1,6.359863281E-2,2.259216309E-1
8.032555894E1,-9.509277344E-2,1.037933350E0,2.656250000E-1
8.037555894E1,-1.170959473E-1,-1.169128418E0,1.617736816E-1
8.042555894E1,1.199188232E-1,3.128051758E-3,3.829040527E-1
8.047555894E1,-3.944244385E-1,8.009338379E-2,1.483306885E-1
8.052555894E1,-6.530761719E-3,-3.591156006E-1,2.308044434E-1
8.057555894E1,1.388549805E-1,1.845550537E-1,1.300048828E-1
8.062555894E1,2.903594971E-1,1.106262207E-2,1.025238037E-1
8.067555894E1,2.744750977E-1,-1.117095947E-1,-3.063964844E-2
8.072555894E1,-2.119445801E-2,1.472930908E-1,-1.570892334E-1
8.077555894E1,5.699157715E-2,4.405212402E-2,-1.790771484E-1
8.082555894E1,-5.782928467E-1,-1.275939941E-1,-3.941040039E-1
8.087555894E1,-2.429351807E-1,-4.328918457E-2,-5.627136230E-1
8.092555894E1,-1.751708984E-2,8.461303711E-1,1.917114258E-1
8.097555894E1,-4.964447021E-1,-3.994293213E-1,-1.719665527E-2
8.102555894E1,1.590118408E-1,-1.532440186E-1,7.232666016E-3
8.107555894E1,-1.732940674E-1,4.655609131E-1,1.892700195E-1
8.112555894E1,3.960418701E-1,-3.346710205E-1,3.138732910E-1
8.117555894E1,2.799682617E-1,1.216278076E-1,3.187713623E-1
8.122555894E1,4.870452881E-1,-1.579284668E-2,2.002563477E-1
8.127555894E1,1.999359131E-1,7.361602783E-1,2.066040039E-2
8.132555894E1,-2.869110107E-1,-8.276519775E-1,-3.690643311E-1
8.137555894E1,-2.363586426E-2,6.537017822E-1,-5.323791504E-2
8.142555894E1,-3.058471680E-1,-7.910003662E-1,-1.048278809E-2
8.147555894E1,-1.769561768E-1,2.914581299E-1,1.593322754E-1
8.152555894E1,-1.610717773E-1,2.529754639E-1,-2.758789062E-2
8.157555894E1,2.200927734E-1,-2.076110840E-1,1.697235107E-1
8.162555894E1,3.073120117E-2,-1.019287109E-1,7.746887207E-2
8.167555894E1,4.143676758E-1,-2.900848389E-1,8.724975586E-2
8.172555894E1,1.944427490E-1,4.282836914E-1,-8.622741699E-2
8.177555894E1,1.669616699E-1,1.472930908E-1,-1.536560059E-2
8.182555894E1,-6.033325195E-1,-2.613677979E-1,-6.091308594E-1
8.187555894E1,-1.385498047E-2,3.733062744E-1,1.031341553E-1
8.192555894E1,-4.787292480E-1,-3.914794922E-1,5.426025391E-2
8.197555894E1,-1.164703369E-1,2.218170166E-1,5.059814453E-2
8.202555894E1,-1.042633057E-1,1.466827393E-1,1.251220703E-1
8.207555894E1,2.414855957E-1,-1.373596191E-1,2.961730957E-1
8.212555894E1,8.815002441E-2,-3.535461426E-2,2.613525391E-1
8.217555894E1,4.015197754E-1,-2.564849854E-1,3.743591309E-1
8.222555894E1,1.309204102E-1,-1.086578369E-1,3.166198730E-2
8.227555894E1,-5.783081055E-2,1.332397461E-1,1.568908691E-1
8.232555894E1,1.301574707E-2,-2.528228760E-1,-3.159179688E-1
8.237555894E1,-2.691955566E-1,4.582214355E-1,1.159667969E-1
8.242555894E1,-2.239990234E-1,-4.403533936E-1,6.159973145E-2
8.247555894E1,-9.938049316E-2,2.645874023E-1,1.575012207E-1
8.252555894E1,2.543029785E-1,-2.070007324E-1,1.978149414E-1
8.257555894E1,2.781372070E-1,-1.239166260E-1,1.147460938E-1
8.262555894E1,3.306732178E-1,-1.245422363E-1,5.731201172E-2
8.267555894E1,3.819732666E-1,-3.835449219E-1,6.011962891E-3
8.272555894E1,1.345825195E-1,2.163238525E-1,-3.427886963E-1
8.277555894E1,-1.714477539E-1,3.446044922E-1,-2.511596680E-1
8.282555894E1,-3.980865479E-1,-2.241058350E-1,-7.783508301E-1
8.287555894E1,-2.685852051E-1,3.250579834E-1,4.937744141E-2
8.292555894E1,-8.666229248E-1,5.566406250E-2,-1.302032471E-1
8.297555894E1,3.195190430E-2,-5.307006836E-2,2.020874023E-1
8.302555894E1,1.926116943E-1,1.161346436E-1,3.493041992E-1
8.307555894E1,3.361663818E-1,-6.834411621E-2,3.059387207E-1
8.312555894E1,4.919433594E-1,-7.627868652E-2,3.560333252E-1
8.317555894E1,2.628631592E-1,1.869964600E-1,9.063720703E-3
8.322555894E1,3.630523682E-1,5.840606689E-1,9.701538086E-2
8.327555894E1,-6.296081543E-1,-6.700439453E-1,-3.886108398E-1
8.332555894E1,2.279663086E-2,6.396484375E-1,-9.965515137E-2
8.337555894E1,-4.903259277E-1,-4.263153076E-1,4.264831543E-2
8.342555894E1,-9.020996094E-2,1.778259277E-1,2.607421875E-1
8.347555894E1,8.743286133E-3,2.572631836E-2,1.746063232E-1
8.352555894E1,3.746490479E-1,-3.255157471E-1,2.167510986E-1
8.357555894E1,1.602325439E-1,-5.416870117E-3,-8.134460449E-2
8.362555894E1,4.253540039E-1,-4.146881104E-1,-1.381530762E-1
8.367555894E1,1.700134277E-1,9.841918945E-2,-2.346649170E-1
8.372555894E1,3.031768799E-1,1.430206299E-1,1.213073730E-2
8.377555894E1,-7.016906738E-1,-4.928894043E-1,-8.363800049E-1
8.382555894E1,3.134155273E-2,7.404479980E-1,-5.812072754E-2
8.387555894E1,-6.406097412E-1,2.151031494E-1,1.471099854E-1
8.392555894E1,-1.293029785E-1,9.292602539E-2,2.588958740E-1
8.397555894E1,-1.622924805E-1,8.314514160E-2,9.886169434E-2
8.402555894E1,2.219390869E-1,-1.801300049E-1,2.069854736E-1
8.407555894E1,2.561492920E-1,-4.196166992E-3,2.283630371E-1
8.412555894E1,2.115478516E-1,1.399536133E-1,6.159973145E-2
8.417555894E1,2.842407227E-1,2.688446045E-1,9.947204590E-2
8.422555894E1,-4.196166992E-2,4.704437256E-1,1.031341553E-1
8.427555894E1,-1.653442383E-1,-2.277679443E-1,-4.221954346E-1
8.432555894E1,-1.274719238E-1,4.008026123E-1,3.425903320E-1
8.437555894E1,-1.567993164E-1,-5.545806885E-1,1.104583740E-1
8.442555894E1,-2.099456787E-1,-5.429077148E-2,-7.766723633E-2
8.447555894E1,1.553497314E-1,-2.772521973E-1,2.922058105E-2
8.452555894E1,8.631896973E-2,-1.715698242E-1,-1.351013184E-1
8.457555894E1,1.504669189E-1,-1.844024658E-1,-1.314239502E-1
8.462555894E1,1.480255127E-1,-2.106628418E-1,-1.259460449E-1
8.467555894E1,1.547393799E-1,1.705017090E-1,-1.491546631E-1
8.472555894E1,-6.485443115E-1,-2.290039062E-1,-3.867797852E-1
8.477555894E1,7.531738281E-2,3.464355469E-1,-3.183593750E-1
8.482555894E1,-6.822204590E-2,5.846710205E-1,2.564544678E-1
8.487555894E1,-1.305389404E-1,-2.955780029E-1,4.632568359E-2
8.492555894E1,4.295349121E-2,4.826660156E-1,2.344665527E-1
8.497555894E1,-2.868652344E-3,-8.055114746E-2,8.969116211E-2
8.502555894E1,1.351928711E-1,-1.581268311E-1,4.097900391E-1
8.507555894E1,2.237701416E-1,1.515655518E-1,3.450469971E-1
8.512555894E1,9.793090820E-2,-1.593475342E-1,4.152832031E-1
8.517555894E1,2.390441895E-1,7.239532471E-1,2.375183105E-1
8.522555894E1,-5.434722900E-1,-1.042663574E0,-6.484985352E-2
8.527555894E1,2.653045654E-1,6.799774170E-1,2.796630859E-1
8.532555894E1,-3.082885742E-1,-5.014495850E-1,7.441711426E-2
8.537555894E1,-8.288574219E-2,1.301879883E-1,1.715545654E-1
8.542555894E1,-5.233764648E-2,8.253479004E-2,1.000823975E-1
8.547555894E1,2.842407227E-1,-1.459197998E-1,1.599426270E-1
8.552555894E1,3.622436523E-2,2.151031494E-1,-7.463073730E-2
8.557555894E1,-7.188415527E-2,-3.322296143E-1,3.105163574E-2
8.562555894E1,-3.584289551E-2,-1.630249023E-1,-1.369323730E-1
8.567555894E1,1.403808594E-3,4.600524902E-1,1.593322754E-1
8.572555894E1,-8.140869141E-1,-9.553222656E-1,-8.094940186E-1
8.577555894E1,3.978576660E-1,9.664611816E-1,4.360656738E-1
8.582555894E1,-2.869110107E-1,3.489685059E-2,1.660614014E-1
8.587555894E1,4.417419434E-2,1.535034180E-2,-4.530334473E-2
8.592555894E1,1.484680176E-2,2.615203857E-1,1.825408936E-1
8.597555894E1,2.756958008E-1,-5.845184326E-1,3.853607178E-1
8.602555894E1,2.103271484E-1,1.362915039E-1,2.314147949E-1
8.607555894E1,1.926116943E-1,-3.285675049E-1,2.625732422E-1
8.612555894E1,2.622528076E-1,-1.029968262E-2,2.686767578E-1
8.617555894E1,-4.196166992E-2,8.620147705E-1,3.291625977E-1
8.622555894E1,1.449584961E-1,-9.742584229E-1,1.813201904E-1
8.627555894E1,2.828979492E-2,7.460021973E-2,3.816833496E-1
8.632555894E1,-2.038421631E-1,-1.000976562E-1,2.006530762E-2
8.637555894E1,9.426879883E-2,-7.091369629E-1,2.676391602E-2
8.642555894E1,9.852600098E-2,6.805877686E-1,1.171875000E-1
8.647555894E1,2.683563232E-1,-2.619781494E-1,5.242919922E-2
8.652555894E1,1.113739014E-1,4.222106934E-2,5.426025391E-2
8.657555894E1,2.523803711E-2,2.639617920E-1,-1.106567383E-1
8.662555894E1,1.412963867E-1,1.326293945E-1,-2.207946777E-2
8.667555894E1,-4.481811523E-1,-6.527709961E-2,-2.493286133E-1
8.672555894E1,-3.828430176E-2,-3.114624023E-1,-3.598937988E-1
8.677555894E1,-1.586303711E-1,2.621307373E-1,1.361083984E-1
8.682555894E1,-3.418884277E-1,-3.145141602E-1,-5.874633789E-2
8.687555894E1,2.462768555E-2,3.916931152E-2,2.349853516E-3
8.692555894E1,1.718444824E-1,2.315979004E-1,8.724975586E-2
8.697555894E1,3.233337402E-1,3.427124023E-2,1.764373779E-1
8.702555894E1,2.292633057E-1,1.515655518E-1,2.014923096E-1
8.707555894E1,2.164306641E-1,-1.850128174E-1,2.088165283E-1
8.712555894E1,3.012084961E-2,6.891326904E-1,1.752166748E-1
8.717555894E1,-3.082885742E-1,-9.492034912E-1,-2.194061279E-1
8.722555894E1,-1.219787598E-1,8.803405762E-1,1.025238037E-1
8.727555894E1,-2.264404297E-1,-4.061431885E-1,1.037445068E-1
8.732555894E1,-1.995544434E-1,-2.857971191E-1,3.077697754E-1
8.737555894E1,-3.279113770E-2,-2.357177734E-1,-7.707214355E-2
8.742555894E1,1.406860352E-1,1.558380127E-1,2.381286621E-1
8.747555894E1,1.553497314E-1,-1.385803223E-1,-8.256530762E-2
8.752555894E1,2.353820801E-1,1.259155273E-1,3.654479980E-2
8.757555894E1,1.077117920E-1,7.629394531E-5,-1.882476807E-1
8.762555894E1,1.755065918E-1,2.798461914E-1,-6.973266602E-2
8.767555894E1,-6.809234619E-1,-2.583160400E-1,-4.887847900E-1
8.772555894E1,3.923645020E-1,4.612731934E-1,1.446685791E-1
8.777555894E1,-5.758514404E-1,-1.453094482E-1,-1.534271240E-1
8.782555894E1,-7.188415527E-2,1.008605957E-1,-1.155395508E-1
8.787555894E1,-5.661010742E-2,4.423522949E-1,3.242797852E-1
8.792555894E1,2.133789062E-1,-3.511657715E-1,4.317779541E-1
8.797555894E1,2.384185791E-1,-1.098785400E-1,4.091796875E-1
8.802555894E1,1.516876221E-1,1.876068115E-1,2.625732422E-1
8.807555894E1,2.408599854E-1,-2.961883545E-1,2.161407471E-1
8.812555894E1,7.043457031E-2,9.896850586E-1,1.489562988E-1
8.817555894E1,-3.156280518E-1,-8.606414795E-1,-2.639923096E-1
8.822555894E1,-2.349853516E-1,2.065429688E-1,9.701538086E-2
8.827555894E1,-3.791503906E-1,-8.055114746E-2,8.847045898E-2
8.832555894E1,-7.249450684E-2,8.741760254E-2,1.086273193E-1
8.837555894E1,-8.166503906E-2,-1.098785400E-1,1.074066162E-1
8.842555894E1,1.803894043E-1,-2.558746338E-1,1.373291016E-1
8.847555894E1,-3.889465332E-2,1.412963867E-2,-4.469299316E-2
8.852555894E1,2.836303711E-1,-3.719329834E-1,-1.338806152E-1
8.857555894E1,3.744506836E-2,2.266998291E-1,-2.529907227E-1
8.862555894E1,-2.728576660E-1,9.902954102E-2,-9.783935547E-2
8.867555894E1,-4.231262207E-1,1.479034424E-1,-4.967346191E-1
8.872555894E1,1.119689941E-1,5.651245117E-1,4.757537842E-1
8.877555894E1,-1.861114502E-1,-1.422424316E-1,3.218231201E-1
8.882555894E1,4.661560059E-2,2.132720947E-1,-2.407684326E-1
8.887555894E1,9.060668945E-2,1.350708008E-1,6.953430176E-2
8.892555894E1,4.021453857E-1,-7.139587402E-2,1.917114258E-1
8.897555894E1,3.972625732E-1,-1.397705078E-2,2.308044434E-1
8.902555894E1,4.296264648E-1,-1.165924072E-1,1.171875000E-1
8.907555894E1,2.787475586E-1,6.653137207E-1,1.660614014E-1
8.912555894E1,-4.872741699E-1,-1.133697510E0,-8.010864258E-2
8.917555894E1,1.602325439E-1,6.451416016E-1,6.953430176E-2
8.922555894E1,-5.819702148E-1,-1.117095947E-1,4.791259766E-3
8.927555894E1,-1.940612793E-1,-1.178131104E-1,2.796630859E-1
8.932555894E1,-8.349609375E-2,3.678131104E-1,1.678771973E-1
8.937555894E1,3.990173340E-2,-6.132354736E-1,2.112579346E-1
8.942555894E1,-6.761169434E-2,1.265106201E-1,1.128997803E-1
8.947555894E1,5.639648438E-2,-5.490112305E-2,-6.301879883E-2
8.952555894E1,-7.615661621E-2,-1.709594727E-1,-9.599304199E-2
8.957555894E1,-1.141357422E-2,1.185760498E-1,-2.758789062E-2
8.962555894E1,-7.145233154E-1,-3.896636963E-1,-4.753570557E-1
8.967555894E1,3.868713379E-1,-1.824951172E-2,-8.134460449E-2
8.972555894E1,-3.974761963E-1,-2.943572998E-1,-2.532958984E-3
8.977555894E1,1.596221924E-1,2.260894775E-1,1.208496094E-1
8.982555894E1,-8.776855469E-2,5.883483887E-1,4.791259766E-3
8.987555894E1,2.640838623E-1,-2.913055420E-1,2.320251465E-1
8.992555894E1,2.188720703E-1,2.206420898E-2,1.495513916E-1
8.997555894E1,1.639099121E-1,9.902954102E-2,2.576751709E-1
9.002555894E1,1.584014893E-1,-1.550903320E-1,-3.613281250E-2
9.007555894E1,1.858978271E-1,6.561431885E-1,1.141204834E-1
9.012555894E1,-5.324859619E-1,-6.737060547E-1,-2.713165283E-1
9.017555894E1,-1.091461182E-1,6.665039062E-2,-1.277618408E-1
9.022555894E1,-4.054260254E-1,-2.613677979E-1,6.648254395E-2
9.027555894E1,-1.842956543E-1,-1.544647217E-1,6.097412109E-2
9.032555894E1,8.631896973E-2,2.059326172E-1,8.663940430E-2
9.037555894E1,1.926116943E-1,-1.489715576E-1,1.562805176E-1
9.042555894E1,2.401733398E-2,-3.535461426E-2,-2.697753906E-2
9.047555894E1,2.157592773E-2,-1.642456055E-1,-5.752563477E-2
9.052555894E1,-1.897888184E-1,3.256683350E-1,-1.522064209E-1
9.057555894E1,-3.279113770E-2,2.199859619E-1,-8.041381836E-3
9.062555894E1,-2.960815430E-1,-3.108215332E-2,-7.074890137E-1
9.067555894E1,8.021545410E-2,4.948730469E-1,2.601165771E-1
9.072555894E1,-2.258300781E-1,-4.023742676E-2,2.372741699E-2
9.077555894E1,7.716369629E-2,6.989135742E-1,1.947631836E-1
9.082555894E1,1.419067383E-1,-4.939270020E-2,3.633575439E-1
9.087555894E1,3.441009521E-1,-2.984619141E-2,3.578643799E-1
9.092555894E1,7.775878906E-2,3.818664551E-1,2.234802246E-1
9.097555894E1,4.259643555E-1,-3.236846924E-1,4.171142578E-1
9.102555894E1,1.577911377E-1,5.119781494E-1,1.184082031E-1
9.107555894E1,-3.858795166E-1,5.046539307E-1,1.550598145E-1
9.112555894E1,4.235229492E-1,-4.617462158E-1,1.868286133E-1
9.117555894E1,-2.007751465E-1,-1.335144043E-2,2.375183105E-1
9.122555894E1,-1.659698486E-1,2.492980957E-1,1.825408936E-1
9.127555894E1,-1.457977295E-1,2.920684814E-1,6.892395020E-2
9.132555894E1,2.946319580E-1,-3.829345703E-1,5.548095703E-2
9.137555894E1,6.301879883E-3,2.328491211E-2,2.320251465E-1
9.142555894E1,2.145996094E-1,-3.975982666E-1,1.739501953E-3
9.147555894E1,1.901702881E-1,7.948303223E-2,-7.156372070E-2
