Compressive displacement,Primary force measurement,Time measurement
(mm),(kN),(s)
"4.04425","34.32234","97.10000"
"4.04481","34.31126","97.12000"
"4.04549","34.29359","97.14000"
"4.04643","34.28757","97.16000"
"4.04765","34.30547","97.18000"
"4.04891","34.34346","97.20000"
"4.04980","34.37670","97.22000"
"4.05028","34.37486","97.24000"
"4.05085","34.34245","97.26000"
"4.05171","34.31523","97.28000"
"4.05267","34.31562","97.30000"
"4.05355","34.33259","97.32000"
"4.05430","34.34580","97.34000"
"4.05490","34.34512","97.36000"
"4.05555","34.33312","97.38000"
"4.05641","34.32456","97.40000"
"4.05756","34.33586","97.42000"
"4.05880","34.36809","97.44000"
"4.05974","34.40132","97.46000"
"4.06026","34.40543","97.48000"
"4.06078","34.37738","97.50000"
"4.06159","34.34806","97.52000"
"4.06259","34.34525","97.54000"
"4.06352","34.36352","97.56000"
"4.06439","34.38141","97.58000"
"4.06507","34.38823","97.60000"
"4.06567","34.37953","97.62000"
"4.06645","34.36553","97.64000"
"4.06750","34.36600","97.66000"
"4.06873","34.38934","97.68000"
"4.06979","34.42279","97.70000"
"4.07040","34.43723","97.72000"
"4.07089","34.41757","97.74000"
"4.07162","34.38658","97.76000"
"4.07256","34.37581","97.78000"
"4.07346","34.38703","97.80000"
"4.07433","34.40277","97.82000"
"4.07505","34.41226","97.84000"
"4.07567","34.40893","97.86000"
"4.07641","34.39883","97.88000"
"4.07742","34.39804","97.90000"
"4.07862","34.41786","97.92000"
"4.07971","34.45043","97.94000"
"4.08042","34.46969","97.96000"
"4.08091","34.45667","97.98000"
"4.08159","34.42643","98.00000"
"4.08255","34.41100","98.02000"
"4.08352","34.42185","98.04000"
"4.08442","34.44106","98.06000"
"4.08518","34.45308","98.08000"
"4.08574","34.44959","98.10000"
"4.08639","34.43286","98.12000"
"4.08731","34.42318","98.14000"
"4.08850","34.43734","98.16000"
"4.08967","34.47138","98.18000"
"4.09048","34.49940","98.20000"
"4.09096","34.49509","98.22000"
"4.09155","34.46515","98.24000"
"4.09246","34.44252","98.26000"
"4.09348","34.44848","98.28000"
"4.09443","34.47023","98.30000"
"4.09525","34.48772","98.32000"
"4.09584","34.48871","98.34000"
"4.09644","34.47305","98.36000"
"4.09729","34.45909","98.38000"
"4.09840","34.46530","98.40000"
"4.09955","34.49127","98.42000"
"4.10051","34.51991","98.44000"
"4.10110","34.52775","98.46000"
"4.10167","34.50822","98.48000"
"4.10249","34.48500","98.50000"
"4.10348","34.48311","98.52000"
"4.10441","34.49901","98.54000"
"4.10524","34.51411","98.56000"
"4.10585","34.51714","98.58000"
"4.10642","34.50392","98.60000"
"4.10719","34.48840","98.62000"
"4.10825","34.49009","98.64000"
"4.10949","34.51564","98.66000"
"4.11057","34.55177","98.68000"
"4.11120","34.56905","98.70000"
"4.11170","34.55096","98.72000"
"4.11245","34.52102","98.74000"
"4.11343","34.51097","98.76000"
"4.11441","34.52504","98.78000"
"4.11523","34.54383","98.80000"
"4.11585","34.54884","98.82000"
"4.11642","34.53649","98.84000"
"4.11715","34.52081","98.86000"
"4.11816","34.51946","98.88000"
"4.11939","34.54204","98.90000"
"4.12061","34.58003","98.92000"
"4.12134","34.60630","98.94000"
"4.12182","34.59529","98.96000"
"4.12249","34.56276","98.98000"
"4.12342","34.54404","99.00000"
"4.12437","34.55148","99.02000"
"4.12517","34.56730","99.04000"
"4.12587","34.57402","99.06000"
"4.12648","34.56843","99.08000"
"4.12717","34.55697","99.10000"
"4.12808","34.55283","99.12000"
"4.12927","34.56879","99.14000"
"4.13051","34.60336","99.16000"
"4.13138","34.63466","99.18000"
"4.13188","34.63361","99.20000"
"4.13247","34.60447","99.22000"
"4.13335","34.58033","99.24000"
"4.13433","34.58217","99.26000"
"4.13525","34.59943","99.28000"
"4.13602","34.61348","99.30000"
"4.13660","34.61242","99.32000"
"4.13721","34.59739","99.34000"
"4.13807","34.58577","99.36000"
"4.13922","34.59424","99.38000"
"4.14048","34.62648","99.40000"
"4.14145","34.66254","99.42000"
"4.14195","34.66933","99.44000"
"4.14245","34.64064","99.46000"
"4.14325","34.60981","99.48000"
"4.14426","34.60545","99.50000"
"4.14523","34.62469","99.52000"
"4.14605","34.64475","99.54000"
"4.14667","34.64884","99.56000"
"4.14728","34.63634","99.58000"
"4.14808","34.62293","99.60000"
"4.14918","34.62674","99.62000"
"4.15041","34.65377","99.64000"
"4.15143","34.68835","99.66000"
"4.15196","34.69920","99.68000"
"4.15243","34.67441","99.70000"
"4.15318","34.64209","99.72000"
"4.15422","34.63412","99.74000"
"4.15527","34.65432","99.76000"
"4.15617","34.67995","99.78000"
"4.15681","34.68989","99.80000"
"4.15735","34.67743","99.82000"
"4.15808","34.65727","99.84000"
"4.15910","34.65295","99.86000"
"4.16032","34.67485","99.88000"
"4.16145","34.71059","99.90000"
"4.16210","34.73144","99.92000"
"4.16253","34.71588","99.94000"
"4.16316","34.68182","99.96000"
"4.16411","34.66364","99.98000"
"4.16515","34.67544","100.00000"
"4.16610","34.70050","100.02000"
"4.16684","34.71717","100.04000"
"4.16741","34.71394","100.06000"
"4.16805","34.69720","100.08000"
"4.16894","34.68636","100.10000"
"4.17010","34.69714","100.12000"
"4.17128","34.72855","100.14000"
"4.17218","34.75863","100.16000"
"4.17274","34.76157","100.18000"
"4.17332","34.73701","100.20000"
"4.17417","34.71343","100.22000"
"4.17517","34.71364","100.24000"
"4.17609","34.73041","100.26000"
"4.17686","34.74455","100.28000"
"4.17744","34.74402","100.30000"
"4.17804","34.72870","100.32000"
"4.17884","34.71546","100.34000"
"4.17994","34.72174","100.36000"
"4.18116","34.75120","100.38000"
"4.18223","34.78699","100.40000"
"4.18289","34.80241","100.42000"
"4.18345","34.78481","100.44000"
"4.18423","34.75750","100.46000"
"4.18518","34.74855","100.48000"
"4.18605","34.75870","100.50000"
"4.18688","34.77066","100.52000"
"4.18753","34.77408","100.54000"
"4.18811","34.76454","100.56000"
"4.18887","34.75133","100.58000"
"4.18990","34.75268","100.60000"
"4.19113","34.77720","100.62000"
"4.19225","34.81320","100.64000"
"4.19295","34.83383","100.66000"
"4.19345","34.81965","100.68000"
"4.19417","34.78959","100.70000"
"4.19514","34.77676","100.72000"
"4.19606","34.78761","100.74000"
"4.19689","34.80245","100.76000"
"4.19759","34.80893","100.78000"
"4.19816","34.80204","100.80000"
"4.19885","34.78780","100.82000"
"4.19981","34.78324","100.84000"
"4.20104","34.80124","100.86000"
"4.20223","34.83746","100.88000"
"4.20301","34.86505","100.90000"
"4.20347","34.85729","100.92000"
"4.20409","34.82516","100.94000"
"4.20501","34.80380","100.96000"
"4.20597","34.81060","100.98000"
"4.20688","34.82914","101.00000"
"4.20768","34.84325","101.02000"
"4.20827","34.84405","101.04000"
"4.20891","34.83033","101.06000"
"4.20979","34.81961","101.08000"
"4.21095","34.82959","101.10000"
"4.21217","34.86062","101.12000"
"4.21308","34.89216","101.14000"
"4.21359","34.89505","101.16000"
"4.21416","34.86783","101.18000"
"4.21501","34.84234","101.20000"
"4.21598","34.84225","101.22000"
"4.21686","34.85859","101.24000"
"4.21762","34.87179","101.26000"
"4.21822","34.87118","101.28000"
"4.21886","34.85877","101.30000"
"4.21970","34.84938","101.32000"
"4.22083","34.85845","101.34000"
"4.22207","34.88974","101.36000"
"4.22307","34.92479","101.38000"
"4.22360","34.93311","101.40000"
"4.22414","34.90735","101.42000"
"4.22495","34.87871","101.44000"
"4.22597","34.87492","101.46000"
"4.22694","34.89184","101.48000"
"4.22774","34.90920","101.50000"
"4.22836","34.91150","101.52000"
"4.22898","34.89863","101.54000"
"4.22979","34.88597","101.56000"
"4.23086","34.89019","101.58000"
"4.23207","34.91649","101.60000"
"4.23309","34.94990","101.62000"
"4.23365","34.96130","101.64000"
"4.23414","34.93882","101.66000"
"4.23488","34.90857","101.68000"
"4.23590","34.90052","101.70000"
"4.23690","34.91830","101.72000"
"4.23774","34.93998","101.74000"
"4.23840","34.94691","101.76000"
"4.23901","34.93684","101.78000"
"4.23975","34.92252","101.80000"
"4.24074","34.92113","101.82000"
"4.24194","34.94125","101.84000"
"4.24307","34.97490","101.86000"
"4.24380","34.99701","101.88000"
"4.24430","34.98529","101.90000"
"4.24498","34.95464","101.92000"
"4.24594","34.93854","101.94000"
"4.24691","34.94820","101.96000"
"4.24778","34.96696","101.98000"
"4.24845","34.97588","102.00000"
"4.24902","34.96772","102.02000"
"4.24970","34.95182","102.04000"
"4.25064","34.94622","102.06000"
"4.25181","34.96291","102.08000"
"4.25300","34.99739","102.10000"
"4.25383","35.02653","102.12000"
"4.25431","35.02331","102.14000"
"4.25493","34.99343","102.16000"
"4.25584","34.97145","102.18000"
"4.25685","34.97641","102.20000"
"4.25775","34.99559","102.22000"
"4.25845","35.00819","102.24000"
"4.25904","35.00326","102.26000"
"4.25970","34.98852","102.28000"
"4.26060","34.98110","102.30000"
"4.26178","34.99505","102.32000"
"4.26303","35.02942","102.34000"
"4.26395","35.06291","102.36000"
"4.26445","35.06480","102.38000"
"4.26500","35.03468","102.40000"
"4.26584","35.00691","102.42000"
"4.26682","35.00605","102.44000"
"4.26772","35.02284","102.46000"
"4.26849","35.03758","102.48000"
"4.26911","35.03845","102.50000"
"4.26974","35.02687","102.52000"
"4.27056","35.01634","102.54000"
"4.27165","35.02242","102.56000"
"4.27289","35.05032","102.58000"
"4.27391","35.08494","102.60000"
"4.27448","35.09673","102.62000"
"4.27498","35.07407","102.64000"
"4.27574","35.04345","102.66000"
"4.27672","35.03534","102.68000"
"4.27765","35.05071","102.70000"
"4.27854","35.06883","102.72000"
"4.27926","35.07765","102.74000"
"4.27986","35.07159","102.76000"
"4.28061","35.05802","102.78000"
"4.28163","35.05649","102.80000"
"4.28283","35.07722","102.82000"
"4.28392","35.10988","102.84000"
"4.28459","35.12822","102.86000"
"4.28508","35.11329","102.88000"
"4.28577","35.08259","102.90000"
"4.28670","35.06842","102.92000"
"4.28761","35.07771","102.94000"
"4.28847","35.09353","102.96000"
"4.28920","35.10291","102.98000"
"4.28982","35.09965","103.00000"
"4.29055","35.08946","103.02000"
"4.29152","35.08722","103.04000"
"4.29274","35.10576","103.06000"
"4.29390","35.14019","103.08000"
"4.29466","35.16450","103.10000"
"4.29512","35.15446","103.12000"
"4.29575","35.12176","103.14000"
"4.29668","35.10158","103.16000"
"4.29768","35.10928","103.18000"
"4.29860","35.12900","103.20000"
"4.29940","35.14323","103.22000"
"4.29997","35.14267","103.24000"
"4.30061","35.12732","103.26000"
"4.30150","35.11579","103.28000"
"4.30265","35.12655","103.30000"
"4.30382","35.15799","103.32000"
"4.30467","35.18665","103.34000"
"4.30518","35.18691","103.36000"
"4.30575","35.15973","103.38000"
"4.30661","35.13590","103.40000"
"4.30762","35.13798","103.42000"
"4.30856","35.15634","103.44000"
"4.30940","35.17365","103.46000"
"4.31001","35.17795","103.48000"
"4.31060","35.16511","103.50000"
"4.31140","35.15029","103.52000"
"4.31249","35.15378","103.54000"
"4.31368","35.18149","103.56000"
"4.31468","35.21401","103.58000"
"4.31532","35.22566","103.60000"
"4.31586","35.20775","103.62000"
"4.31664","35.18101","103.64000"
"4.31763","35.17427","103.66000"
"4.31857","35.18868","103.68000"
"4.31942","35.20480","103.70000"
"4.32006","35.20979","103.72000"
"4.32062","35.19856","103.74000"
"4.32135","35.18237","103.76000"
"4.32236","35.18053","103.78000"
"4.32357","35.20263","103.80000"
"4.32471","35.23847","103.82000"
"4.32542","35.26130","103.84000"
"4.32592","35.24966","103.86000"
"4.32663","35.22017","103.88000"
"4.32760","35.20615","103.90000"
"4.32855","35.21673","103.92000"
"4.32938","35.23402","103.94000"
"4.33003","35.23954","103.96000"
"4.33062","35.22943","103.98000"
"4.33134","35.21509","104.00000"
"4.33231","35.21264","104.02000"
"4.33352","35.23225","104.04000"
"4.33475","35.26884","104.06000"
"4.33554","35.29812","104.08000"
"4.33601","35.29068","104.10000"
"4.33665","35.25802","104.12000"
"4.33756","35.23656","104.14000"
"4.33852","35.24142","104.16000"
"4.33935","35.25811","104.18000"
"4.34005","35.26679","104.20000"
"4.34068","35.26261","104.22000"
"4.34136","35.25189","104.24000"
"4.34225","35.24679","104.26000"
"4.34341","35.25964","104.28000"
"4.34466","35.29255","104.30000"
"4.34560","35.32592","104.32000"
"4.34612","35.32984","104.34000"
"4.34670","35.30195","104.36000"
"4.34754","35.27523","104.38000"
"4.34852","35.27366","104.40000"
"4.34943","35.28963","104.42000"
"4.35019","35.30327","104.44000"
"4.35078","35.30246","104.46000"
"4.35140","35.28834","104.48000"
"4.35223","35.27686","104.50000"
"4.35335","35.28479","104.52000"
"4.35458","35.31521","104.54000"
"4.35560","35.35086","104.56000"
"4.35614","35.36206","104.58000"
"4.35664","35.33814","104.60000"
"4.35740","35.30679","104.62000"
"4.35840","35.29925","104.64000"
"4.35937","35.31613","104.66000"
"4.36022","35.33629","104.68000"
"4.36088","35.34301","104.70000"
"4.36149","35.33325","104.72000"
"4.36227","35.31962","104.74000"
"4.36332","35.32032","104.76000"
"4.36456","35.34437","104.78000"
"4.36561","35.37904","104.80000"
"4.36618","35.39370","104.82000"
"4.36664","35.37192","104.84000"
"4.36735","35.33868","104.86000"
"4.36834","35.32675","104.88000"
"4.36937","35.34333","104.90000"
"4.37029","35.36815","104.92000"
"4.37100","35.38113","104.94000"
"4.37157","35.37385","104.96000"
"4.37226","35.35623","104.98000"
"4.37322","35.34884","105.00000"
"4.37440","35.36524","105.02000"
"4.37554","35.39848","105.04000"
"4.37629","35.42309","105.06000"
"4.37675","35.41448","105.08000"
"4.37736","35.38281","105.10000"
"4.37827","35.36178","105.12000"
"4.37932","35.37023","105.14000"
"4.38026","35.39411","105.16000"
"4.38103","35.41076","105.18000"
"4.38162","35.40906","105.20000"
"4.38225","35.39384","105.22000"
"4.38310","35.38191","105.24000"
"4.38423","35.38980","105.26000"
"4.38541","35.41905","105.28000"
"4.38637","35.45011","105.30000"
"4.38698","35.45736","105.32000"
"4.38756","35.43646","105.34000"
"4.38840","35.41291","105.36000"
"4.38938","35.40996","105.38000"
"4.39026","35.42310","105.40000"
"4.39102","35.43402","105.42000"
"4.39161","35.43253","105.44000"
"4.39220","35.41894","105.46000"
"4.39296","35.40616","105.48000"
"4.39401","35.40974","105.50000"
"4.39520","35.43638","105.52000"
"4.39631","35.47268","105.54000"
"4.39704","35.49415","105.56000"
"4.39760","35.48352","105.58000"
"4.39837","35.45821","105.60000"
"4.39933","35.44760","105.62000"
"4.40022","35.45639","105.64000"
"4.40104","35.46742","105.66000"
"4.40171","35.47023","105.68000"
"4.40231","35.46171","105.70000"
"4.40304","35.44897","105.72000"
"4.40404","35.44788","105.74000"
"4.40525","35.46932","105.76000"
"4.40641","35.50521","105.78000"
"4.40716","35.52904","105.80000"
"4.40764","35.51864","105.82000"
"4.40831","35.48746","105.84000"
"4.40925","35.46975","105.86000"
"4.41018","35.47753","105.88000"
"4.41105","35.49403","105.90000"
"4.41180","35.50432","105.92000"
"4.41238","35.50186","105.94000"
"4.41303","35.48770","105.96000"
"4.41394","35.47913","105.98000"
"4.41512","35.49255","106.00000"
"4.41633","35.52652","106.02000"
"4.41719","35.55730","106.04000"
"4.41769","35.55627","106.06000"
"4.41830","35.52770","106.08000"
"4.41918","35.50482","106.10000"
"4.42013","35.50740","106.12000"
"4.42100","35.52252","106.14000"
"4.42183","35.53475","106.16000"
"4.42245","35.53727","106.18000"
"4.42307","35.52645","106.20000"
"4.42392","35.51521","106.22000"
"4.42506","35.52268","106.24000"
"4.42631","35.55303","106.26000"
"4.42727","35.58770","106.28000"
"4.42779","35.59477","106.30000"
"4.42834","35.56880","106.32000"
"4.42915","35.54054","106.34000"
"4.43014","35.53696","106.36000"
"4.43104","35.55289","106.38000"
"4.43183","35.56829","106.40000"
"4.43246","35.56996","106.42000"
"4.43307","35.55808","106.44000"
"4.43387","35.54603","106.46000"
"4.43495","35.55047","106.48000"
"4.43620","35.57825","106.50000"
"4.43724","35.61469","106.52000"
"4.43781","35.62870","106.54000"
"4.43834","35.60736","106.56000"
"4.43911","35.57795","106.58000"
"4.44012","35.57062","106.60000"
"4.44110","35.58729","106.62000"
"4.44190","35.60575","106.64000"
"4.44254","35.60924","106.66000"
"4.44316","35.59713","106.68000"
"4.44393","35.58318","106.70000"
"4.44497","35.58483","106.72000"
"4.44619","35.60950","106.74000"
"4.44725","35.64404","106.76000"
"4.44783","35.65943","106.78000"
"4.44832","35.63944","106.80000"
"4.44904","35.60793","106.82000"
"4.45005","35.59604","106.84000"
"4.45109","35.61259","106.86000"
"4.45195","35.63656","106.88000"
"4.45261","35.64561","106.90000"
"4.45321","35.63571","106.92000"
"4.45390","35.61977","106.94000"
"4.45484","35.61449","106.96000"
"4.45601","35.63110","106.98000"
"4.45718","35.66477","107.00000"
"4.45798","35.69195","107.02000"
"4.45848","35.68706","107.04000"
"4.45913","35.65813","107.06000"
"4.46007","35.63882","107.08000"
"4.46107","35.64602","107.10000"
"4.46195","35.66475","107.12000"
"4.46266","35.67527","107.14000"
"4.46324","35.66905","107.16000"
"4.46389","35.65316","107.18000"
"4.46478","35.64445","107.20000"
"4.46593","35.65680","107.22000"
"4.46713","35.68936","107.24000"
"4.46801","35.72026","107.26000"
"4.46851","35.72174","107.28000"
"4.46909","35.69398","107.30000"
"4.46997","35.66981","107.32000"
"4.47103","35.67312","107.34000"
"4.47197","35.69550","107.36000"
"4.47265","35.71059","107.38000"
"4.47322","35.70475","107.40000"
"4.47385","35.68745","107.42000"
"4.47468","35.67567","107.44000"
"4.47581","35.68418","107.46000"
"4.47709","35.71602","107.48000"
"4.47813","35.75415","107.50000"
"4.47870","35.76664","107.52000"
"4.47924","35.74242","107.54000"
"4.48004","35.71144","107.56000"
"4.48099","35.70418","107.58000"
"4.48189","35.71744","107.60000"
"4.48268","35.73190","107.62000"
"4.48331","35.73431","107.64000"
"4.48393","35.72384","107.66000"
"4.48471","35.71310","107.68000"
"4.48577","35.71713","107.70000"
"4.48701","35.74384","107.72000"
"4.48808","35.78048","107.74000"
"4.48869","35.79710","107.76000"
"4.48918","35.77757","107.78000"
"4.48991","35.74588","107.80000"
"4.49088","35.73432","107.82000"
"4.49182","35.74771","107.84000"
"4.49270","35.76584","107.86000"
"4.49344","35.77566","107.88000"
"4.49405","35.77127","107.90000"
"4.49477","35.75791","107.92000"
"4.49575","35.75321","107.94000"
"4.49694","35.77079","107.96000"
"4.49807","35.80384","107.98000"
"4.49880","35.82705","108.00000"
"4.49927","35.81663","108.02000"
"4.49993","35.78548","108.04000"
"4.50083","35.76743","108.06000"
"4.50177","35.77468","108.08000"
"4.50265","35.79155","108.10000"
"4.50341","35.80366","108.12000"
"4.50405","35.80315","108.14000"
"4.50475","35.79260","108.16000"
"4.50569","35.78755","108.18000"
"4.50687","35.80232","108.20000"
"4.50801","35.83421","108.22000"
"4.50882","35.85906","108.24000"
"4.50932","35.85208","108.26000"
"4.50993","35.82187","108.28000"
"4.51083","35.80031","108.30000"
"4.51186","35.80647","108.32000"
"4.51278","35.82800","108.34000"
"4.51356","35.84371","108.36000"
"4.51413","35.84243","108.38000"
"4.51473","35.82577","108.40000"
"4.51557","35.81127","108.42000"
"4.51671","35.81885","108.44000"
"4.51794","35.85093","108.46000"
"4.51888","35.88604","108.48000"
"4.51942","35.89344","108.50000"
"4.51995","35.86839","108.52000"
"4.52076","35.84013","108.54000"
"4.52179","35.83691","108.56000"
"4.52274","35.85554","108.58000"
"4.52360","35.87393","108.60000"
"4.52424","35.87951","108.62000"
"4.52482","35.86820","108.64000"
"4.52558","35.85257","108.66000"
"4.52663","35.85199","108.68000"
"4.52781","35.87550","108.70000"
"4.52885","35.90848","108.72000"
"4.52954","35.92545","108.74000"
"4.53008","35.91182","108.76000"
"4.53081","35.88530","108.78000"
"4.53178","35.87475","108.80000"
"4.53270","35.88594","108.82000"
"4.53356","35.90141","108.84000"
"4.53424","35.90853","108.86000"
"4.53481","35.90073","108.88000"
"4.53551","35.88529","108.90000"
"4.53649","35.88063","108.92000"
"4.53769","35.89999","108.94000"
"4.53885","35.93550","108.96000"
"4.53962","35.96142","108.98000"
"4.54013","35.95412","109.00000"
"4.54080","35.92562","109.02000"
"4.54174","35.90858","109.04000"
"4.54272","35.91632","109.06000"
"4.54357","35.93375","109.08000"
"4.54424","35.94156","109.10000"
"4.54482","35.93368","109.12000"
"4.54551","35.91855","109.14000"
"4.54644","35.91305","109.16000"
"4.54762","35.92905","109.18000"
"4.54886","35.96403","109.20000"
"4.54973","35.99618","109.22000"
"4.55023","35.99528","109.24000"
"4.55084","35.96575","109.26000"
"4.55171","35.94160","109.28000"
"4.55268","35.94315","109.30000"
"4.55352","35.95872","109.32000"
"4.55422","35.96746","109.34000"
"4.55485","35.96338","109.36000"
"4.55551","35.95257","109.38000"
"4.55636","35.94602","109.40000"
"4.55750","35.95671","109.42000"
"4.55878","35.98929","109.44000"
"4.55979","36.02612","109.46000"
"4.56034","36.03552","109.48000"
"4.56089","36.01018","109.50000"
"4.56171","35.98125","109.52000"
"4.56269","35.97623","109.54000"
"4.56361","35.99043","109.56000"
"4.56441","36.00507","109.58000"
"4.56502","36.00655","109.60000"
"4.56561","35.99314","109.62000"
"4.56639","35.97932","109.64000"
"4.56746","35.98246","109.66000"
"4.56871","36.00997","109.68000"
"4.56980","36.04784","109.70000"
"4.57039","36.06588","109.72000"
"4.57085","36.04622","109.74000"
"4.57156","36.01284","109.76000"
"4.57254","36.00025","109.78000"
"4.57352","36.01492","109.80000"
"4.57438","36.03578","109.82000"
"4.57505","36.04424","109.84000"
"4.57564","36.03592","109.86000"
"4.57636","36.02123","109.88000"
"4.57736","36.01816","109.90000"
"4.57860","36.03925","109.92000"
"4.57974","36.07663","109.94000"
"4.58041","36.09995","109.96000"
"4.58086","36.08557","109.98000"
"4.58151","36.05170","110.00000"
"4.58247","36.03343","110.02000"
"4.58354","36.04574","110.04000"
"4.58448","36.07095","110.06000"
"4.58522","36.08615","110.08000"
"4.58578","36.08090","110.10000"
"4.58642","36.06166","110.12000"
"4.58733","36.04988","110.14000"
"4.58852","36.06285","110.16000"
"4.58972","36.09744","110.18000"
"4.59054","36.12816","110.20000"
"4.59099","36.12499","110.22000"
"4.59154","36.09323","110.24000"
"4.59239","36.06686","110.26000"
"4.59344","36.06939","110.28000"
"4.59440","36.09262","110.30000"
"4.59520","36.11277","110.32000"
"4.59582","36.11559","110.34000"
"4.59643","36.10221","110.36000"
"4.59724","36.08845","110.38000"
"4.59834","36.09209","110.40000"
"4.59955","36.11956","110.42000"
"4.60058","36.15375","110.44000"
"4.60121","36.16704","110.46000"
"4.60176","36.14811","110.48000"
"4.60254","36.12053","110.50000"
"4.60351","36.11233","110.52000"
"4.60442","36.12427","110.54000"
"4.60521","36.13756","110.56000"
"4.60584","36.13980","110.58000"
"4.60642","36.12867","110.60000"
"4.60716","36.11545","110.62000"
"4.60819","36.11591","110.64000"
"4.60941","36.14018","110.66000"
"4.61052","36.17698","110.68000"
"4.61126","36.20010","110.70000"
"4.61179","36.19012","110.72000"
"4.61249","36.16179","110.74000"
"4.61344","36.14688","110.76000"
"4.61438","36.15516","110.78000"
"4.61523","36.16996","110.80000"
"4.61593","36.17717","110.82000"
"4.61651","36.17129","110.84000"
"4.61719","36.15680","110.86000"
"4.61814","36.15076","110.88000"
"4.61935","36.16722","110.90000"
"4.62053","36.20312","110.92000"
"4.62134","36.23228","110.94000"
"4.62185","36.22841","110.96000"
"4.62248","36.19903","110.98000"
"4.62338","36.17836","111.00000"
"4.62433","36.18348","111.02000"
"4.62521","36.19962","111.04000"
"4.62600","36.21137","111.06000"
"4.62658","36.21097","111.08000"
"4.62719","36.19689","111.10000"
"4.62803","36.18469","111.12000"
"4.62921","36.19324","111.14000"
"4.63050","36.22763","111.16000"
"4.63144","36.26566","111.18000"
"4.63194","36.27142","111.20000"
"4.63250","36.24293","111.22000"
"4.63335","36.21479","111.24000"
"4.63432","36.21339","111.26000"
"4.63523","36.22955","111.28000"
"4.63606","36.24455","111.30000"
"4.63669","36.24824","111.32000"
"4.63726","36.23609","111.34000"
"4.63805","36.22075","111.36000"
"4.63915","36.22324","111.38000"
"4.64041","36.25149","111.40000"
"4.64146","36.28973","111.42000"
"4.64204","36.30485","111.44000"
"4.64256","36.28357","111.46000"
"4.64332","36.25281","111.48000"
"4.64429","36.24367","111.50000"
"4.64520","36.25661","111.52000"
"4.64598","36.27017","111.54000"
"4.64663","36.27289","111.56000"
"4.64724","36.26364","111.58000"
"4.64800","36.25242","111.60000"
"4.64906","36.25519","111.62000"
"4.65033","36.28227","111.64000"
"4.65143","36.32147","111.66000"
"4.65205","36.34085","111.68000"
"4.65255","36.32242","111.70000"
"4.65328","36.29080","111.72000"
"4.65428","36.27851","111.74000"
"4.65528","36.29298","111.76000"
"4.65611","36.31275","111.78000"
"4.65676","36.31838","111.80000"
"4.65736","36.30732","111.82000"
"4.65809","36.29168","111.84000"
"4.65910","36.28938","111.86000"
"4.66030","36.31048","111.88000"
"4.66141","36.34574","111.90000"
"4.66205","36.36723","111.92000"
"4.66252","36.35276","111.94000"
"4.66318","36.32075","111.96000"
"4.66415","36.30460","111.98000"
"4.66520","36.31822","112.00000"
"4.66610","36.34366","112.02000"
"4.66679","36.35593","112.04000"
"4.66739","36.34871","112.06000"
"4.66807","36.33245","112.08000"
"4.66898","36.32459","112.10000"
"4.67016","36.33887","112.12000"
"4.67135","36.37236","112.14000"
"4.67219","36.40161","112.16000"
"4.67269","36.39756","112.18000"
"4.67330","36.36815","112.20000"
"4.67421","36.34614","112.22000"
"4.67523","36.35123","112.24000"
"4.67614","36.37115","112.26000"
"4.67687","36.38494","112.28000"
"4.67746","36.38177","112.30000"
"4.67809","36.36654","112.32000"
"4.67894","36.35566","112.34000"
"4.68008","36.36503","112.36000"
"4.68129","36.39676","112.38000"
"4.68223","36.43054","112.40000"
"4.68274","36.43618","112.42000"
"4.68330","36.40921","112.44000"
"4.68414","36.38184","112.46000"
"4.68516","36.38071","112.48000"
"4.68610","36.40046","112.50000"
"4.68682","36.41679","112.52000"
"4.68742","36.41461","112.54000"
"4.68805","36.39968","112.56000"
"4.68886","36.38804","112.58000"
"4.68998","36.39485","112.60000"
"4.69125","36.42538","112.62000"
"4.69231","36.46319","112.64000"
"4.69290","36.47798","112.66000"
"4.69342","36.45667","112.68000"
"4.69418","36.42512","112.70000"
"4.69514","36.41524","112.72000"
"4.69606","36.42807","112.74000"
"4.69687","36.44407","112.76000"
"4.69752","36.44845","112.78000"
"4.69813","36.43861","112.80000"
"4.69887","36.42470","112.82000"
"4.69989","36.42416","112.84000"
"4.70114","36.44793","112.86000"
"4.70225","36.48564","112.88000"
"4.70291","36.50743","112.90000"
"4.70338","36.49270","112.92000"
"4.70406","36.46064","112.94000"
"4.70502","36.44516","112.96000"
"4.70596","36.45603","112.98000"
"4.70685","36.47512","113.00000"
"4.70762","36.48678","113.02000"
"4.70823","36.48444","113.04000"
"4.70891","36.47143","113.06000"
"4.70985","36.46474","113.08000"
"4.71102","36.47935","113.10000"
"4.71218","36.51162","113.12000"
"4.71299","36.53797","113.14000"
"4.71350","36.53398","113.16000"
"4.71413","36.50602","113.18000"
"4.71503","36.48582","113.20000"
"4.71597","36.48990","113.22000"
"4.71685","36.50398","113.24000"
"4.71760","36.51431","113.26000"
"4.71822","36.51257","113.28000"
"4.71889","36.50104","113.30000"
"4.71979","36.49421","113.32000"
"4.72096","36.50723","113.34000"
"4.72214","36.54030","113.36000"
"4.72301","36.57072","113.38000"
"4.72353","36.57181","113.40000"
"4.72410","36.54431","113.42000"
"4.72495","36.51868","113.44000"
"4.72597","36.51899","113.46000"
"4.72691","36.53815","113.48000"
"4.72776","36.55558","113.50000"
