Compressive displacement,Primary force measurement,Time measurement
(mm),(kN),(s)
"0.67977","49.26196","40.80000"
"0.68003","49.28005","40.82000"
"0.68031","49.29891","40.84000"
"0.68057","49.31968","40.86000"
"0.68078","49.33999","40.88000"
"0.68098","49.35754","40.90000"
"0.68120","49.37301","40.92000"
"0.68146","49.38929","40.94000"
"0.68182","49.40973","40.96000"
"0.68227","49.43673","40.98000"
"0.68279","49.47193","41.00000"
"0.68330","49.51412","41.02000"
"0.68369","49.55599","41.04000"
"0.68394","49.58905","41.06000"
"0.68417","49.61165","41.08000"
"0.68445","49.63005","41.10000"
"0.68477","49.65002","41.12000"
"0.68509","49.67411","41.14000"
"0.68539","49.69973","41.16000"
"0.68564","49.72420","41.18000"
"0.68589","49.74557","41.20000"
"0.68616","49.76552","41.22000"
"0.68646","49.78655","41.24000"
"0.68679","49.80975","41.26000"
"0.68718","49.83624","41.28000"
"0.68763","49.86686","41.30000"
"0.68812","49.90102","41.31900"
