Compressive displacement,Primary force measurement,Time measurement
(mm),(kN),(s)
"7.72028","24.20578","154.44000"
"7.72103","24.20278","154.46000"
"7.72197","24.19719","154.48000"
"7.72324","24.19458","154.50000"
"7.72466","24.20043","154.52000"
"7.72573","24.21146","154.54000"
"7.72647","24.21596","154.56000"
"7.72738","24.21151","154.58000"
"7.72840","24.20689","154.60000"
"7.72938","24.20559","154.62000"
"7.73028","24.20493","154.64000"
"7.73105","24.20204","154.66000"
"7.73194","24.19673","154.68000"
"7.73316","24.19344","154.70000"
"7.73462","24.19807","154.72000"
"7.73580","24.20949","154.74000"
"7.73657","24.21633","154.76000"
"7.73743","24.21336","154.78000"
"7.73843","24.20845","154.80000"
"7.73945","24.20638","154.82000"
"7.74040","24.20647","154.84000"
"7.74115","24.20475","154.86000"
"7.74198","24.19898","154.88000"
"7.74313","24.19407","154.90000"
"7.74454","24.19651","154.92000"
"7.74579","24.20682","154.94000"
"7.74656","24.21489","154.96000"
"7.74733","24.21241","154.98000"
"7.74833","24.20601","155.00000"
"7.74939","24.20332","155.02000"
"7.75041","24.20445","155.04000"
"7.75121","24.20492","155.06000"
"7.75201","24.20102","155.08000"
"7.75309","24.19579","155.10000"
"7.75447","24.19680","155.12000"
"7.75577","24.20587","155.14000"
"7.75657","24.21459","155.16000"
"7.75728","24.21278","155.18000"
"7.75827","24.20548","155.20000"
"7.75939","24.20225","155.22000"
"7.76050","24.20466","155.24000"
"7.76136","24.20768","155.26000"
"7.76212","24.20554","155.28000"
"7.76311","24.19964","155.30000"
"7.76440","24.19802","155.32000"
"7.76574","24.20462","155.34000"
"7.76664","24.21353","155.36000"
"7.76732","24.21408","155.38000"
"7.76822","24.20682","155.40000"
"7.76930","24.20177","155.42000"
"7.77038","24.20175","155.44000"
"7.77134","24.20388","155.46000"
"7.77212","24.20361","155.48000"
"7.77303","24.19865","155.50000"
"7.77427","24.19602","155.52000"
"7.77563","24.20116","155.54000"
"7.77672","24.21084","155.56000"
"7.77748","24.21515","155.58000"
"7.77837","24.21103","155.60000"
"7.77941","24.20656","155.62000"
"7.78046","24.20565","155.64000"
"7.78141","24.20682","155.66000"
"7.78215","24.20571","155.68000"
"7.78297","24.19993","155.70000"
"7.78410","24.19476","155.72000"
"7.78544","24.19676","155.74000"
"7.78670","24.20586","155.76000"
"7.78754","24.21347","155.78000"
"7.78840","24.21265","155.80000"
"7.78942","24.20880","155.82000"
"7.79045","24.20725","155.84000"
"7.79143","24.20752","155.86000"
"7.79220","24.20663","155.88000"
"7.79297","24.20146","155.90000"
"7.79405","24.19581","155.92000"
"7.79541","24.19658","155.94000"
"7.79671","24.20518","155.96000"
"7.79756","24.21409","155.98000"
"7.79833","24.21360","156.00000"
"7.79934","24.20795","156.02000"
"7.80041","24.20573","156.04000"
"7.80146","24.20690","156.06000"
"7.80229","24.20838","156.08000"
"7.80301","24.20495","156.10000"
"7.80400","24.19841","156.12000"
"7.80535","24.19693","156.14000"
"7.80673","24.20496","156.16000"
"7.80767","24.21545","156.18000"
"7.80842","24.21722","156.20000"
"7.80937","24.21193","156.22000"
"7.81039","24.20808","156.24000"
"7.81143","24.20754","156.26000"
"7.81233","24.20882","156.28000"
"7.81308","24.20630","156.30000"
"7.81403","24.20040","156.32000"
"7.81529","24.19791","156.34000"
"7.81668","24.20407","156.36000"
"7.81771","24.21437","156.38000"
"7.81844","24.21779","156.40000"
"7.81934","24.21310","156.42000"
"7.82037","24.20848","156.44000"
"7.82140","24.20756","156.46000"
"7.82230","24.20837","156.48000"
"7.82305","24.20629","156.50000"
"7.82394","24.20051","156.52000"
"7.82517","24.19702","156.54000"
"7.82660","24.20181","156.56000"
"7.82773","24.21322","156.58000"
"7.82848","24.21931","156.60000"
"7.82936","24.21614","156.62000"
"7.83042","24.21149","156.64000"
"7.83146","24.21082","156.66000"
"7.83239","24.21165","156.68000"
"7.83316","24.21020","156.70000"
"7.83405","24.20497","156.72000"
"7.83524","24.20148","156.74000"
"7.83664","24.20554","156.76000"
"7.83776","24.21571","156.78000"
"7.83846","24.22094","156.80000"
"7.83928","24.21657","156.82000"
"7.84035","24.21067","156.84000"
"7.84144","24.20975","156.86000"
"7.84241","24.21175","156.88000"
"7.84320","24.21195","156.90000"
"7.84402","24.20731","156.92000"
"7.84513","24.20230","156.94000"
"7.84650","24.20411","156.96000"
"7.84776","24.21323","156.98000"
"7.84855","24.22096","157.00000"
"7.84933","24.21915","157.02000"
"7.85035","24.21345","157.04000"
"7.85141","24.21120","157.06000"
"7.85245","24.21211","157.08000"
"7.85326","24.21290","157.10000"
"7.85404","24.20938","157.12000"
"7.85507","24.20378","157.14000"
"7.85639","24.20355","157.16000"
"7.85770","24.21121","157.18000"
"7.85855","24.21949","157.20000"
"7.85929","24.21874","157.22000"
"7.86029","24.21252","157.24000"
"7.86141","24.21000","157.26000"
"7.86244","24.21211","157.28000"
"7.86326","24.21358","157.30000"
"7.86401","24.20975","157.32000"
"7.86501","24.20350","157.34000"
"7.86634","24.20263","157.36000"
"7.86775","24.21052","157.38000"
"7.86872","24.22132","157.40000"
"7.86945","24.22381","157.42000"
"7.87038","24.21850","157.44000"
"7.87141","24.21450","157.46000"
"7.87244","24.21383","157.48000"
"7.87331","24.21408","157.50000"
"7.87406","24.21144","157.52000"
"7.87498","24.20551","157.54000"
"7.87624","24.20267","157.56000"
"7.87763","24.20822","157.58000"
"7.87870","24.21866","157.60000"
"7.87943","24.22280","157.62000"
"7.88031","24.21825","157.64000"
"7.88134","24.21355","157.66000"
"7.88237","24.21252","157.68000"
"7.88336","24.21367","157.70000"
"7.88416","24.21340","157.72000"
"7.88505","24.20950","157.74000"
"7.88623","24.20620","157.76000"
"7.88760","24.20987","157.78000"
"7.88875","24.21938","157.80000"
"7.88951","24.22485","157.82000"
"7.89036","24.22166","157.84000"
"7.89136","24.21675","157.86000"
"7.89237","24.21469","157.88000"
"7.89334","24.21475","157.90000"
"7.89414","24.21379","157.92000"
"7.89498","24.20958","157.94000"
"7.89612","24.20544","157.96000"
"7.89752","24.20809","157.98000"
"7.89875","24.21789","158.00000"
"7.89955","24.22535","158.02000"
"7.90035","24.22323","158.04000"
"7.90137","24.21743","158.06000"
"7.90240","24.21501","158.08000"
"7.90344","24.21564","158.10000"
"7.90426","24.21623","158.12000"
"7.90504","24.21268","158.14000"
"7.90610","24.20722","158.16000"
"7.90746","24.20745","158.18000"
"7.90876","24.21562","158.20000"
"7.90960","24.22446","158.22000"
"7.91033","24.22383","158.24000"
"7.91131","24.21749","158.26000"
"7.91237","24.21392","158.28000"
"7.91345","24.21454","158.30000"
"7.91432","24.21639","158.32000"
"7.91508","24.21449","158.34000"
"7.91605","24.20890","158.36000"
"7.91735","24.20712","158.38000"
"7.91870","24.21366","158.40000"
"7.91967","24.22312","158.42000"
"7.92041","24.22529","158.44000"
"7.92135","24.22045","158.46000"
"7.92238","24.21686","158.48000"
"7.92344","24.21643","158.50000"
"7.92438","24.21767","158.52000"
"7.92513","24.21611","158.54000"
"7.92604","24.21064","158.56000"
"7.92726","24.20782","158.58000"
"7.92863","24.21264","158.60000"
"7.92970","24.22203","158.62000"
"7.93043","24.22567","158.64000"
"7.93131","24.22103","158.66000"
"7.93236","24.21618","158.68000"
"7.93342","24.21534","158.70000"
"7.93435","24.21678","158.72000"
"7.93509","24.21514","158.74000"
"7.93595","24.20925","158.76000"
"7.93712","24.20492","158.78000"
"7.93856","24.20840","158.80000"
"7.93979","24.21916","158.82000"
"7.94055","24.22650","158.84000"
"7.94137","24.22396","158.86000"
"7.94236","24.21828","158.88000"
"7.94338","24.21547","158.90000"
"7.94432","24.21529","158.92000"
"7.94512","24.21392","158.94000"
"7.94594","24.20901","158.96000"
"7.94705","24.20401","158.98000"
"7.94846","24.20579","159.00000"
"7.94977","24.21585","159.02000"
"7.95060","24.22466","159.04000"
"7.95139","24.22366","159.06000"
"7.95239","24.21841","159.08000"
"7.95345","24.21582","159.10000"
"7.95446","24.21652","159.12000"
"7.95526","24.21669","159.14000"
"7.95602","24.21229","159.16000"
"7.95706","24.20604","159.18000"
"7.95843","24.20567","159.20000"
"7.95979","24.21431","159.22000"
"7.96064","24.22418","159.24000"
"7.96135","24.22432","159.26000"
"7.96229","24.21754","159.28000"
"7.96337","24.21324","159.30000"
"7.96443","24.21381","159.32000"
"7.96529","24.21526","159.34000"
"7.96604","24.21238","159.36000"
"7.96700","24.20640","159.38000"
"7.96830","24.20436","159.40000"
"7.96969","24.21119","159.42000"
"7.97066","24.22156","159.44000"
"7.97136","24.22400","159.46000"
"7.97227","24.21822","159.48000"
"7.97337","24.21369","159.50000"
"7.97446","24.21444","159.52000"
"7.97541","24.21705","159.54000"
"7.97615","24.21638","159.56000"
"7.97705","24.21088","159.58000"
"7.97829","24.20744","159.60000"
"7.97968","24.21208","159.62000"
"7.98075","24.22202","159.64000"
"7.98142","24.22583","159.66000"
"7.98223","24.22004","159.68000"
"7.98329","24.21364","159.70000"
"7.98438","24.21257","159.72000"
"7.98538","24.21475","159.74000"
"7.98616","24.21517","159.76000"
"7.98699","24.21062","159.78000"
"7.98813","24.20609","159.80000"
"7.98952","24.20849","159.82000"
"7.99076","24.21822","159.84000"
"7.99157","24.22605","159.86000"
"7.99239","24.22485","159.88000"
"7.99340","24.21959","159.90000"
"7.99443","24.21704","159.92000"
"7.99542","24.21729","159.94000"
"7.99622","24.21692","159.96000"
"7.99700","24.21251","159.98000"
"7.99806","24.20661","160.00000"
"7.99940","24.20690","160.02000"
"8.00071","24.21534","160.04000"
"8.00160","24.22417","160.06000"
"8.00238","24.22441","160.08000"
"8.00338","24.21925","160.10000"
"8.00442","24.21676","160.12000"
"8.00545","24.21727","160.14000"
"8.00630","24.21787","160.16000"
"8.00705","24.21463","160.18000"
"8.00803","24.20867","160.20000"
"8.00932","24.20710","160.22000"
"8.01070","24.21390","160.24000"
"8.01167","24.22377","160.26000"
"8.01241","24.22624","160.28000"
"8.01336","24.22127","160.30000"
"8.01442","24.21777","160.32000"
"8.01547","24.21806","160.34000"
"8.01638","24.21958","160.36000"
"8.01711","24.21787","160.38000"
"8.01803","24.21220","160.40000"
"8.01929","24.20917","160.42000"
"8.02068","24.21482","160.44000"
"8.02171","24.22496","160.46000"
"8.02242","24.22818","160.48000"
"8.02332","24.22274","160.50000"
"8.02439","24.21794","160.52000"
"8.02546","24.21787","160.54000"
"8.02644","24.21994","160.56000"
"8.02718","24.21970","160.58000"
"8.02803","24.21445","160.60000"
"8.02920","24.20992","160.62000"
"8.03059","24.21288","160.64000"
"8.03177","24.22267","160.66000"
"8.03253","24.22910","160.68000"
"8.03336","24.22601","160.70000"
"8.03438","24.22100","160.72000"
"8.03539","24.21894","160.74000"
"8.03634","24.21898","160.76000"
"8.03711","24.21773","160.78000"
"8.03793","24.21251","160.80000"
"8.03906","24.20747","160.82000"
"8.04046","24.20970","160.84000"
"8.04174","24.21966","160.86000"
"8.04255","24.22805","160.88000"
"8.04337","24.22714","160.90000"
"8.04439","24.22232","160.92000"
"8.04545","24.22079","160.94000"
"8.04642","24.22154","160.96000"
"8.04719","24.22046","160.98000"
"8.04800","24.21500","161.00000"
"8.04910","24.20972","161.02000"
"8.05049","24.21125","161.04000"
"8.05178","24.22095","161.06000"
"8.05255","24.22958","161.08000"
"8.05328","24.22774","161.10000"
"8.05428","24.22078","161.12000"
"8.05538","24.21788","161.14000"
"8.05643","24.21942","161.16000"
"8.05729","24.22115","161.18000"
"8.05809","24.21892","161.20000"
"8.05910","24.21432","161.22000"
"8.06040","24.21389","161.24000"
"8.06173","24.22154","161.26000"
"8.06262","24.23061","161.28000"
"8.06335","24.23101","161.30000"
"8.06431","24.22518","161.32000"
"8.06541","24.22191","161.34000"
"8.06649","24.22300","161.36000"
"8.06737","24.22504","161.38000"
"8.06811","24.22311","161.40000"
"8.06907","24.21752","161.42000"
"8.07033","24.21514","161.44000"
"8.07168","24.22082","161.46000"
"8.07265","24.23044","161.48000"
"8.07335","24.23227","161.50000"
"8.07426","24.22603","161.52000"
"8.07535","24.22137","161.54000"
"8.07643","24.22186","161.56000"
"8.07735","24.22420","161.58000"
"8.07810","24.22298","161.60000"
"8.07899","24.21772","161.62000"
"8.08022","24.21435","161.64000"
"8.08165","24.21911","161.66000"
"8.08277","24.22988","161.68000"
"8.08349","24.23541","161.70000"
"8.08436","24.23113","161.72000"
"8.08539","24.22616","161.74000"
"8.08644","24.22469","161.76000"
"8.08738","24.22591","161.78000"
"8.08814","24.22501","161.80000"
"8.08899","24.21987","161.82000"
"8.09016","24.21554","161.84000"
"8.09157","24.21913","161.86000"
"8.09274","24.22933","161.88000"
"8.09348","24.23573","161.90000"
"8.09429","24.23196","161.92000"
"8.09533","24.22601","161.94000"
"8.09637","24.22386","161.96000"
"8.09742","24.22496","161.98000"
"8.09825","24.22615","162.00000"
"8.09907","24.22313","162.02000"
"8.10016","24.21872","162.04000"
"8.10149","24.21966","162.06000"
"8.10275","24.22776","162.08000"
"8.10356","24.23543","162.10000"
"8.10434","24.23408","162.12000"
"8.10532","24.22838","162.14000"
"8.10635","24.22530","162.16000"
"8.10738","24.22558","162.18000"
"8.10822","24.22629","162.20000"
"8.10902","24.22326","162.22000"
"8.11007","24.21859","162.24000"
"8.11143","24.21912","162.26000"
"8.11276","24.22758","162.28000"
"8.11361","24.23711","162.30000"
"8.11432","24.23694","162.32000"
"8.11529","24.23017","162.34000"
"8.11637","24.22663","162.36000"
"8.11745","24.22717","162.38000"
"8.11836","24.22957","162.40000"
"8.11910","24.22803","162.42000"
"8.12003","24.22224","162.44000"
"8.12132","24.21954","162.46000"
"8.12269","24.22526","162.48000"
"8.12366","24.23485","162.50000"
"8.12436","24.23658","162.52000"
"8.12526","24.23031","162.54000"
"8.12632","24.22548","162.56000"
"8.12741","24.22552","162.58000"
"8.12839","24.22777","162.60000"
"8.12915","24.22742","162.62000"
"8.13004","24.22257","162.64000"
"8.13124","24.21923","162.66000"
"8.13258","24.22329","162.68000"
"8.13368","24.23230","162.70000"
"8.13443","24.23667","162.72000"
"8.13531","24.23287","162.74000"
"8.13638","24.22811","162.76000"
"8.13745","24.22740","162.78000"
"8.13845","24.22936","162.80000"
"8.13920","24.22955","162.82000"
"8.14003","24.22462","162.84000"
"8.14115","24.21965","162.86000"
"8.14252","24.22173","162.88000"
"8.14373","24.23092","162.90000"
"8.14451","24.23768","162.92000"
"8.14532","24.23504","162.94000"
"8.14636","24.22965","162.96000"
"8.14742","24.22799","162.98000"
"8.14839","24.22903","163.00000"
"8.14917","24.22870","163.02000"
"8.14996","24.22386","163.04000"
"8.15104","24.21885","163.06000"
"8.15243","24.21978","163.08000"
"8.15378","24.22929","163.10000"
"8.15461","24.23897","163.12000"
"8.15538","24.23823","163.14000"
"8.15637","24.23251","163.16000"
"8.15741","24.22951","163.18000"
"8.15839","24.22951","163.20000"
"8.15922","24.22924","163.22000"
"8.15999","24.22550","163.24000"
"8.16100","24.21990","163.26000"
"8.16236","24.21933","163.28000"
"8.16375","24.22769","163.30000"
"8.16468","24.23864","163.32000"
"8.16540","24.24006","163.34000"
"8.16634","24.23382","163.36000"
"8.16738","24.22929","163.38000"
"8.16843","24.22907","163.40000"
"8.16932","24.23053","163.42000"
"8.17006","24.22834","163.44000"
"8.17100","24.22260","163.46000"
"8.17227","24.22004","163.48000"
"8.17369","24.22572","163.50000"
"8.17474","24.23659","163.52000"
"8.17544","24.24084","163.54000"
"8.17632","24.23552","163.56000"
"8.17737","24.23012","163.58000"
"8.17844","24.22957","163.60000"
"8.17936","24.23075","163.62000"
"8.18011","24.22946","163.64000"
"8.18099","24.22403","163.66000"
"8.18221","24.22027","163.68000"
"8.18362","24.22406","163.70000"
"8.18472","24.23438","163.72000"
"8.18542","24.23937","163.74000"
"8.18624","24.23440","163.76000"
"8.18731","24.22813","163.78000"
"8.18842","24.22719","163.80000"
"8.18946","24.23024","163.82000"
"8.19025","24.23158","163.84000"
"8.19106","24.22773","163.86000"
"8.19219","24.22285","163.88000"
"8.19357","24.22471","163.90000"
"8.19477","24.23420","163.92000"
"8.19550","24.24102","163.94000"
"8.19625","24.23747","163.96000"
"8.19728","24.23048","163.98000"
"8.19837","24.22816","164.00000"
"8.19942","24.23018","164.02000"
"8.20025","24.23167","164.04000"
"8.20104","24.22862","164.06000"
"8.20208","24.22319","164.08000"
"8.20341","24.22333","164.10000"
"8.20472","24.23163","164.12000"
"8.20561","24.24047","164.14000"
"8.20637","24.24055","164.16000"
"8.20734","24.23488","164.18000"
"8.20841","24.23181","164.20000"
"8.20946","24.23266","164.22000"
"8.21031","24.23414","164.24000"
"8.21104","24.23112","164.26000"
"8.21198","24.22495","164.28000"
"8.21326","24.22257","164.30000"
"8.21462","24.22833","164.32000"
"8.21566","24.23834","164.34000"
"8.21644","24.24249","164.36000"
"8.21739","24.23861","164.38000"
"8.21843","24.23481","164.40000"
"8.21946","24.23432","164.42000"
"8.22036","24.23492","164.44000"
"8.22110","24.23281","164.46000"
"8.22199","24.22685","164.48000"
"8.22322","24.22331","164.50000"
"8.22463","24.22818","164.52000"
"8.22575","24.23885","164.54000"
"8.22649","24.24437","164.56000"
"8.22736","24.24051","164.58000"
"8.22840","24.23543","164.60000"
"8.22945","24.23444","164.62000"
"8.23043","24.23594","164.64000"
"8.23118","24.23559","164.66000"
"8.23199","24.23019","164.68000"
"8.23313","24.22501","164.70000"
"8.23452","24.22727","164.72000"
"8.23574","24.23704","164.74000"
"8.23652","24.24431","164.76000"
"8.23734","24.24208","164.78000"
"8.23835","24.23631","164.80000"
"8.23938","24.23407","164.82000"
"8.24041","24.23520","164.84000"
"8.24123","24.23604","164.86000"
"8.24203","24.23240","164.88000"
"8.24312","24.22784","164.90000"
"8.24449","24.22929","164.92000"
"8.24580","24.23872","164.94000"
"8.24663","24.24743","164.96000"
"8.24741","24.24665","164.98000"
"8.24839","24.24074","165.00000"
"8.24940","24.23777","165.02000"
"8.25038","24.23763","165.04000"
"8.25118","24.23675","165.06000"
"8.25197","24.23254","165.08000"
"8.25303","24.22730","165.10000"
"8.25436","24.22777","165.12000"
"8.25570","24.23653","165.14000"
"8.25660","24.24613","165.16000"
"8.25735","24.24664","165.18000"
"8.25833","24.24132","165.20000"
"8.25940","24.23873","165.22000"
"8.26043","24.23962","165.24000"
"8.26127","24.24022","165.26000"
"8.26205","24.23723","165.28000"
"8.26306","24.23188","165.30000"
"8.26439","24.23120","165.32000"
"8.26577","24.23906","165.34000"
"8.26667","24.24893","165.36000"
"8.26736","24.25003","165.38000"
"8.26828","24.24357","165.40000"
"8.26938","24.23907","165.42000"
"8.27044","24.23975","165.44000"
"8.27133","24.24186","165.46000"
"8.27209","24.23994","165.48000"
"8.27300","24.23436","165.50000"
"8.27424","24.23101","165.52000"
"8.27565","24.23635","165.54000"
"8.27672","24.24689","165.56000"
"8.27744","24.25138","165.58000"
"8.27832","24.24686","165.60000"
"8.27938","24.24208","165.62000"
"8.28046","24.24157","165.64000"
"8.28142","24.24370","165.66000"
"8.28219","24.24341","165.68000"
"8.28306","24.23853","165.70000"
"8.28424","24.23482","165.72000"
"8.28559","24.23843","165.74000"
"8.28672","24.24793","165.76000"
"8.28744","24.25281","165.78000"
"8.28828","24.24872","165.80000"
"8.28936","24.24350","165.82000"
"8.29045","24.24352","165.84000"
"8.29140","24.24582","165.86000"
"8.29219","24.24558","165.88000"
"8.29303","24.24079","165.90000"
"8.29418","24.23647","165.92000"
"8.29557","24.23954","165.94000"
"8.29681","24.24968","165.96000"
"8.29758","24.25726","165.98000"
"8.29837","24.25505","166.00000"
"8.29938","24.24905","166.02000"
"8.30043","24.24669","166.04000"
"8.30144","24.24764","166.06000"
"8.30223","24.24775","166.08000"
"8.30302","24.24348","166.10000"
"8.30409","24.23801","166.12000"
"8.30544","24.23877","166.14000"
"8.30673","24.24737","166.16000"
"8.30756","24.25577","166.18000"
"8.30832","24.25429","166.20000"
"8.30931","24.24796","166.22000"
"8.31036","24.24521","166.24000"
"8.31142","24.24588","166.26000"
"8.31231","24.24768","166.28000"
"8.31308","24.24574","166.30000"
"8.31408","24.24049","166.32000"
"8.31539","24.23935","166.34000"
"8.31672","24.24624","166.36000"
"8.31765","24.25530","166.38000"
"8.31839","24.25663","166.40000"
"8.31932","24.25107","166.42000"
"8.32034","24.24722","166.44000"
"8.32139","24.24687","166.46000"
"8.32229","24.24776","166.48000"
"8.32306","24.24566","166.50000"
"8.32400","24.24023","166.52000"
"8.32527","24.23820","166.54000"
"8.32665","24.24423","166.56000"
"8.32769","24.25457","166.58000"
"8.32841","24.25824","166.60000"
"8.32930","24.25316","166.62000"
"8.33037","24.24852","166.64000"
"8.33145","24.24821","166.66000"
"8.33243","24.25099","166.68000"
"8.33317","24.25079","166.70000"
"8.33403","24.24524","166.72000"
"8.33524","24.24090","166.74000"
"8.33663","24.24497","166.76000"
"8.33775","24.25502","166.78000"
"8.33846","24.25969","166.80000"
"8.33928","24.25494","166.82000"
"8.34032","24.24856","166.84000"
"8.34140","24.24738","166.86000"
"8.34243","24.24941","166.88000"
"8.34320","24.25019","166.90000"
"8.34402","24.24576","166.92000"
"8.34514","24.24104","166.94000"
"8.34648","24.24271","166.96000"
"8.34769","24.25093","166.98000"
"8.34851","24.25768","167.00000"
"8.34932","24.25641","167.02000"
"8.35035","24.25146","167.04000"
"8.35141","24.24950","167.06000"
"8.35245","24.25097","167.08000"
"8.35327","24.25203","167.10000"
"8.35406","24.24839","167.12000"
"8.35512","24.24359","167.14000"
"8.35644","24.24397","167.16000"
"8.35772","24.25152","167.18000"
"8.35856","24.25936","167.20000"
"8.35931","24.25838","167.22000"
"8.36031","24.25206","167.24000"
"8.36140","24.24932","167.26000"
"8.36242","24.25067","167.28000"
"8.36323","24.25159","167.30000"
"8.36398","24.24776","167.32000"
"8.36496","24.24141","167.34000"
"8.36629","24.24007","167.36000"
"8.36772","24.24751","167.38000"
"8.36870","24.25887","167.40000"
"8.36944","24.26178","167.42000"
"8.37037","24.25665","167.44000"
"8.37143","24.25240","167.46000"
"8.37244","24.25261","167.48000"
"8.37329","24.25304","167.50000"
"8.37403","24.25014","167.52000"
"8.37496","24.24421","167.54000"
"8.37623","24.24146","167.56000"
"8.37767","24.24753","167.58000"
"8.37875","24.25880","167.60000"
"8.37949","24.26358","167.62000"
"8.38037","24.25928","167.64000"
"8.38142","24.25460","167.66000"
"8.38247","24.25389","167.68000"
"8.38340","24.25515","167.70000"
"8.38412","24.25358","167.72000"
"8.38497","24.24736","167.74000"
"8.38615","24.24271","167.76000"
"8.38757","24.24625","167.78000"
"8.38876","24.25697","167.80000"
"8.38949","24.26404","167.82000"
"8.39030","24.26043","167.84000"
"8.39133","24.25408","167.86000"
"8.39240","24.25217","167.88000"
"8.39340","24.25359","167.90000"
"8.39419","24.25381","167.92000"
"8.39500","24.24967","167.94000"
"8.39611","24.24469","167.96000"
"8.39748","24.24609","167.98000"
"8.39874","24.25498","168.00000"
"8.39953","24.26309","168.02000"
"8.40030","24.26142","168.04000"
"8.40132","24.25522","168.06000"
"8.40241","24.25294","168.08000"
"8.40347","24.25464","168.10000"
"8.40430","24.25643","168.12000"
"8.40507","24.25339","168.14000"
"8.40611","24.24815","168.16000"
"8.40745","24.24814","168.18000"
"8.40876","24.25640","168.20000"
"8.40960","24.26492","168.22000"
"8.41029","24.26392","168.24000"
"8.41125","24.25667","168.26000"
"8.41234","24.25322","168.28000"
"8.41341","24.25446","168.30000"
"8.41431","24.25668","168.32000"
"8.41508","24.25501","168.34000"
"8.41602","24.24972","168.36000"
"8.41730","24.24777","168.38000"
"8.41866","24.25413","168.40000"
"8.41970","24.26442","168.42000"
"8.42047","24.26837","168.44000"
"8.42139","24.26447","168.46000"
"8.42243","24.26079","168.48000"
"8.42346","24.26012","168.50000"
"8.42436","24.26085","168.52000"
"8.42510","24.25866","168.54000"
"8.42598","24.25257","168.56000"
"8.42718","24.24880","168.58000"
"8.42853","24.25299","168.60000"
"8.42970","24.26296","168.62000"
"8.43047","24.26906","168.64000"
"8.43133","24.26592","168.66000"
"8.43237","24.26118","168.68000"
"8.43342","24.26019","168.70000"
"8.43442","24.26156","168.72000"
"8.43518","24.26138","168.74000"
"8.43598","24.25636","168.76000"
"8.43710","24.25100","168.78000"
"8.43849","24.25265","168.80000"
"8.43976","24.26234","168.82000"
"8.44056","24.27083","168.84000"
"8.44136","24.26928","168.86000"
"8.44238","24.26395","168.88000"
"8.44344","24.26185","168.90000"
"8.44447","24.26304","168.92000"
"8.44527","24.26387","168.94000"
"8.44604","24.25987","168.96000"
"8.44708","24.25422","168.98000"
"8.44842","24.25414","169.00000"
"8.44973","24.26234","169.02000"
"8.45058","24.27122","169.04000"
"8.45135","24.27103","169.06000"
"8.45234","24.26553","169.08000"
"8.45338","24.26259","169.10000"
"8.45444","24.26308","169.12000"
"8.45531","24.26457","169.14000"
"8.45606","24.26202","169.16000"
"8.45703","24.25622","169.18000"
"8.45832","24.25475","169.20000"
"8.45969","24.26166","169.22000"
"8.46068","24.27163","169.24000"
"8.46144","24.27452","169.26000"
"8.46239","24.27025","169.28000"
"8.46342","24.26693","169.30000"
"8.46442","24.26678","169.32000"
"8.46527","24.26687","169.34000"
"8.46602","24.26352","169.36000"
"8.46697","24.25731","169.38000"
"8.46823","24.25515","169.40000"
"8.46965","24.26135","169.42000"
"8.47070","24.27245","169.44000"
"8.47145","24.27692","169.46000"
"8.47237","24.27284","169.48000"
"8.47344","24.26907","169.50000"
"8.47448","24.26927","169.52000"
"8.47535","24.27053","169.54000"
"8.47609","24.26777","169.56000"
"8.47699","24.26152","169.58000"
"8.47824","24.25813","169.60000"
"8.47967","24.26376","169.62000"
"8.48074","24.27490","169.64000"
"8.48143","24.27960","169.66000"
"8.48228","24.27437","169.68000"
"8.48336","24.26862","169.70000"
"8.48443","24.26827","169.72000"
"8.48538","24.27055","169.74000"
"8.48616","24.27003","169.76000"
"8.48701","24.26502","169.78000"
"8.48817","24.26083","169.80000"
"8.48956","24.26424","169.82000"
"8.49076","24.27431","169.84000"
"8.49151","24.28107","169.86000"
"8.49231","24.27774","169.88000"
"8.49335","24.27147","169.90000"
"8.49444","24.26999","169.92000"
"8.49545","24.27207","169.94000"
"8.49622","24.27260","169.96000"
"8.49702","24.26809","169.98000"
"8.49812","24.26255","170.00000"
"8.49946","24.26351","170.02000"
"8.50074","24.27229","170.04000"
"8.50153","24.28033","170.06000"
"8.50230","24.27883","170.08000"
"8.50332","24.27269","170.10000"
"8.50441","24.27095","170.12000"
"8.50542","24.27298","170.14000"
"8.50624","24.27382","170.16000"
"8.50703","24.26993","170.18000"
"8.50807","24.26462","170.20000"
"8.50941","24.26514","170.22000"
"8.51076","24.27363","170.24000"
"8.51165","24.28329","170.26000"
"8.51240","24.28391","170.28000"
"8.51337","24.27834","170.30000"
"8.51442","24.27534","170.32000"
"8.51544","24.27600","170.34000"
"8.51628","24.27672","170.36000"
"8.51703","24.27337","170.38000"
"8.51801","24.26717","170.40000"
"8.51930","24.26540","170.42000"
"8.52067","24.27246","170.44000"
"8.52163","24.28252","170.46000"
"8.52235","24.28442","170.48000"
"8.52327","24.27859","170.50000"
"8.52433","24.27443","170.52000"
"8.52539","24.27484","170.54000"
"8.52637","24.27718","170.56000"
"8.52714","24.27652","170.58000"
"8.52805","24.27137","170.60000"
"8.52925","24.26828","170.62000"
"8.53061","24.27266","170.64000"
"8.53171","24.28186","170.66000"
"8.53248","24.28641","170.68000"
"8.53338","24.28304","170.70000"
"8.53439","24.27899","170.72000"
"8.53539","24.27747","170.74000"
"8.53633","24.27753","170.76000"
"8.53710","24.27618","170.78000"
"8.53796","24.27113","170.80000"
"8.53916","24.26728","170.82000"
"8.54058","24.27155","170.84000"
