"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.483544124E1,9.002685547E-1,-1.933593750E1,5.576171875E1
3.493541683E1,-7.644653320E-1,-1.924285889E1,5.472564697E1
3.503539241E1,1.718139648E0,-1.767883301E1,5.516815186E1
3.508538020E1,1.194763184E0,-1.962280273E1,5.650329590E1
3.518535579E1,6.317138672E-1,-1.830749512E1,5.487060547E1
3.528536189E1,-2.761840820E-1,-1.818542480E1,5.561828613E1
3.533531917E1,8.087158203E-1,-1.755828857E1,5.561676025E1
3.543529476E1,7.858276367E-1,-1.815032959E1,5.635681152E1
3.553527034E1,-3.555297852E0,-2.096099854E1,5.428314209E1
3.558538020E1,-2.009582520E0,-2.017364502E1,5.413360596E1
3.568526424E1,-4.618835449E0,-2.099609375E1,5.399017334E1
3.578520931E1,-4.318237305E0,-2.098236084E1,5.532531738E1
3.583550228E1,-4.911804199E0,-2.055664062E1,5.517883301E1
3.593526424E1,-5.194091797E0,-1.982421875E1,5.548095703E1
3.603517879E1,-6.208801270E0,-1.822357178E1,5.578155518E1
3.608513606E1,-4.241943359E0,-1.860656738E1,5.562744141E1
3.618541683E1,-9.776306152E0,-2.071075439E1,5.340728760E1
3.628520931E1,-8.413696289E0,-2.066497803E1,5.548706055E1
3.633507503E1,-9.373474121E0,-1.758422852E1,5.311584473E1
3.643508113E1,-1.108856201E1,-1.882171631E1,5.475311279E1
3.653533138E1,-1.258239746E1,-1.813049316E1,5.312347412E1
3.658501399E1,-1.211090088E1,-1.751861572E1,5.475616455E1
3.668498958E1,-1.319580078E1,-1.829528809E1,5.372009277E1
3.678496517E1,-1.538848877E1,-1.554565430E1,5.343170166E1
3.683498348E1,-1.466979980E1,-1.685638428E1,5.342712402E1
3.693492855E1,-1.883544922E1,-1.387023926E1,5.418853760E1
3.703490413E1,-2.162780762E1,-1.099395752E1,5.241546631E1
3.708495296E1,-2.234649658E1,-9.675598145E0,5.390777588E1
3.718486751E1,-2.328186035E1,-1.045074463E1,5.331268311E1
3.728487361E1,-2.447357178E1,-9.744262695E0,5.272369385E1
3.733501399E1,-2.186584473E1,-8.920288086E0,5.390625000E1
3.743480648E1,-2.137145996E1,-7.717895508E0,5.405731201E1
3.753478206E1,-2.137145996E1,-7.717895508E0,5.405731201E1
3.758513606E1,-2.178955078E1,-6.542968750E0,5.391082764E1
3.768489803E1,-2.133789062E1,-1.127319336E1,5.523834229E1
3.778472102E1,-1.963195801E1,-1.033477783E1,5.404815674E1
3.783470882E1,-2.007446289E1,-9.750366211E0,5.538635254E1
3.793505062E1,-2.218322754E1,-9.072875977E0,5.672912598E1
3.803481258E1,-2.665557861E1,-6.546020508E0,5.407257080E1
3.808464778E1,-2.530364990E1,-6.945800781E0,5.540618896E1
3.818462337E1,-2.530059814E1,-6.947326660E0,5.436553955E1
3.828496517E1,-2.406463623E1,-6.317138672E0,5.391693115E1
3.833458675E1,-2.423858643E1,-6.912231445E0,5.540313721E1
3.843459285E1,-2.466735840E1,-6.036376953E0,5.495910645E1
3.853453792E1,-2.479858398E1,-5.447387695E0,5.481109619E1
3.858452571E1,-2.451019287E1,-5.882263184E0,5.540466309E1
3.868450130E1,-2.571716309E1,-5.776977539E0,5.317840576E1
3.878450740E1,-2.531433105E1,-7.546997070E0,5.228424072E1
3.883449520E1,-2.487030029E1,-7.827758789E0,5.332183838E1
3.893444026E1,-2.566375732E1,-3.991699219E0,5.422210693E1
3.903441585E1,-3.012237549E1,-1.017761230E0,5.230865479E1
3.908461727E1,-2.808685303E1,-3.923034668E0,5.184936523E1
3.918437923E1,-2.810974121E1,-4.664611816E0,5.229492188E1
3.928438533E1,-2.734832764E1,-4.640197754E0,5.229339600E1
3.933437312E1,-2.673950195E1,-4.472351074E0,5.318450928E1
3.943450130E1,-2.628021240E1,-4.608154297E0,5.110015869E1
3.953435481E1,-2.868041992E1,-3.648376465E0,4.977264404E1
3.958434261E1,-2.752532959E1,-5.389404297E0,5.140075684E1
3.968425716E1,-2.852630615E1,-7.939147949E0,5.437164307E1
3.978444637E1,-2.878570557E1,-6.611633301E0,5.377960205E1
3.983422054E1,-2.865295410E1,-7.202148438E0,5.392761230E1
3.993419612E1,-2.561950684E1,-2.653503418E0,5.392761230E1
4.003417171E1,-2.743225098E1,-2.416992188E0,5.214996338E1
4.008415950E1,-2.953033447E1,-1.443481445E0,5.275115967E1
4.018413509E1,-2.801055908E1,-1.545715332E0,5.230102539E1
4.028411067E1,-2.845764160E1,-1.110839844E0,5.348968506E1
4.033409847E1,-2.514801025E1,-2.195739746E0,5.407714844E1
4.043413509E1,-2.645111084E1,-1.571655273E-1,5.378570557E1
4.053404964E1,-2.495727539E1,-1.000976562E0,5.348052979E1
4.058403743E1,-2.391204834E1,-1.562500000E0,5.392608643E1
4.068401302E1,-2.468261719E1,-1.881408691E0,5.437164307E1
4.078398860E1,-2.474670410E1,-3.813171387E0,5.511169434E1
4.083425106E1,-2.456512451E1,-2.917480469E0,5.422210693E1
4.093395198E1,-2.410430908E1,-2.754211426E0,5.481414795E1
4.103395809E1,-2.542877197E1,-1.461791992E0,5.378112793E1
4.108391536E1,-2.658081055E1,5.798339844E-1,5.423278809E1
4.118416561E1,-2.630310059E1,-3.021240234E-1,5.319061279E1
4.128392757E1,-2.497100830E1,-1.296997070E0,5.496673584E1
4.133385433E1,-2.603454590E1,-1.330566406E0,5.467376709E1
4.143382991E1,-2.519683838E1,1.068115234E0,5.423126221E1
4.153408016E1,-2.426452637E1,1.844787598E0,5.616149902E1
4.158382381E1,-2.447204590E1,5.493164062E-2,5.496978760E1
4.168379939E1,-2.548217773E1,1.350402832E0,5.021820068E1
4.178374446E1,-2.526550293E1,-1.313781738E0,5.140228271E1
4.183373226E1,-2.506713867E1,1.785278320E-1,5.229797363E1
4.193370784E1,-2.347259521E1,2.606201172E0,5.303802490E1
4.203368343E1,-2.515106201E1,2.406311035E0,5.348815918E1
4.208367122E1,-2.329864502E1,3.051757812E0,4.991912842E1
4.218367732E1,-2.607879639E1,1.782226562E0,5.185546875E1
4.228362239E1,-2.490386963E1,6.332397461E-1,5.348358154E1
4.233364070E1,-2.397308350E1,1.254272461E0,5.408020020E1
4.243361629E1,-2.499542236E1,2.558898926E0,5.378723145E1
4.253356136E1,-2.396545410E1,1.553344727E0,5.437622070E1
4.258388484E1,-2.303466797E1,2.177429199E0,5.496826172E1
4.268355525E1,-2.430114746E1,5.020141602E-1,5.333404541E1
4.278353084E1,-2.442932129E1,1.391601562E0,5.497131348E1
4.283348812E1,-2.279968262E1,1.083374023E-1,5.556182861E1
4.293379939E1,-2.447509766E1,4.504394531E0,5.334320068E1
4.303353084E1,-2.412567139E1,5.999755859E0,5.408782959E1
4.308342708E1,-2.641754150E1,5.632019043E0,5.394439697E1
4.318340267E1,-2.525634766E1,3.884887695E0,5.334320068E1
4.328377498E1,-2.399902344E1,5.142211914E-1,5.437469482E1
4.333336605E1,-2.544708252E1,2.693176270E0,5.348968506E1
4.343334163E1,-2.454986572E1,2.279663086E0,5.437927246E1
4.353329480E1,-2.388763428E1,-6.683349609E-1,5.556335449E1
4.358331311E1,-2.645111084E1,-1.571655273E-1,5.408325195E1
4.368325818E1,-2.440490723E1,-2.766418457E0,5.332794189E1
4.378323377E1,-2.450103760E1,-9.872436523E-1,5.348052979E1
4.383325208E1,-2.568969727E1,-1.327514648E-1,5.378417969E1
4.393319714E1,-2.489471436E1,1.080322266E0,5.497131348E1
4.403317273E1,-2.537841797E1,4.772949219E0,5.275115967E1
4.408316052E1,-2.551422119E1,6.134033203E-1,5.393218994E1
4.418316663E1,-2.616882324E1,-8.926391602E-1,5.333709717E1
4.428311170E1,-2.539367676E1,-4.226684570E-1,5.333557129E1
4.433349622E1,-2.705383301E1,-2.899169922E-2,5.319366455E1
4.443310559E1,-2.652893066E1,2.062988281E0,5.245208740E1
4.453305066E1,-2.670593262E1,1.467895508E0,5.438232422E1
4.458303845E1,-2.856903076E1,7.171630859E-2,5.260314941E1
4.468344128E1,-2.572326660E1,-1.173400879E0,5.408020020E1
4.478302014E1,-2.654266357E1,1.617431641E0,5.215454102E1
4.483297742E1,-2.666931152E1,2.505493164E0,5.304565430E1
4.493295300E1,-2.858428955E1,4.226684570E0,5.171813965E1
4.503335584E1,-2.756958008E1,2.621459961E0,5.097045898E1
4.508291638E1,-2.664337158E1,3.096008301E0,5.111541748E1
4.518289197E1,-2.762603760E1,9.902954102E-1,5.275115967E1
4.528289807E1,-2.728118896E1,2.337646484E0,5.245361328E1
4.533288586E1,-2.483673096E1,2.711486816E0,5.274658203E1
4.543283093E1,-2.524719238E1,4.182434082E0,5.334320068E1
4.553280652E1,-2.608184814E1,1.783752441E0,5.334167480E1
4.558282483E1,-2.565002441E1,9.017944336E-1,5.155639648E1
4.568276990E1,-2.591705322E1,2.082824707E0,5.170745850E1
4.578274548E1,-2.625122070E1,5.929565430E0,5.186309814E1
4.583279431E1,-2.509460449E1,4.035949707E0,5.141143799E1
4.593270886E1,-3.000335693E1,7.293701172E0,4.949798584E1
4.603268445E1,-2.803039551E1,7.208251953E0,5.053405762E1
4.608297742E1,-2.793121338E1,5.578613281E0,5.068054199E1
4.618273938E1,-2.734832764E1,4.856872559E0,5.156707764E1
4.628262341E1,-2.681121826E1,7.397460938E0,5.171966553E1
4.633261121E1,-2.743835449E1,6.632995605E0,4.993591309E1
4.643292249E1,-2.807159424E1,5.868530273E0,4.978790283E1
4.653268445E1,-2.829895020E1,3.639221191E0,5.097351074E1
4.658255017E1,-2.712097168E1,2.188110352E0,4.858856201E1
4.668252576E1,-2.786712646E1,2.758789062E0,4.978179932E1
4.678280652E1,-2.837677002E1,5.860900879E0,5.008392334E1
4.683248914E1,-2.729949951E1,6.190490723E0,4.934234619E1
4.693246472E1,-3.060150146E1,7.572937012E0,4.994506836E1
4.703247083E1,-3.113403320E1,5.178833008E0,4.890441895E1
4.708242810E1,-3.004302979E1,5.953979492E0,4.845428467E1
4.718240369E1,-3.047637939E1,6.684875488E0,4.934997559E1
4.728240979E1,-2.710723877E1,7.685852051E0,5.171966553E1
4.733239758E1,-2.779541016E1,9.738159180E0,4.994354248E1
4.743237317E1,-2.828216553E1,8.833312988E0,5.053710938E1
4.753231824E1,-2.819976807E1,6.608581543E0,4.919586182E1
4.758245862E1,-2.916259766E1,5.094909668E0,5.053253174E1
4.768231214E1,-3.021087646E1,5.352783203E0,4.726715088E1
4.778225720E1,-2.792816162E1,5.578613281E0,4.993591309E1
4.783258069E1,-2.847900391E1,7.342529297E0,4.994049072E1
4.793240369E1,-2.724761963E1,7.824707031E0,4.904632568E1
4.803219617E1,-2.770385742E1,7.809448242E0,4.934387207E1
4.808218396E1,-2.884826660E1,5.400085449E0,5.008544922E1
4.818252576E1,-2.740631104E1,7.672119141E0,5.023498535E1
4.828231824E1,-2.817230225E1,7.652282715E0,5.172271729E1
4.833212293E1,-2.788848877E1,6.915283203E0,5.068206787E1
4.843212903E1,-2.687988281E1,9.916687012E0,5.083312988E1
4.853247083E1,-2.688751221E1,5.020141602E0,5.171508789E1
4.858206189E1,-2.641448975E1,5.628967285E0,5.245819092E1
4.868203748E1,-2.658538818E1,4.878234863E0,5.007781982E1
4.878201306E1,-2.657928467E1,5.177307129E0,5.156402588E1
4.883221448E1,-2.487182617E1,6.269836426E0,5.186157227E1
4.893197644E1,-2.700653076E1,5.903625488E0,5.008087158E1
4.903198255E1,-2.321624756E1,5.729675293E0,5.170745850E1
4.908193982E1,-2.645416260E1,4.290771484E0,5.096893311E1
4.918191541E1,-2.482452393E1,3.007507324E0,5.170593262E1
4.928189099E1,-2.094879150E1,5.354309082E0,5.229492188E1
4.933209241E1,-2.216186523E1,5.465698242E0,5.170440674E1
4.943188489E1,-2.171173096E1,5.332946777E0,5.259399414E1
4.953182996E1,-2.258605957E1,6.491088867E0,5.215454102E1
4.958184827E1,-2.383422852E1,5.561828613E0,5.334320068E1
4.968200696E1,-2.129058838E1,8.905029297E0,5.215454102E1
4.978179944E1,-2.106781006E1,1.113739014E1,5.230712891E1
4.983175672E1,-1.934356689E1,1.282653809E1,5.260314941E1
4.993173230E1,-1.819000244E1,1.553192139E1,5.186004639E1
5.003195203E1,-1.739807129E1,1.659851074E1,5.260467529E1
5.008169568E1,-1.726379395E1,1.600494385E1,5.141296387E1
5.018170178E1,-1.313476562E1,1.672973633E1,5.184936523E1
5.028164685E1,-1.157073975E1,1.811370850E1,5.184631348E1
5.033163464E1,-1.105651855E1,1.991119385E1,5.140380859E1
5.043161023E1,-9.533691406E0,1.995849609E1,5.095367432E1
5.053158582E1,-1.003265381E1,1.860504150E1,5.095367432E1
5.058157361E1,-7.827758789E0,2.105102539E1,5.169525146E1
5.068157971E1,-7.211303711E0,2.121582031E1,5.050506592E1
5.078152478E1,-5.964660645E0,2.214508057E1,5.020599365E1
5.083154309E1,-4.910278320E0,2.188262939E1,5.094604492E1
5.093148816E1,-4.910278320E0,2.188262939E1,5.094604492E1
5.103149426E1,-7.910156250E0,2.297363281E1,4.902496338E1
5.108172620E1,-6.672668457E0,2.375640869E1,4.991455078E1
5.118142713E1,-6.253051758E0,2.273101807E1,5.095062256E1
5.128140271E1,-4.588317871E0,2.248687744E1,5.094604492E1
5.133142102E1,-2.737426758E0,2.328643799E1,5.094299316E1
5.143167127E1,-2.684020996E0,2.492065430E1,5.020294189E1
5.153137219E1,-3.221130371E0,2.237854004E1,5.049743652E1
5.158135999E1,-4.414367676E0,2.308502197E1,5.005493164E1
5.168130506E1,-2.401733398E0,2.433624268E1,5.139007568E1
5.178158582E1,-1.513671875E0,2.377471924E1,5.331726074E1
5.183126843E1,1.388549805E-1,2.293090820E1,5.093383789E1
5.193126555E1,-4.425048828E-1,2.380523682E1,5.153045654E1
5.203124114E1,-4.051208496E0,2.487640381E1,4.916687012E1
5.208122893E1,-3.146362305E0,2.475738525E1,5.079956055E1
5.218123503E1,-1.361083984E0,2.362823486E1,5.213012695E1
5.228118010E1,-1.809692383E0,2.376251221E1,5.079345703E1
5.233119841E1,-1.516723633E0,2.347259521E1,5.079193115E1
5.243114348E1,-4.425048828E-1,2.380523682E1,5.153045654E1
5.253111907E1,-4.501342773E-1,2.350616455E1,5.108489990E1
5.258113738E1,-6.546020508E-1,2.201690674E1,5.242156982E1
5.268111296E1,-3.692626953E-1,2.128295898E1,5.093383789E1
5.278105803E1,-6.942749023E-1,2.067871094E1,5.137939453E1
5.283138152E1,-1.052856445E0,2.378692627E1,5.182952881E1
5.293108244E1,-2.101135254E0,2.404632568E1,4.930877686E1
5.303102751E1,8.377075195E-1,2.577362061E1,5.138397217E1
5.308098479E1,4.898071289E-1,2.442626953E1,5.093688965E1
5.318129607E1,-6.271362305E-1,2.260589600E1,4.885711670E1
5.328096648E1,1.428222656E0,2.519836426E1,5.108337402E1
5.333095427E1,1.994323730E0,2.372589111E1,4.840393066E1
5.343089934E1,8.575439453E-1,2.636718750E1,5.064239502E1
5.353119627E1,1.194763184E0,2.266845703E1,5.093231201E1
5.358087888E1,1.240539551E0,2.400360107E1,4.989471436E1
5.368082395E1,4.608154297E-1,2.338409424E1,4.989471436E1
5.378083005E1,4.913330078E-1,2.442474365E1,5.019378662E1
5.383078733E1,1.586914062E0,2.534790039E1,4.944915771E1
5.393076292E1,3.906250000E-1,2.590332031E1,4.975128174E1
5.403076902E1,3.256225586E0,2.525329590E1,5.048522949E1
5.408075681E1,2.175903320E0,2.462615967E1,4.900054932E1
5.418073240E1,8.087158203E-1,2.473144531E1,4.944915771E1
5.428067747E1,2.798461914E0,2.523956299E1,5.003967285E1
5.433069578E1,5.661010742E-1,2.665252686E1,4.915924072E1
5.443067136E1,8.636474609E-1,2.636413574E1,4.841156006E1
5.453061643E1,6.271362305E-1,2.383422852E1,4.974670410E1
5.458103147E1,1.678466797E-2,2.381744385E1,5.049133301E1
5.468061033E1,-7.614135742E-1,2.319793701E1,5.004577637E1
5.478055540E1,-3.434753418E0,2.519226074E1,4.990692139E1
5.483054319E1,-2.444458008E0,2.744598389E1,4.753265381E1
5.493082395E1,-3.083801270E0,2.638549805E1,4.678802490E1
5.503055540E1,-3.672790527E0,2.696075439E1,4.693908691E1
5.508048215E1,-3.689575195E0,2.651672363E1,4.738616943E1
5.518045774E1,-1.849365234E0,2.702026367E1,4.812316895E1
5.528073850E1,-2.850341797E0,2.891540527E1,4.590148926E1
5.533045164E1,-1.148986816E0,2.970886230E1,4.559936523E1
5.543039670E1,-8.972167969E-1,2.823333740E1,4.678497314E1
5.553037229E1,-3.463745117E-1,2.647399902E1,4.752349854E1
5.558036008E1,-1.380920410E0,2.747955322E1,4.797515869E1
5.568033567E1,-1.541137695E-1,2.766418457E1,4.693145752E1
5.578031126E1,-1.977539062E0,2.775573730E1,4.723510742E1
5.583032957E1,5.905151367E-1,2.709197998E1,4.559020996E1
5.593027463E1,-9.262084961E-1,2.719116211E1,4.529724121E1
5.603025022E1,-1.296997070E0,2.525482178E1,4.737701416E1
5.608032957E1,-1.904296875E0,2.523345947E1,4.693145752E1
5.618024412E1,3.616333008E-1,2.486114502E1,4.796600342E1
5.628018919E1,1.608276367E0,2.579040527E1,4.737091064E1
5.633048215E1,1.301574707E0,2.578277588E1,4.841156006E1
5.643024412E1,-1.951599121E0,2.389984131E1,4.841613770E1
5.653015867E1,7.415771484E-1,2.234954834E1,4.632568359E1
5.658011594E1,3.433227539E-1,1.966857910E1,4.884948730E1
5.668039670E1,-1.405334473E0,2.198791504E1,4.885711670E1
5.678018919E1,-2.378845215E0,2.462615967E1,4.663391113E1
5.683005491E1,-1.855468750E0,2.212371826E1,4.856109619E1
5.693003049E1,-1.553344727E0,2.213287354E1,4.855957031E1
5.703037229E1,-1.884460449E0,2.108001709E1,4.677581787E1
5.707999387E1,-5.706787109E-1,1.949005127E1,4.795837402E1
5.717996946E1,5.386352539E-1,2.085876465E1,4.751281738E1
5.727994504E1,-4.776000977E-1,2.246246338E1,4.826049805E1
5.732999387E1,-1.821899414E0,2.316284180E1,4.826660156E1
5.742990842E1,-7.141113281E-1,1.993408203E1,4.989166260E1
5.752988401E1,-3.755187988E0,1.999053955E1,5.108795166E1
5.757987180E1,-4.452514648E0,2.174530029E1,4.856567383E1
5.767984739E1,-2.606201172E0,2.239379883E1,4.722747803E1
5.777982297E1,-3.163146973E0,2.400970459E1,4.797363281E1
5.782993284E1,-2.565002441E0,2.373199463E1,4.797058105E1
5.792981687E1,-4.125976562E0,2.249755859E1,4.841766357E1
5.802976194E1,-3.233337402E0,2.178039551E1,4.796905518E1
5.808008543E1,-2.943420410E0,2.134552002E1,4.796752930E1
5.817993894E1,-3.636169434E0,2.339935303E1,4.752807617E1
5.827976194E1,-3.456115723E0,2.429504395E1,4.663543701E1
5.832968870E1,-3.115844727E0,2.534179688E1,4.604339600E1
5.843003049E1,-4.122924805E0,2.249603271E1,4.737854004E1
5.852982297E1,-3.842163086E0,2.191467285E1,4.990234375E1
5.857962766E1,-4.464721680E0,2.129821777E1,4.752655029E1
5.867960325E1,-7.009887695E0,2.270355225E1,4.887237549E1
5.877994504E1,-6.675720215E0,2.345428467E1,4.738769531E1
5.882956663E1,-6.930541992E0,2.507934570E1,4.768676758E1
5.892954221E1,-5.592346191E0,2.423248291E1,4.887237549E1
5.902954832E1,-5.223083496E0,2.142486572E1,4.812164307E1
5.907950559E1,-5.154418945E0,2.380371094E1,5.065460205E1
5.917948118E1,-2.813720703E0,2.090759277E1,5.064239502E1
5.927948728E1,-5.033874512E0,2.261657715E1,4.827270508E1
5.932947507E1,-4.954528809E0,2.499237061E1,4.723815918E1
5.942942014E1,-4.692077637E0,2.366485596E1,4.752960205E1
5.952942624E1,-2.490234375E0,2.151489258E1,5.093994141E1
5.957956663E1,-4.582214355E0,2.248229980E1,4.841918945E1
5.967935911E1,-4.400634766E0,2.337799072E1,4.856872559E1
5.977933469E1,-3.620910645E0,2.399749756E1,4.827270508E1
5.982932249E1,-5.577087402E0,2.452850342E1,4.738616943E1
5.992951169E1,-6.498718262E0,2.435302734E1,4.827880859E1
6.002933469E1,-4.739379883E0,2.232971191E1,4.901428223E1
6.007926145E1,-5.201721191E0,2.216644287E1,4.886779785E1
6.017926755E1,-4.971313477E0,2.439727783E1,4.649200439E1
6.027942624E1,-5.874633789E0,2.481689453E1,4.842681885E1
6.032920042E1,-6.867980957E0,2.686157227E1,4.635314941E1
6.042917600E1,-8.314514160E0,2.444152832E1,4.694519043E1
6.052915159E1,-6.843566895E0,2.300567627E1,4.857482910E1
6.057913938E1,-6.533813477E0,2.331237793E1,4.931793213E1
6.067911497E1,-6.130981445E0,2.614135742E1,4.635009766E1
6.077912107E1,-7.456970215E0,2.758483887E1,4.754486084E1
6.082907835E1,-8.560180664E0,2.621154785E1,4.531555176E1
6.092905393E1,-8.003234863E0,2.474975586E1,4.739379883E1
6.102906003E1,-8.767700195E0,2.472686768E1,4.888153076E1
6.107901731E1,-7.063293457E0,2.566833496E1,4.828338623E1
6.117899290E1,-6.108093262E0,2.688446045E1,4.664764404E1
6.127896848E1,-6.425476074E0,2.657928467E1,4.724426270E1
6.132926145E1,-5.895996094E0,2.866973877E1,4.576110840E1
6.142896238E1,-5.973815918E0,2.629394531E1,4.605255127E1
6.152893796E1,-5.538940430E0,2.586669922E1,4.887542725E1
6.157889524E1,-7.809448242E0,2.593994141E1,4.680023193E1
6.167917600E1,-6.713867188E0,2.701568604E1,4.798736572E1
6.177887693E1,-8.607482910E0,2.947540283E1,4.591674805E1
6.182883420E1,-7.873535156E0,2.875976562E1,4.695281982E1
6.192880979E1,-7.991027832E0,2.994537354E1,4.829406738E1
6.202906003E1,-7.206726074E0,2.581024170E1,4.694671631E1
6.207877317E1,-3.527832031E0,2.252349854E1,5.272674561E1
6.217877927E1,-3.503417969E0,2.326507568E1,5.272827148E1
6.227872434E1,-4.631042480E0,2.574615479E1,4.976348877E1
6.232871213E1,-4.737854004E0,2.722930908E1,5.021209717E1
6.242868772E1,-4.364013672E0,2.472076416E1,5.080261230E1
6.252866331E1,-4.096984863E0,2.353973389E1,5.020294189E1
6.257865110E1,-6.715393066E0,2.241973877E1,4.991149902E1
6.267862669E1,-5.775451660E0,2.333984375E1,5.080261230E1
6.277863279E1,-6.135559082E0,2.614288330E1,4.768676758E1
6.282859006E1,-7.858276367E0,2.460784912E1,4.932556152E1
6.292856565E1,-7.540893555E0,2.521209717E1,5.006561279E1
6.302857175E1,-5.619812012E0,2.349243164E1,5.065460205E1
6.307883420E1,-3.187561035E0,2.341766357E1,5.049896240E1
6.317853513E1,-2.705383301E0,2.432708740E1,5.094451904E1
6.327848020E1,-2.343750000E0,2.596740723E1,4.946136475E1
6.332852903E1,-5.107116699E0,2.513885498E1,4.916992188E1
6.342880979E1,-3.738403320E0,2.518310547E1,4.990844727E1
6.352847431E1,-6.193542480E0,2.451324463E1,5.021057129E1
6.357843159E1,-4.353332520E0,2.501678467E1,5.005798340E1
6.367840717E1,-4.515075684E0,2.456207275E1,4.842224121E1
6.377874897E1,-5.809020996E0,2.689819336E1,4.917449951E1
6.382837055E1,-7.658386230E0,2.609710693E1,4.843292236E1
6.392834614E1,-6.642150879E0,2.479858398E1,5.095672607E1
6.402832172E1,-6.649780273E0,2.449951172E1,5.021209717E1
6.407830952E1,-4.710388184E0,2.337188721E1,5.079956055E1
6.417831562E1,-2.729797363E0,2.358398438E1,5.138854980E1
6.427826069E1,-3.501892090E0,2.770996094E1,4.857482910E1
6.432824848E1,-1.983642578E0,2.775878906E1,4.976043701E1
6.442822407E1,-4.464721680E0,2.619628906E1,4.887237549E1
6.452819965E1,-3.715515137E0,2.592620850E1,5.020751953E1
6.457818745E1,-4.309082031E0,2.635345459E1,4.976348877E1
6.467819355E1,-2.502441406E0,2.581329346E1,4.975891113E1
6.477816914E1,-3.808593750E0,2.770233154E1,4.976501465E1
6.482855366E1,-5.331420898E0,2.765502930E1,4.976959229E1
6.492813252E1,-5.044555664E0,2.722015381E1,5.065917969E1
6.502810810E1,-5.044555664E0,2.722015381E1,5.065917969E1
6.507806538E1,-3.442382812E0,2.489471436E1,4.916534424E1
6.517846821E1,-1.741027832E0,2.583923340E1,5.050048828E1
6.527804707E1,-1.287841797E0,2.570343018E1,4.945831299E1
6.532803486E1,-1.850891113E0,2.702026367E1,4.842071533E1
6.542797993E1,-2.357482910E0,2.567291260E1,5.139312744E1
6.552835224E1,-3.948974609E0,2.339630127E1,5.109405518E1
6.557794331E1,-4.107666016E0,2.324371338E1,5.094604492E1
6.567791889E1,-3.726196289E0,2.562866211E1,5.065460205E1
6.577789448E1,-3.540039062E0,2.667388916E1,5.050659180E1
6.582791279E1,-3.852844238E0,2.636871338E1,5.005798340E1
6.592785786E1,-4.026794434E0,2.561798096E1,4.916839600E1
6.602783344E1,-1.464843750E0,2.510833740E1,5.079498291E1
6.607782124E1,-3.613281250E0,2.444763184E1,5.154113770E1
6.617782734E1,-2.822875977E0,2.536163330E1,5.079803467E1
6.627777241E1,-3.105163574E0,2.609405518E1,5.154266357E1
6.632782124E1,-9.811401367E-1,2.586212158E1,5.049743652E1
6.642773579E1,-1.779174805E0,2.480316162E1,5.228271484E1
6.652774189E1,-3.169250488E0,2.401428223E1,5.050048828E1
6.657800434E1,-4.077148438E0,2.428436279E1,5.139312744E1
6.667773579E1,-2.416992188E0,2.389221191E1,5.213470459E1
6.677768086E1,-3.414916992E0,2.593688965E1,5.139465332E1
6.682763813E1,-3.707885742E0,2.622375488E1,5.065460205E1
6.692791889E1,-1.608276367E0,2.525024414E1,4.990234375E1
6.702768086E1,-3.001403809E0,2.461700439E1,5.168914795E1
6.707757710E1,-2.359008789E0,2.567443848E1,5.213775635E1
6.717755268E1,1.129150391E-1,2.678680420E1,4.975433350E1
6.727786396E1,-7.919311523E-1,2.705688477E1,5.064849854E1
6.732754658E1,-9.994506836E-1,2.541809082E1,5.153503418E1
6.742749165E1,-2.328491211E0,2.656402588E1,5.065307617E1
6.752746723E1,-4.002380371E0,2.651214600E1,5.020904541E1
6.757745502E1,-3.550720215E0,2.637939453E1,5.109863281E1
6.767743061E1,-2.505493164E0,2.581634521E1,5.079956055E1
6.777740620E1,-3.068542480E0,2.713317871E1,5.005798340E1
6.782748554E1,-2.270507812E0,2.834625244E1,5.065612793E1
6.792736958E1,-3.103637695E0,2.609405518E1,5.080108643E1
6.802734516E1,-2.114868164E0,2.375183105E1,5.108947754E1
6.807745502E1,-2.662658691E0,2.566375732E1,5.139312744E1
6.817733906E1,3.875732422E-1,2.590637207E1,5.079193115E1
6.827728413E1,-2.301025391E0,2.730407715E1,4.946289062E1
6.832760761E1,-1.994323730E0,2.746429443E1,5.005645752E1
6.842736958E1,-9.780883789E-1,2.586059570E1,4.901123047E1
6.852722309E1,-2.940368652E0,2.654724121E1,5.139617920E1
6.857721088E1,-2.426147461E0,2.819061279E1,4.901885986E1
6.867752216E1,-1.521301270E0,2.792205811E1,4.886779785E1
6.877731464E1,-3.959655762E0,2.784881592E1,5.021057129E1
6.882714985E1,-2.427673340E0,2.819061279E1,4.976196289E1
6.892712544E1,-2.017211914E0,2.671966553E1,4.975891113E1
6.902743671E1,-2.487182617E0,2.641296387E1,5.109558105E1
6.907711933E1,-1.577758789E0,2.629241943E1,5.094451904E1
6.917706440E1,6.195068359E-1,2.843780518E1,5.094451904E1
6.927707050E1,-1.248168945E0,2.704467773E1,5.094604492E1
6.932705830E1,-1.535034180E0,2.762908936E1,5.094757080E1
6.942703388E1,-1.879882812E0,2.628021240E1,5.020294189E1
6.952697895E1,-1.429748535E0,2.614593506E1,5.005187988E1
6.957702778E1,2.304077148E-1,2.575378418E1,5.093994141E1
6.967694233E1,-9.384155273E-1,2.720031738E1,5.049896240E1
