"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.031408372E1,-1.198806763E0,3.206329346E-1,9.817749023E0
2.036408372E1,-8.183441162E-1,4.331054688E-1,7.769500732E0
2.041408372E1,-7.609100342E-1,1.170089722E0,8.037490845E0
2.046408372E1,-8.327026367E-1,1.076766968E0,7.657028198E0
2.051408372E1,-6.460571289E-1,1.438079834E0,1.032502747E1
2.056408372E1,-9.667053223E-1,1.182052612E0,1.092323303E1
2.061408372E1,-9.332275391E-2,1.076766968E0,1.291406250E1
2.066408372E1,-3.182525635E-1,1.040878296E0,1.108116150E1
2.071408372E1,-1.004943848E-1,8.039855957E-1,1.171765137E1
2.076408372E1,-1.651046753E0,-7.704925537E-1,1.049252319E1
2.081408372E1,5.479583740E-1,2.488555908E-1,8.836700439E0
2.086408372E1,-6.221008301E-2,1.124633789E0,8.183456421E0
2.091408372E1,-4.665985107E-1,1.560119629E0,6.850646973E0
2.096408372E1,-3.278198242E-1,1.622329712E0,8.190628052E0
2.101408372E1,-1.268157959E-1,1.452438354E0,1.068873596E1
2.106408372E1,-2.321014404E-1,1.462020874E0,1.218424988E1
2.111408372E1,-8.853149414E-2,1.177261353E0,1.276092529E1
2.116408372E1,-2.656097412E-1,1.296905518E0,1.182533264E1
2.121408372E1,-6.340942383E-1,2.395629883E-3,1.368933105E1
2.126408372E1,-1.330413818E0,5.024719238E-2,7.415359497E0
2.131408372E1,-1.217941284E0,-7.417297363E-2,1.022932434E1
2.136408372E1,-2.823486328E-1,4.881286621E-1,8.164306641E0
2.141408372E1,-4.091796875E-1,1.277770996E0,7.156936646E0
2.146408372E1,-3.708801270E-1,1.454833984E0,7.209579468E0
2.151408372E1,-5.335998535E-1,1.646255493E0,9.253051758E0
2.156408372E1,-7.680969238E-1,1.026519775E0,1.176072693E1
2.161408372E1,-1.674957275E-1,7.298126221E-1,1.216751099E1
2.166408372E1,-5.910339355E-1,3.325958252E-1,1.148554993E1
2.171408372E1,-1.746826172E-1,-6.939697266E-2,1.384487915E1
2.176408372E1,-3.900299072E-1,-1.914215088E-1,1.018864441E1
2.181408372E1,1.373474121E0,6.652069092E-1,8.750549316E0
2.186408372E1,1.196441650E-1,9.116668701E-1,7.798202515E0
2.191408372E1,-9.116668701E-1,1.009765625E0,6.530014038E0
2.196408372E1,-1.914978027E-2,1.450057983E0,8.224136353E0
2.201408372E1,-3.684997559E-1,1.612762451E0,1.010728455E1
2.206408372E1,-2.632141113E-2,1.572082520E0,1.155972290E1
2.211408372E1,2.871704102E-2,1.076766968E0,1.224645996E1
2.216408372E1,-1.627044678E-1,1.418945312E0,1.206222534E1
2.221408372E1,7.082824707E-1,-2.919311523E-1,1.356011963E1
2.226408372E1,-8.901367188E-1,1.986083984E-1,8.334197998E0
2.231408372E1,-4.546356201E-1,6.245269775E-1,8.963516235E0
2.236408372E1,-1.268157959E-1,1.387786865E-1,9.846466064E0
2.241408372E1,-5.503845215E-2,9.595184326E-1,7.551742554E0
2.246408372E1,-5.766754150E-1,1.342376709E0,7.554138184E0
2.251408372E1,3.588867188E-2,1.457229614E0,8.956329346E0
2.256408372E1,-2.512512207E-1,1.430908203E0,1.106919861E1
2.261408372E1,1.531372070E-1,1.067199707E0,1.180857849E1
2.266408372E1,-1.770629883E-1,1.330413818E0,1.172004700E1
2.271408372E1,6.436767578E-1,4.402770996E-1,1.094955444E1
2.276408372E1,-8.661956787E-1,-7.513427734E-1,1.325863647E1
2.281408372E1,4.163513184E-1,-4.791259766E-3,8.571090698E0
2.286408372E1,1.052841187E0,5.096740723E-1,8.839080811E0
2.291408372E1,1.076812744E-1,1.184448242E0,7.183258057E0
2.296408372E1,-3.756713867E-1,1.505081177E0,8.008773804E0
2.301408372E1,2.321014404E-1,1.861618042E0,9.004196167E0
2.306408372E1,4.547119141E-2,1.864013672E0,1.039920044E1
2.311408372E1,7.656860352E-2,1.658233643E0,1.170089722E1
2.316408372E1,4.307098389E-1,1.339981079E0,1.169612122E1
2.321408372E1,4.498443604E-1,-3.110656738E-1,1.330648804E1
2.326408372E1,-4.307556152E-2,-3.995971680E-1,1.214596558E1
2.331408372E1,-9.140625000E-1,2.464599609E-1,7.905883789E0
2.336408372E1,-6.723785400E-1,-6.891326904E-1,9.573684692E0
2.341408372E1,1.986083984E-1,2.392578125E-2,8.283950806E0
2.346408372E1,-1.722869873E-1,6.843414307E-1,7.956130981E0
2.351408372E1,9.092712402E-2,1.564910889E0,7.501495361E0
2.356408372E1,-5.240325928E-1,1.677368164E0,8.934799194E0
2.361408372E1,2.775726318E-1,1.710861206E0,1.130130005E1
2.366408372E1,5.024871826E-1,1.299301147E0,1.127737427E1
2.371408372E1,8.709869385E-1,4.450683594E-1,1.257427979E1
2.376408372E1,4.713897705E-1,-8.757781982E-1,1.078923035E1
2.381408372E1,4.785156250E-2,-1.045669556E0,1.220579529E1
2.386408372E1,4.929199219E-1,-1.337585449E0,9.781860352E0
2.391408372E1,9.164581299E-1,-9.714813232E-1,9.566513062E0
2.396408372E1,-2.392578125E-2,1.196289062E-2,8.329421997E0
2.401408372E1,2.033843994E-1,-3.493499756E-1,8.965911865E0
2.406408372E1,5.670928955E-1,-2.943115234E-1,9.968505859E0
2.411408372E1,-2.703857422E-1,4.761657715E-1,9.492324829E0
2.416408372E1,2.751770020E-1,-4.139556885E-1,1.045184326E1
2.421408372E1,3.111267090E-2,-3.828430176E-2,1.069352722E1
2.426408372E1,1.435699463E-1,1.986083984E-1,9.899108887E0
2.431408372E1,1.818542480E-1,-2.273254395E-1,1.027957153E1
2.436408372E1,3.732757568E-1,4.331054688E-1,1.032502747E1
2.441408372E1,4.498443604E-1,4.355010986E-1,1.014317322E1
2.446408372E1,1.172485352E-1,3.828582764E-1,9.875183105E0
2.451408372E1,2.847442627E-1,3.828582764E-1,1.035614014E1
2.456408372E1,3.493499756E-1,7.896423340E-2,1.005703735E1
2.461408372E1,-2.225341797E-1,8.709869385E-1,9.851257324E0
2.466408372E1,-1.962127686E-1,9.690856934E-1,9.693328857E0
2.471408372E1,-3.014984131E-1,1.191619873E0,9.911071777E0
2.476408372E1,-5.455627441E-1,7.178497314E-1,1.044946289E1
2.481408372E1,-3.254241943E-1,7.944183350E-1,1.002592468E1
2.486408372E1,-2.273254395E-1,7.513427734E-1,1.035134888E1
2.491408372E1,-3.302154541E-1,8.470611572E-1,1.000679016E1
2.496408372E1,-3.828430176E-2,7.680969238E-1,9.923034668E0
2.501408372E1,-6.340942383E-1,7.154541016E-1,1.023170471E1
2.506408372E1,-9.571838379E-2,9.882354736E-1,1.006660461E1
2.511408372E1,-7.010955811E-1,5.910339355E-1,1.038485718E1
2.516408372E1,-1.603240967E-1,9.068756104E-1,1.001875305E1
2.521408372E1,-4.618072510E-1,8.063812256E-1,1.013121033E1
2.526408372E1,-3.541412354E-1,9.403839111E-1,9.954147339E0
2.531408372E1,-4.618072510E-1,9.834442139E-1,9.987640381E0
2.536408372E1,-7.609100342E-1,8.853454590E-1,9.870391846E0
2.541408372E1,-4.546356201E-1,8.877410889E-1,9.724426270E0
2.546408372E1,-5.623168945E-1,8.350982666E-1,1.001156616E1
2.551408372E1,-4.594268799E-1,6.986999512E-1,1.050448608E1
2.556408372E1,-7.010955811E-1,9.595184326E-1,9.980468750E0
2.561408372E1,-6.412811279E-1,1.158126831E0,9.834503174E0
