Time measurement,Displacement,Primary force measurement,Strain 1
(s),(mm),(N),(%)
"64.82000","10.79811","294.08969","6.8634"
"64.84000","10.80148","294.23206","6.8653"
"64.86000","10.80483","294.18924","6.8672"
"64.88000","10.80813","294.20480","6.8692"
"64.90000","10.81146","294.30728","6.8710"
"64.92000","10.81477","294.22531","6.8731"
"64.94000","10.81806","294.27005","6.8751"
"64.96000","10.82141","294.45273","6.8769"
"64.98000","10.82476","294.45224","6.8788"
"65.00000","10.82810","294.50436","6.8808"
"65.02000","10.83147","294.77701","6.8828"
"65.04000","10.83481","295.10037","6.8847"
"65.06000","10.83813","295.04828","6.8867"
"65.08000","10.84148","295.03998","6.8886"
"65.10000","10.84482","295.06345","6.8905"
"65.12000","10.84814","295.34061","6.8925"
"65.14000","10.85149","295.20508","6.8943"
"65.16000","10.85483","295.25049","6.8962"
"65.18000","10.85813","295.33585","6.8981"
"65.20000","10.86145","295.35602","6.9000"
"65.22000","10.86476","295.75208","6.9018"
"65.24000","10.86807","295.80154","6.9032"
"65.26000","10.87142","295.77344","6.9045"
"65.28000","10.87474","295.96790","6.9058"
"65.30000","10.87808","296.14838","6.9070"
"65.32000","10.88146","296.18134","6.9083"
"65.34000","10.88478","296.19342","6.9097"
"65.36000","10.88810","296.24533","6.9113"
"65.38000","10.89148","296.36835","6.9128"
"65.40000","10.89480","296.40848","6.9143"
"65.42000","10.89811","296.47662","6.9161"
"65.44000","10.90147","296.61926","6.9183"
"65.46000","10.90478","296.65524","6.9204"
"65.48000","10.90810","296.62747","6.9222"
"65.50000","10.91147","296.58481","6.9240"
"65.52000","10.91478","296.81433","6.9258"
"65.54000","10.91809","297.02750","6.9275"
"65.56000","10.92143","296.68552","6.9293"
"65.58000","10.92475","296.63712","6.9312"
"65.60000","10.92806","297.04999","6.9329"
"65.62000","10.93142","297.18030","6.9347"
"65.64000","10.93480","297.20871","6.9363"
"65.66000","10.93813","297.32571","6.9378"
"65.68000","10.94149","297.32047","6.9396"
"65.70000","10.94484","297.16034","6.9414"
"65.72000","10.94812","297.13205","6.9432"
"65.74000","10.95142","297.23444","6.9449"
"65.76000","10.95478","297.59360","6.9466"
"65.78000","10.95809","297.63608","6.9485"
"65.80000","10.96140","297.62277","6.9503"
"65.82000","10.96477","297.67450","6.9520"
"65.84000","10.96811","298.09262","6.9536"
"65.86000","10.97142","298.25919","6.9554"
"65.88000","10.97477","298.07181","6.9570"
"65.90000","10.97810","298.19315","6.9586"
"65.92000","10.98141","298.20560","6.9603"
"65.94000","10.98478","298.37567","6.9619"
"65.96000","10.98814","298.35779","6.9636"
"65.98000","10.99143","298.37881","6.9654"
"66.00000","10.99477","298.47287","6.9671"
"66.02000","10.99810","298.61078","6.9690"
"66.04000","11.00139","298.67526","6.9706"
"66.06000","11.00475","298.71692","6.9721"
"66.08000","11.00809","298.73120","6.9736"
"66.10000","11.01140","298.91653","6.9750"
"66.12000","11.01477","299.07791","6.9762"
"66.14000","11.01813","299.04468","6.9774"
"66.16000","11.02145","299.09692","6.9784"
"66.18000","11.02480","299.19183","6.9796"
"66.20000","11.02814","299.22708","6.9808"
"66.22000","11.03145","299.37854","6.9822"
"66.24000","11.03479","299.60699","6.9846"
"66.26000","11.03811","299.55917","6.9882"
"66.28000","11.04142","299.51428","6.9911"
"66.30000","11.04478","299.61862","6.9933"
"66.32000","11.04811","299.65396","6.9953"
"66.34000","11.05144","299.89590","6.9972"
"66.36000","11.05480","300.13275","6.9989"
"66.38000","11.05813","300.05893","7.0008"
"66.40000","11.06145","299.93918","7.0027"
"66.42000","11.06482","300.14697","7.0044"
"66.44000","11.06816","300.50171","7.0061"
"66.46000","11.07149","300.49277","7.0079"
"66.48000","11.07485","300.61697","7.0097"
"66.50000","11.07816","300.54849","7.0116"
"66.52000","11.08144","300.59100","7.0133"
"66.54000","11.08475","300.79697","7.0151"
"66.56000","11.08805","300.54446","7.0169"
"66.58000","11.09138","300.57736","7.0186"
"66.60000","11.09476","300.96909","7.0203"
"66.62000","11.09810","301.14893","7.0223"
"66.64000","11.10143","301.14047","7.0241"
"66.66000","11.10478","301.32437","7.0258"
"66.68000","11.10812","301.34296","7.0276"
"66.70000","11.11145","301.09924","7.0293"
"66.72000","11.11481","301.20337","7.0311"
"66.74000","11.11816","301.35034","7.0327"
"66.76000","11.12147","301.67160","7.0346"
"66.78000","11.12479","301.71753","7.0363"
"66.80000","11.12813","301.86969","7.0381"
"66.82000","11.13143","301.59027","7.0398"
"66.84000","11.13472","301.56897","7.0416"
"66.86000","11.13807","301.93039","7.0434"
"66.88000","11.14139","302.15305","7.0452"
"66.90000","11.14472","302.18674","7.0470"
"66.92000","11.14812","302.10904","7.0488"
"66.94000","11.15145","302.11047","7.0505"
"66.96000","11.15477","302.25412","7.0523"
"66.98000","11.15816","302.38947","7.0540"
"67.00000","11.16148","302.60654","7.0557"
"67.02000","11.16477","302.67044","7.0574"
"67.04000","11.16814","302.51630","7.0592"
"67.06000","11.17146","302.49292","7.0610"
"67.08000","11.17476","302.67801","7.0628"
"67.10000","11.17811","302.70535","7.0645"
"67.12000","11.18144","302.75156","7.0663"
"67.14000","11.18473","303.02759","7.0681"
"67.16000","11.18808","303.27502","7.0699"
"67.18000","11.19143","303.49811","7.0718"
"67.20000","11.19474","303.63287","7.0735"
"67.22000","11.19810","303.51947","7.0751"
"67.24000","11.20146","303.20114","7.0769"
"67.26000","11.20479","303.23972","7.0787"
"67.28000","11.20815","303.48120","7.0805"
"67.30000","11.21149","303.66022","7.0823"
"67.32000","11.21478","303.56430","7.0841"
"67.34000","11.21812","303.61511","7.0858"
"67.36000","11.22144","303.73755","7.0876"
"67.38000","11.22476","303.66049","7.0894"
"67.40000","11.22811","303.85141","7.0912"
"67.42000","11.23146","304.15253","7.0931"
"67.44000","11.23479","304.48959","7.0948"
"67.46000","11.23813","304.27884","7.0966"
"67.48000","11.24145","304.22452","7.0984"
"67.50000","11.24476","304.32684","7.1000"
"67.52000","11.24810","304.35999","7.1017"
"67.54000","11.25143","304.55801","7.1035"
"67.56000","11.25476","304.69574","7.1052"
"67.58000","11.25811","304.88187","7.1071"
"67.60000","11.26145","304.83786","7.1089"
"67.62000","11.26478","305.00699","7.1106"
"67.64000","11.26812","305.10468","7.1124"
"67.66000","11.27144","305.34995","7.1143"
"67.68000","11.27477","305.31100","7.1160"
"67.70000","11.27811","305.49948","7.1177"
"67.72000","11.28145","305.44379","7.1195"
"67.74000","11.28479","305.30261","7.1213"
"67.76000","11.28813","305.44022","7.1231"
"67.78000","11.29147","305.47906","7.1248"
"67.80000","11.29480","305.64117","7.1266"
"67.82000","11.29811","305.87003","7.1285"
"67.84000","11.30144","305.91125","7.1302"
"67.86000","11.30476","305.93164","7.1320"
"67.88000","11.30809","305.87350","7.1338"
"67.90000","11.31144","305.94122","7.1355"
"67.92000","11.31476","306.00693","7.1373"
"67.94000","11.31807","305.85397","7.1392"
"67.96000","11.32143","305.94516","7.1410"
"67.98000","11.32477","306.32632","7.1428"
"68.00000","11.32810","306.41727","7.1446"
"68.02000","11.33147","306.45078","7.1463"
"68.04000","11.33481","306.61496","7.1480"
"68.06000","11.33814","306.72998","7.1499"
"68.08000","11.34152","306.86063","7.1516"
"68.10000","11.34482","306.88733","7.1534"
"68.12000","11.34808","306.89111","7.1551"
"68.14000","11.35141","306.86475","7.1568"
"68.16000","11.35472","307.07465","7.1586"
"68.18000","11.35804","306.96359","7.1604"
"68.20000","11.36143","306.86108","7.1622"
"68.22000","11.36478","306.96280","7.1641"
"68.24000","11.36809","307.12717","7.1659"
"68.26000","11.37146","307.50702","7.1676"
"68.28000","11.37480","307.67975","7.1693"
"68.30000","11.37811","307.49680","7.1710"
"68.32000","11.38149","307.57101","7.1728"
"68.34000","11.38484","307.69202","7.1747"
"68.36000","11.38813","307.85571","7.1764"
"68.38000","11.39148","307.86398","7.1782"
"68.40000","11.39480","307.79523","7.1800"
"68.42000","11.39809","308.00256","7.1817"
"68.44000","11.40142","307.91360","7.1835"
"68.46000","11.40474","307.87021","7.1854"
"68.48000","11.40804","308.20761","7.1871"
"68.50000","11.41140","308.55151","7.1889"
"68.52000","11.41477","308.51071","7.1907"
"68.54000","11.41812","308.61874","7.1924"
"68.56000","11.42147","308.70135","7.1941"
"68.58000","11.42481","308.77209","7.1959"
"68.60000","11.42813","308.72202","7.1977"
"68.62000","11.43147","308.88147","7.1995"
"68.64000","11.43481","309.14682","7.2013"
"68.66000","11.43812","309.24500","7.2030"
"68.68000","11.44143","309.29831","7.2048"
"68.70000","11.44478","309.26108","7.2066"
"68.72000","11.44811","309.23416","7.2084"
"68.74000","11.45143","309.24432","7.2103"
"68.76000","11.45476","309.33908","7.2121"
"68.78000","11.45808","309.39206","7.2138"
"68.80000","11.46140","309.63739","7.2156"
"68.82000","11.46477","309.96036","7.2173"
"68.84000","11.46811","309.77057","7.2190"
"68.86000","11.47146","309.83884","7.2209"
"68.88000","11.47482","310.01520","7.2227"
"68.90000","11.47815","309.97250","7.2245"
"68.92000","11.48145","309.99673","7.2263"
"68.94000","11.48477","309.93231","7.2280"
"68.96000","11.48810","310.19168","7.2298"
"68.98000","11.49143","310.09387","7.2317"
"69.00000","11.49479","310.05621","7.2334"
"69.02000","11.49815","310.18088","7.2352"
"69.04000","11.50148","310.39883","7.2371"
"69.06000","11.50481","310.67337","7.2389"
"69.08000","11.50812","310.79083","7.2406"
"69.10000","11.51143","310.69446","7.2424"
"69.12000","11.51477","310.71072","7.2441"
"69.14000","11.51810","310.88745","7.2459"
"69.16000","11.52143","311.09320","7.2477"
"69.18000","11.52481","311.10284","7.2494"
"69.20000","11.52811","311.03967","7.2511"
"69.22000","11.53140","311.00421","7.2530"
"69.24000","11.53475","311.12103","7.2548"
"69.26000","11.53807","311.32990","7.2566"
"69.28000","11.54140","311.45889","7.2583"
"69.30000","11.54478","311.59000","7.2600"
"69.32000","11.54812","311.44016","7.2618"
"69.34000","11.55145","311.53027","7.2636"
"69.36000","11.55483","311.61615","7.2653"
"69.38000","11.55815","311.45752","7.2673"
"69.40000","11.56144","311.61627","7.2689"
"69.42000","11.56480","311.82452","7.2706"
"69.44000","11.56810","311.90704","7.2725"
"69.46000","11.57140","312.05966","7.2742"
"69.48000","11.57476","312.29980","7.2760"
"69.50000","11.57810","312.31918","7.2778"
"69.52000","11.58142","312.47040","7.2796"
"69.54000","11.58478","312.50375","7.2813"
"69.56000","11.58813","312.47879","7.2830"
"69.58000","11.59145","312.40549","7.2848"
"69.60000","11.59480","312.62238","7.2866"
"69.62000","11.59815","312.80414","7.2884"
"69.64000","11.60145","312.83026","7.2902"
"69.66000","11.60480","312.83145","7.2920"
"69.68000","11.60817","312.92090","7.2937"
"69.70000","11.61148","313.11240","7.2954"
"69.72000","11.61478","313.23300","7.2972"
"69.74000","11.61810","313.28766","7.2989"
"69.76000","11.62140","313.30176","7.3007"
"69.78000","11.62470","313.26437","7.3026"
"69.80000","11.62807","313.17651","7.3044"
"69.82000","11.63143","313.41580","7.3060"
"69.84000","11.63475","313.56348","7.3079"
"69.86000","11.63811","313.71478","7.3096"
"69.88000","11.64146","313.90271","7.3113"
"69.90000","11.64478","314.04419","7.3132"
"69.92000","11.64814","313.93588","7.3150"
"69.94000","11.65149","313.95267","7.3168"
"69.96000","11.65480","314.09979","7.3187"
"69.98000","11.65815","314.09207","7.3204"
"70.00000","11.66149","314.20264","7.3221"
"70.02000","11.66476","314.44568","7.3240"
"70.04000","11.66809","314.52911","7.3259"
"70.06000","11.67142","314.54544","7.3276"
"70.08000","11.67472","314.39355","7.3294"
"70.10000","11.67809","314.42761","7.3312"
"70.12000","11.68143","314.34332","7.3329"
"70.14000","11.68477","314.45349","7.3346"
"70.16000","11.68814","314.73682","7.3364"
"70.18000","11.69149","314.78357","7.3383"
"70.20000","11.69481","314.83582","7.3401"
"70.22000","11.69816","314.92566","7.3418"
"70.24000","11.70148","315.04361","7.3436"
"70.26000","11.70478","315.18057","7.3453"
"70.28000","11.70814","315.18192","7.3471"
"70.30000","11.71146","315.41672","7.3489"
"70.32000","11.71478","315.35791","7.3507"
"70.34000","11.71812","315.50183","7.3524"
"70.36000","11.72143","315.51498","7.3543"
"70.38000","11.72475","315.63904","7.3560"
"70.40000","11.72810","315.52692","7.3577"
"70.42000","11.73142","315.62073","7.3595"
"70.44000","11.73476","315.80890","7.3612"
"70.46000","11.73816","316.03970","7.3629"
"70.48000","11.74149","316.14355","7.3649"
"70.50000","11.74479","316.18457","7.3667"
"70.52000","11.74814","316.35495","7.3683"
"70.54000","11.75144","316.35992","7.3702"
"70.56000","11.75474","316.29767","7.3720"
"70.58000","11.75809","316.39810","7.3738"
"70.60000","11.76143","316.64044","7.3756"
"70.62000","11.76475","316.79401","7.3774"
"70.64000","11.76811","316.77896","7.3792"
"70.66000","11.77145","316.66245","7.3809"
"70.68000","11.77475","316.84598","7.3827"
"70.70000","11.77809","316.88516","7.3845"
"70.72000","11.78143","317.00079","7.3862"
"70.74000","11.78476","317.10620","7.3879"
"70.76000","11.78812","317.05630","7.3898"
"70.78000","11.79149","317.08612","7.3917"
"70.80000","11.79480","317.21524","7.3934"
"70.82000","11.79809","317.33994","7.3953"
"70.84000","11.80145","317.45502","7.3971"
"70.86000","11.80476","317.51212","7.3989"
"70.88000","11.80807","317.58017","7.4006"
"70.90000","11.81145","317.48599","7.4024"
"70.92000","11.81479","317.47449","7.4041"
"70.94000","11.81809","317.73105","7.4059"
"70.96000","11.82146","317.90320","7.4078"
"70.98000","11.82480","317.90671","7.4095"
"71.00000","11.82811","317.88651","7.4113"
"71.02000","11.83147","317.91605","7.4131"
"71.04000","11.83480","318.12302","7.4148"
"71.06000","11.83809","318.22296","7.4167"
"71.08000","11.84145","318.42102","7.4185"
"71.10000","11.84479","318.35190","7.4203"
"71.12000","11.84809","318.56696","7.4222"
"71.14000","11.85144","318.70538","7.4240"
"71.16000","11.85478","318.64490","7.4257"
"71.18000","11.85810","318.89600","7.4276"
"71.20000","11.86145","319.05850","7.4293"
"71.22000","11.86479","318.87454","7.4311"
"71.24000","11.86810","319.01840","7.4330"
"71.26000","11.87146","319.06845","7.4347"
"71.28000","11.87482","318.95837","7.4366"
"71.30000","11.87813","319.08295","7.4384"
"71.32000","11.88146","319.31332","7.4401"
"71.34000","11.88476","319.33597","7.4420"
"71.36000","11.88805","319.17056","7.4438"
"71.38000","11.89139","319.49991","7.4456"
"71.40000","11.89474","319.56555","7.4473"
"71.42000","11.89808","319.65521","7.4492"
"71.44000","11.90146","319.79297","7.4510"
"71.46000","11.90480","320.03595","7.4528"
"71.48000","11.90814","319.91577","7.4547"
"71.50000","11.91148","319.73090","7.4566"
"71.52000","11.91481","320.08115","7.4584"
"71.54000","11.91813","320.29562","7.4602"
"71.56000","11.92151","320.34671","7.4618"
"71.58000","11.92484","320.37451","7.4637"
"71.60000","11.92815","320.57645","7.4655"
"71.62000","11.93148","320.75580","7.4674"
"71.64000","11.93477","320.72955","7.4692"
"71.66000","11.93806","320.55878","7.4710"
"71.68000","11.94138","320.71890","7.4728"
"71.70000","11.94472","320.81555","7.4746"
"71.72000","11.94807","320.96136","7.4763"
"71.74000","11.95145","321.01834","7.4782"
"71.76000","11.95481","320.84644","7.4801"
"71.78000","11.95812","320.99976","7.4819"
"71.80000","11.96146","321.12326","7.4836"
"71.82000","11.96481","321.15082","7.4854"
"71.84000","11.96814","321.39172","7.4872"
"71.86000","11.97146","321.40106","7.4890"
"71.88000","11.97480","321.44473","7.4909"
"71.90000","11.97812","321.43759","7.4927"
"71.92000","11.98143","321.58954","7.4945"
"71.94000","11.98478","321.72232","7.4963"
"71.96000","11.98810","321.69012","7.4980"
"71.98000","11.99139","321.85660","7.4998"
"72.00000","11.99475","321.88901","7.5016"
"72.02000","11.99808","322.01501","7.5035"
"72.04000","12.00139","322.00934","7.5053"
"72.06000","12.00479","322.16232","7.5071"
"72.08000","12.00815","322.13489","7.5088"
"72.10000","12.01147","322.16797","7.5107"
"72.12000","12.01485","322.34750","7.5125"
"72.14000","12.01817","322.36423","7.5142"
"72.16000","12.02143","322.39349","7.5161"
"72.18000","12.02478","322.61649","7.5179"
"72.20000","12.02811","322.76117","7.5196"
"72.22000","12.03140","322.96564","7.5214"
"72.24000","12.03478","323.08386","7.5232"
"72.26000","12.03812","323.01599","7.5251"
"72.28000","12.04142","323.05658","7.5269"
"72.30000","12.04476","323.10303","7.5287"
"72.32000","12.04809","323.08694","7.5306"
"72.34000","12.05140","323.39801","7.5324"
"72.36000","12.05477","323.34851","7.5341"
"72.38000","12.05812","323.45779","7.5359"
"72.40000","12.06144","323.47134","7.5377"
"72.42000","12.06478","323.72205","7.5395"
"72.44000","12.06810","323.73267","7.5414"
"72.46000","12.07139","323.83798","7.5432"
"72.48000","12.07474","323.90842","7.5450"
"72.50000","12.07808","323.86371","7.5470"
"72.52000","12.08143","323.83603","7.5488"
"72.54000","12.08479","323.98267","7.5506"
"72.56000","12.08814","324.12854","7.5525"
"72.58000","12.09146","324.13205","7.5542"
"72.60000","12.09479","324.26321","7.5560"
"72.62000","12.09812","324.28174","7.5578"
"72.64000","12.10144","324.59259","7.5596"
"72.66000","12.10478","324.57385","7.5613"
"72.68000","12.10811","324.61459","7.5631"
"72.70000","12.11143","324.66534","7.5650"
"72.72000","12.11477","324.83182","7.5667"
"72.74000","12.11810","324.92560","7.5686"
"72.76000","12.12144","324.87283","7.5705"
"72.78000","12.12477","325.06549","7.5722"
"72.80000","12.12811","325.07718","7.5742"
"72.82000","12.13144","324.79315","7.5761"
"72.84000","12.13477","324.94489","7.5777"
"72.86000","12.13812","325.39871","7.5795"
"72.88000","12.14148","325.34119","7.5813"
"72.90000","12.14483","325.33047","7.5831"
"72.92000","12.14817","325.56137","7.5849"
"72.94000","12.15146","325.74564","7.5867"
"72.96000","12.15473","325.64407","7.5885"
"72.98000","12.15805","325.76584","7.5904"
"73.00000","12.16138","325.85400","7.5921"
"73.02000","12.16472","325.86230","7.5941"
"73.04000","12.16811","325.86487","7.5959"
"73.06000","12.17143","326.02765","7.5977"
"73.08000","12.17475","326.19034","7.5996"
"73.10000","12.17812","326.16373","7.6013"
"73.12000","12.18145","326.39072","7.6030"
"73.14000","12.18479","326.51511","7.6049"
"73.16000","12.18817","326.52054","7.6067"
"73.18000","12.19151","326.43216","7.6085"
"73.20000","12.19481","326.63065","7.6103"
"73.22000","12.19814","326.76041","7.6120"
"73.24000","12.20142","326.64627","7.6137"
"73.26000","12.20470","326.85785","7.6156"
"73.28000","12.20806","326.95404","7.6173"
"73.30000","12.21139","327.00131","7.6192"
"73.32000","12.21472","327.22235","7.6211"
"73.34000","12.21811","327.19806","7.6229"
"73.36000","12.22145","327.28781","7.6247"
"73.38000","12.22476","327.51746","7.6265"
"73.40000","12.22814","327.70834","7.6282"
"73.42000","12.23149","327.78519","7.6301"
"73.44000","12.23480","327.67743","7.6319"
"73.46000","12.23816","327.76166","7.6336"
"73.48000","12.24149","327.75348","7.6355"
"73.50000","12.24477","327.84412","7.6373"
"73.52000","12.24811","327.89783","7.6390"
"73.54000","12.25145","327.91251","7.6409"
"73.56000","12.25476","327.96863","7.6428"
"73.58000","12.25808","328.22055","7.6446"
"73.60000","12.26142","328.49548","7.6464"
"73.62000","12.26473","328.55084","7.6482"
"73.64000","12.26805","328.40887","7.6500"
"73.66000","12.27141","328.37686","7.6518"
"73.68000","12.27477","328.64908","7.6535"
"73.70000","12.27812","328.66736","7.6553"
"73.72000","12.28148","328.66815","7.6571"
"73.74000","12.28480","328.60532","7.6588"
"73.76000","12.28811","328.57858","7.6606"
"73.78000","12.29145","328.70639","7.6624"
"73.80000","12.29477","329.01642","7.6642"
"73.82000","12.29808","329.23956","7.6661"
"73.84000","12.30144","329.16580","7.6680"
"73.86000","12.30479","329.12790","7.6698"
"73.88000","12.30809","329.21933","7.6715"
"73.90000","12.31143","329.25751","7.6733"
"73.92000","12.31477","329.40494","7.6751"
"73.94000","12.31808","329.57025","7.6768"
"73.96000","12.32144","329.58752","7.6786"
"73.98000","12.32479","329.63422","7.6803"
"74.00000","12.32812","329.68219","7.6820"
"74.02000","12.33147","329.83658","7.6838"
"74.04000","12.33479","330.01270","7.6855"
"74.06000","12.33810","330.35696","7.6874"
"74.08000","12.34145","330.63492","7.6892"
"74.10000","12.34479","330.55466","7.6910"
"74.12000","12.34810","330.38077","7.6929"
"74.14000","12.35147","330.37616","7.6947"
"74.16000","12.35482","330.58511","7.6964"
"74.18000","12.35814","330.44821","7.6982"
"74.20000","12.36148","330.57745","7.7001"
"74.22000","12.36481","330.85257","7.7017"
"74.24000","12.36812","331.01843","7.7034"
"74.26000","12.37146","330.93616","7.7052"
"74.28000","12.37476","330.87653","7.7069"
"74.30000","12.37807","331.06143","7.7087"
"74.32000","12.38145","331.19327","7.7105"
"74.34000","12.38477","331.23856","7.7124"
"74.36000","12.38809","331.34659","7.7141"
"74.38000","12.39146","331.36346","7.7157"
"74.40000","12.39477","331.10245","7.7175"
"74.42000","12.39809","331.31039","7.7193"
"74.44000","12.40146","331.64551","7.7210"
"74.46000","12.40480","331.89059","7.7229"
"74.48000","12.40813","331.88419","7.7247"
"74.50000","12.41151","331.90198","7.7262"
"74.52000","12.41484","331.98746","7.7281"
"74.54000","12.41812","331.94354","7.7298"
"74.56000","12.42144","332.06909","7.7314"
"74.58000","12.42474","332.15170","7.7332"
"74.60000","12.42804","332.35034","7.7350"
"74.62000","12.43140","332.48062","7.7368"
"74.64000","12.43478","332.38736","7.7385"
"74.66000","12.43811","332.28809","7.7403"
"74.68000","12.44147","332.51569","7.7420"
"74.70000","12.44483","332.58557","7.7438"
"74.72000","12.44813","332.61044","7.7456"
"74.74000","12.45146","332.70618","7.7473"
"74.76000","12.45484","332.78583","7.7490"
"74.78000","12.45816","332.68146","7.7507"
"74.80000","12.46148","332.75839","7.7524"
"74.82000","12.46482","333.01007","7.7542"
"74.84000","12.46812","333.27216","7.7559"
"74.86000","12.47139","333.21027","7.7577"
"74.88000","12.47474","333.38153","7.7594"
"74.90000","12.47806","333.58197","7.7612"
"74.92000","12.48137","333.52234","7.7630"
"74.94000","12.48474","333.46320","7.7646"
"74.96000","12.48811","333.52942","7.7663"
"74.98000","12.49145","333.85846","7.7682"
"75.00000","12.49482","334.10526","7.7700"
"75.02000","12.49816","333.94293","7.7717"
"75.04000","12.50147","333.79224","7.7735"
"75.06000","12.50481","333.98270","7.7752"
"75.08000","12.50813","334.44733","7.7769"
"75.10000","12.51142","334.35559","7.7786"
"75.12000","12.51477","334.28000","7.7803"
"75.14000","12.51811","334.30392","7.7822"
"75.16000","12.52142","334.22705","7.7840"
"75.18000","12.52476","334.23785","7.7857"
"75.20000","12.52808","334.58014","7.7874"
"75.22000","12.53139","334.83142","7.7892"
"75.24000","12.53476","334.73950","7.7908"
"75.26000","12.53810","334.62039","7.7926"
"75.28000","12.54144","334.71509","7.7944"
"75.30000","12.54481","334.90710","7.7961"
"75.32000","12.54814","335.14172","7.7980"
"75.34000","12.55145","335.33481","7.7997"
"75.36000","12.55479","335.17532","7.8013"
"75.38000","12.55809","335.34811","7.8031"
"75.40000","12.56141","335.35010","7.8048"
"75.42000","12.56477","335.23126","7.8066"
"75.44000","12.56810","335.31958","7.8083"
"75.46000","12.57144","335.50867","7.8100"
"75.48000","12.57480","335.75500","7.8117"
"75.50000","12.57812","335.94434","7.8134"
"75.52000","12.58144","335.89554","7.8151"
"75.54000","12.58479","336.03607","7.8167"
"75.56000","12.58812","335.97232","7.8184"
"75.58000","12.59146","336.02936","7.8203"
"75.60000","12.59483","336.04785","7.8219"
"75.62000","12.59814","335.95670","7.8236"
"75.64000","12.60143","336.18369","7.8254"
"75.66000","12.60477","336.34445","7.8271"
"75.68000","12.60809","336.46716","7.8287"
"75.70000","12.61141","336.57175","7.8303"
"75.72000","12.61475","336.64963","7.8321"
"75.74000","12.61811","336.61664","7.8338"
"75.76000","12.62145","336.68683","7.8355"
"75.78000","12.62479","336.71106","7.8373"
"75.80000","12.62816","337.00342","7.8389"
"75.82000","12.63148","337.11548","7.8405"
"75.84000","12.63479","337.18079","7.8421"
"75.86000","12.63813","337.01599","7.8437"
"75.88000","12.64143","337.06189","7.8454"
"75.90000","12.64473","337.19781","7.8471"
"75.92000","12.64810","337.13177","7.8487"
"75.94000","12.65143","337.18326","7.8505"
"75.96000","12.65473","337.41794","7.8522"
"75.98000","12.65812","337.82724","7.8539"
"76.00000","12.66146","338.02213","7.8556"
"76.02000","12.66476","337.93036","7.8573"
"76.04000","12.66813","337.91107","7.8589"
"76.06000","12.67147","338.16196","7.8606"
"76.08000","12.67478","338.45645","7.8622"
"76.10000","12.67814","338.35526","7.8639"
"76.12000","12.68149","338.10880","7.8655"
"76.14000","12.68478","338.01425","7.8672"
"76.16000","12.68812","338.19955","7.8688"
"76.18000","12.69144","338.47427","7.8704"
"76.20000","12.69472","338.61545","7.8721"
"76.22000","12.69807","338.74814","7.8737"
"76.24000","12.70142","338.76788","7.8755"
"76.26000","12.70474","338.74561","7.8773"
"76.28000","12.70810","338.84866","7.8790"
"76.30000","12.71145","339.04465","7.8806"
"76.32000","12.71476","339.10690","7.8822"
"76.34000","12.71812","338.98123","7.8839"
"76.36000","12.72147","339.20322","7.8856"
"76.38000","12.72479","339.34729","7.8872"
"76.40000","12.72816","339.21140","7.8888"
"76.42000","12.73149","339.30502","7.8904"
"76.44000","12.73478","339.54733","7.8921"
"76.46000","12.73810","339.39948","7.8937"
"76.48000","12.74140","339.46320","7.8954"
"76.50000","12.74471","339.61066","7.8970"
"76.52000","12.74806","339.75262","7.8987"
"76.54000","12.75140","339.89014","7.9005"
"76.56000","12.75475","339.95245","7.9022"
"76.58000","12.75813","340.11789","7.9038"
"76.60000","12.76147","340.28476","7.9054"
"76.62000","12.76481","340.38437","7.9071"
"76.64000","12.76816","340.28287","7.9088"
"76.66000","12.77149","340.27957","7.9104"
"76.68000","12.77481","340.41360","7.9120"
"76.70000","12.77814","340.51559","7.9137"
"76.72000","12.78146","340.61862","7.9154"
"76.74000","12.78478","340.48712","7.9170"
"76.76000","12.78811","340.47903","7.9186"
"76.78000","12.79145","340.60892","7.9203"
"76.80000","12.79477","341.07056","7.9220"
"76.82000","12.79809","341.44626","7.9237"
"76.84000","12.80143","341.41388","7.9253"
"76.86000","12.80477","341.18951","7.9269"
"76.88000","12.80813","341.18161","7.9285"
"76.90000","12.81150","341.26419","7.9301"
"76.92000","12.81482","341.43558","7.9317"
"76.94000","12.81814","341.64536","7.9334"
"76.96000","12.82147","341.85434","7.9349"
"76.98000","12.82478","341.60934","7.9365"
"77.00000","12.82809","341.67535","7.9381"
"77.02000","12.83145","341.88544","7.9397"
"77.04000","12.83477","341.88538","7.9413"
"77.06000","12.83809","341.72961","7.9430"
"77.08000","12.84146","341.87466","7.9446"
"77.10000","12.84478","342.07465","7.9463"
"77.12000","12.84809","342.15805","7.9480"
"77.14000","12.85144","342.32446","7.9496"
"77.16000","12.85476","342.43286","7.9511"
"77.18000","12.85807","342.51285","7.9527"
"77.20000","12.86145","342.32690","7.9543"
"77.22000","12.86479","342.36276","7.9560"
"77.24000","12.86807","342.51920","7.9576"
"77.26000","12.87145","342.52982","7.9592"
"77.28000","12.87478","342.60406","7.9608"
"77.30000","12.87807","342.82474","7.9623"
"77.32000","12.88144","343.06006","7.9639"
"77.34000","12.88477","343.00183","7.9655"
"77.36000","12.88807","343.05487","7.9671"
"77.38000","12.89144","343.01462","7.9687"
"77.40000","12.89479","343.17877","7.9703"
"77.42000","12.89811","343.21335","7.9720"
"77.44000","12.90145","343.16470","7.9734"
"77.46000","12.90478","343.32672","7.9750"
"77.48000","12.90808","343.49811","7.9766"
