Time measurement,Displacement,Primary force measurement,Strain 1
(s),(mm),(N),(%)
"7.86000","1.30486","752.34589","1.3230"
"7.88000","1.30818","752.86316","1.3259"
"7.90000","1.31152","753.36682","1.3291"
"7.92000","1.31486","754.13098","1.3324"
"7.94000","1.31818","754.62836","1.3353"
"7.96000","1.32151","754.94916","1.3384"
"7.98000","1.32484","755.53271","1.3414"
"8.00000","1.32817","756.05328","1.3446"
"8.02000","1.33150","756.78796","1.3479"
"8.04000","1.33486","757.23798","1.3510"
"8.06000","1.33820","757.44366","1.3541"
"8.08000","1.34153","757.59021","1.3573"
"8.10000","1.34489","758.24481","1.3603"
"8.12000","1.34824","758.60040","1.3633"
"8.14000","1.35158","758.98999","1.3664"
"8.16000","1.35490","759.68762","1.3695"
"8.18000","1.35818","760.40875","1.3725"
"8.20000","1.36146","760.76917","1.3755"
"8.22000","1.36478","761.20959","1.3786"
"8.24000","1.36812","761.65027","1.3817"
"8.26000","1.37146","762.20050","1.3847"
"8.28000","1.37486","762.75391","1.3879"
"8.30000","1.37821","763.40741","1.3910"
"8.32000","1.38152","763.85187","1.3941"
"8.34000","1.38488","764.20886","1.3972"
"8.36000","1.38821","764.51398","1.4004"
"8.38000","1.39154","764.90033","1.4035"
"8.40000","1.39492","765.42035","1.4066"
"8.42000","1.39824","765.87396","1.4097"
"8.44000","1.40153","766.05591","1.4126"
"8.46000","1.40488","766.74243","1.4156"
"8.48000","1.40819","767.31061","1.4187"
"8.50000","1.41146","767.80426","1.4218"
"8.52000","1.41481","768.37830","1.4249"
"8.54000","1.41814","768.81537","1.4280"
"8.56000","1.42145","769.12787","1.4309"
"8.58000","1.42484","769.50623","1.4341"
"8.60000","1.42820","770.28784","1.4372"
"8.62000","1.43151","770.68463","1.4401"
"8.64000","1.43489","770.89911","1.4432"
"8.66000","1.43825","771.42169","1.4464"
"8.68000","1.44155","772.03229","1.4496"
"8.70000","1.44491","772.49713","1.4526"
"8.72000","1.44823","772.92987","1.4558"
"8.74000","1.45150","773.30475","1.4592"
"8.76000","1.45485","773.78467","1.4620"
"8.78000","1.45820","774.29901","1.4650"
"8.80000","1.46151","774.73767","1.4685"
"8.82000","1.46484","775.24341","1.4715"
"8.84000","1.46816","775.95807","1.4743"
"8.86000","1.47147","776.29132","1.4777"
"8.88000","1.47481","776.71185","1.4810"
"8.90000","1.47818","777.44562","1.4838"
"8.92000","1.48154","777.73810","1.4869"
"8.94000","1.48490","777.84064","1.4903"
"8.96000","1.48825","778.30951","1.4932"
"8.98000","1.49155","778.99457","1.4960"
"9.00000","1.49485","779.50562","1.4995"
"9.02000","1.49817","780.24316","1.5027"
"9.04000","1.50149","780.63977","1.5055"
"9.06000","1.50480","780.93250","1.5088"
"9.08000","1.50817","781.57141","1.5118"
"9.10000","1.51153","782.29175","1.5148"
"9.12000","1.51486","782.63989","1.5179"
"9.14000","1.51820","782.90521","1.5210"
"9.16000","1.52153","783.27692","1.5242"
"9.18000","1.52485","783.89679","1.5274"
"9.20000","1.52820","784.29047","1.5305"
"9.22000","1.53154","784.69525","1.5336"
