Time measurement,Displacement,Primary force measurement,Strain 1
(s),(mm),(N),(%)
"0.00000","0.00000","-0.13355","0.0007"
"0.02000","0.00032","-0.25558","0.0007"
"0.04000","0.00209","1.73332","0.0008"
"0.06000","0.00522","11.93700","0.0014"
"0.08000","0.00729","32.18935","0.0027"
"0.10000","0.00963","53.15628","0.0040"
"0.12000","0.01301","74.70996","0.0052"
"0.14000","0.01703","101.76022","0.0069"
"0.16000","0.02100","133.40547","0.0090"
"0.18000","0.02477","164.96635","0.0109"
"0.20000","0.02828","193.58536","0.0127"
"0.22000","0.03164","218.18292","0.0143"
"0.24000","0.03504","239.47733","0.0156"
"0.26000","0.03844","259.39880","0.0169"
"0.28000","0.04180","278.63095","0.0181"
"0.30000","0.04520","297.04623","0.0193"
"0.32000","0.04856","315.38217","0.0205"
"0.34000","0.05188","333.66312","0.0216"
"0.36000","0.05525","351.43796","0.0228"
"0.38000","0.05858","369.18927","0.0239"
"0.40000","0.06188","386.89157","0.0251"
"0.42000","0.06522","404.51303","0.0263"
"0.44000","0.06855","422.24097","0.0275"
"0.46000","0.07187","439.76501","0.0287"
"0.48000","0.07522","457.10333","0.0299"
"0.50000","0.07855","474.36847","0.0311"
"0.52000","0.08186","491.50363","0.0323"
"0.54000","0.08522","508.53482","0.0334"
"0.56000","0.08856","525.35040","0.0346"
"0.58000","0.09190","542.29938","0.0357"
"0.60000","0.09527","559.00647","0.0368"
"0.62000","0.09862","575.75720","0.0380"
"0.64000","0.10194","592.43262","0.0392"
"0.66000","0.10528","609.23456","0.0402"
"0.68000","0.10859","625.61810","0.0414"
"0.70000","0.11191","642.20331","0.0426"
"0.72000","0.11525","658.45300","0.0437"
"0.74000","0.11860","674.75269","0.0448"
"0.76000","0.12194","691.05890","0.0459"
"0.78000","0.12526","707.09967","0.0471"
"0.80000","0.12858","723.27350","0.0482"
"0.82000","0.13188","739.15002","0.0492"
"0.84000","0.13520","754.87054","0.0504"
"0.86000","0.13855","770.43488","0.0515"
"0.88000","0.14189","786.08289","0.0526"
"0.90000","0.14524","801.87610","0.0538"
"0.92000","0.14860","817.66748","0.0551"
"0.94000","0.15191","833.56500","0.0562"
"0.96000","0.15521","849.12787","0.0573"
"0.98000","0.15855","864.46106","0.0584"
"1.00000","0.16187","879.87817","0.0595"
"1.02000","0.16521","895.05145","0.0607"
"1.04000","0.16858","910.24597","0.0618"
"1.06000","0.17191","925.88550","0.0629"
"1.08000","0.17523","940.81030","0.0640"
"1.10000","0.17860","955.37164","0.0652"
"1.12000","0.18191","970.08844","0.0664"
"1.14000","0.18522","984.62860","0.0675"
"1.16000","0.18858","999.48535","0.0686"
"1.18000","0.19188","1014.57208","0.0697"
"1.20000","0.19519","1029.26245","0.0708"
"1.22000","0.19857","1043.87695","0.0719"
"1.24000","0.20189","1058.67883","0.0731"
"1.26000","0.20520","1073.12012","0.0742"
"1.28000","0.20858","1087.37439","0.0753"
"1.30000","0.21191","1101.90894","0.0765"
"1.32000","0.21521","1116.12317","0.0779"
"1.34000","0.21859","1130.27869","0.0791"
"1.36000","0.22192","1144.40979","0.0802"
"1.38000","0.22522","1158.24219","0.0813"
"1.40000","0.22860","1171.70276","0.0825"
"1.42000","0.23194","1185.08154","0.0837"
"1.44000","0.23523","1199.19128","0.0849"
"1.46000","0.23858","1213.14453","0.0861"
"1.48000","0.24189","1227.24878","0.0873"
"1.50000","0.24517","1241.06946","0.0885"
"1.52000","0.24852","1254.55237","0.0897"
"1.54000","0.25188","1268.07471","0.0910"
"1.56000","0.25523","1281.41467","0.0922"
"1.58000","0.25859","1294.50537","0.0934"
"1.60000","0.26192","1307.76221","0.0946"
"1.62000","0.26524","1320.60498","0.0958"
"1.64000","0.26858","1333.04102","0.0971"
"1.66000","0.27193","1345.70398","0.0983"
"1.68000","0.27526","1358.58240","0.0995"
"1.70000","0.27859","1371.06445","0.1008"
"1.72000","0.28194","1383.42249","0.1021"
"1.74000","0.28525","1396.15881","0.1033"
"1.76000","0.28855","1408.08472","0.1045"
"1.78000","0.29189","1419.93518","0.1057"
"1.80000","0.29521","1431.77979","0.1070"
"1.82000","0.29853","1443.55518","0.1081"
"1.84000","0.30188","1455.04321","0.1094"
"1.86000","0.30523","1466.37866","0.1105"
"1.88000","0.30858","1477.61255","0.1117"
"1.90000","0.31196","1488.70642","0.1129"
"1.92000","0.31530","1499.90771","0.1142"
"1.94000","0.31864","1511.00854","0.1155"
"1.96000","0.32198","1522.23901","0.1167"
"1.98000","0.32529","1533.07031","0.1180"
"2.00000","0.32858","1543.69543","0.1193"
"2.02000","0.33192","1554.41760","0.1206"
"2.04000","0.33525","1565.23608","0.1218"
"2.06000","0.33857","1575.63037","0.1231"
"2.08000","0.34191","1586.06433","0.1244"
"2.10000","0.34522","1596.52332","0.1258"
"2.12000","0.34853","1606.67542","0.1271"
"2.14000","0.35189","1616.30469","0.1284"
"2.16000","0.35523","1626.27795","0.1297"
"2.18000","0.35857","1636.16895","0.1310"
"2.20000","0.36196","1645.69373","0.1324"
"2.22000","0.36527","1655.25696","0.1337"
"2.24000","0.36858","1664.80505","0.1351"
"2.26000","0.37193","1674.21643","0.1365"
"2.28000","0.37523","1683.31323","0.1378"
"2.30000","0.37853","1692.25037","0.1392"
"2.32000","0.38189","1701.08228","0.1406"
"2.34000","0.38522","1710.23401","0.1420"
"2.36000","0.38855","1718.99683","0.1436"
"2.38000","0.39193","1727.29309","0.1450"
"2.40000","0.39526","1735.58313","0.1464"
"2.42000","0.39856","1743.47925","0.1480"
"2.44000","0.40193","1751.31274","0.1495"
"2.46000","0.40525","1759.37842","0.1510"
"2.48000","0.40857","1767.31018","0.1525"
"2.50000","0.41195","1774.94360","0.1540"
"2.52000","0.41528","1782.70374","0.1556"
"2.54000","0.41857","1790.15833","0.1571"
"2.56000","0.42192","1797.36633","0.1587"
"2.58000","0.42525","1804.43225","0.1603"
"2.60000","0.42855","1811.80798","0.1620"
"2.62000","0.43191","1818.96729","0.1637"
"2.64000","0.43528","1825.86072","0.1654"
"2.66000","0.43859","1832.43262","0.1671"
"2.68000","0.44193","1838.56750","0.1688"
"2.70000","0.44529","1844.87158","0.1706"
"2.72000","0.44859","1851.26843","0.1724"
"2.74000","0.45191","1857.67004","0.1742"
"2.76000","0.45527","1863.75244","0.1761"
"2.78000","0.45858","1869.90076","0.1779"
"2.80000","0.46188","1875.81531","0.1797"
"2.82000","0.46522","1881.77417","0.1818"
"2.84000","0.46854","1887.54980","0.1838"
"2.86000","0.47186","1893.24316","0.1857"
"2.88000","0.47524","1898.99426","0.1878"
"2.90000","0.47860","1904.24084","0.1899"
"2.92000","0.48192","1909.51941","0.1920"
"2.94000","0.48527","1914.85645","0.1943"
"2.96000","0.48862","1920.01184","0.1965"
"2.98000","0.49193","1925.14209","0.1987"
"3.00000","0.49530","1930.01965","0.2009"
"3.02000","0.49865","1934.91296","0.2032"
"3.04000","0.50193","1939.85327","0.2056"
"3.06000","0.50523","1944.77979","0.2080"
"3.08000","0.50854","1949.29370","0.2103"
"3.10000","0.51185","1953.65845","0.2128"
"3.12000","0.51522","1958.06104","0.2153"
"3.14000","0.51857","1962.64978","0.2180"
"3.16000","0.52191","1967.05981","0.2207"
"3.18000","0.52527","1971.29431","0.2233"
"3.20000","0.52861","1975.42383","0.2260"
"3.22000","0.53193","1979.31848","0.2288"
"3.24000","0.53529","1983.11060","0.2315"
"3.26000","0.53863","1986.81409","0.2342"
"3.28000","0.54195","1990.52319","0.2370"
"3.30000","0.54531","1994.63147","0.2399"
"3.32000","0.54863","1998.65405","0.2428"
"3.34000","0.55192","2002.18542","0.2458"
"3.36000","0.55526","2005.63245","0.2488"
"3.38000","0.55855","2009.26660","0.2517"
"3.40000","0.56185","2012.52332","0.2549"
"3.42000","0.56522","2015.98218","0.2580"
"3.44000","0.56854","2019.61377","0.2610"
"3.46000","0.57189","2022.89539","0.2643"
"3.48000","0.57528","2026.06091","0.2675"
"3.50000","0.57860","2029.35059","0.2707"
"3.52000","0.58192","2032.14514","0.2739"
"3.54000","0.58529","2034.81335","0.2772"
"3.56000","0.58862","2038.15088","0.2804"
"3.58000","0.59193","2041.31714","0.2837"
"3.60000","0.59528","2044.12842","0.2871"
"3.62000","0.59859","2047.09363","0.2904"
"3.64000","0.60189","2049.75708","0.2939"
"3.66000","0.60525","2052.49878","0.2973"
"3.68000","0.60859","2055.19824","0.3008"
"3.70000","0.61189","2057.55371","0.3043"
"3.72000","0.61522","2059.91479","0.3077"
"3.74000","0.61857","2062.42285","0.3112"
"3.76000","0.62188","2064.88159","0.3147"
"3.78000","0.62523","2067.46338","0.3183"
"3.80000","0.62861","2070.27246","0.3218"
"3.82000","0.63195","2073.00000","0.3253"
"3.84000","0.63527","2075.32764","0.3289"
"3.86000","0.63864","2077.54785","0.3325"
"3.88000","0.64194","2079.73071","0.3360"
"3.90000","0.64523","2081.78394","0.3397"
"3.92000","0.64860","2084.08789","0.3434"
"3.94000","0.65193","2086.56470","0.3470"
"3.96000","0.65524","2088.68335","0.3507"
"3.98000","0.65862","2090.59839","0.3544"
"4.00000","0.66194","2092.73242","0.3582"
"4.02000","0.66524","2094.76074","0.3619"
"4.04000","0.66860","2096.67676","0.3655"
"4.06000","0.67192","2098.77930","0.3690"
"4.08000","0.67521","2100.79614","0.3727"
"4.10000","0.67858","2102.94580","0.3764"
"4.12000","0.68194","2104.97192","0.3802"
"4.14000","0.68524","2107.07739","0.3840"
"4.16000","0.68859","2108.87183","0.3877"
"4.18000","0.69191","2110.57935","0.3914"
"4.20000","0.69520","2112.39966","0.3951"
"4.22000","0.69856","2114.23047","0.3989"
"4.24000","0.70191","2116.15894","0.4027"
"4.26000","0.70524","2117.92188","0.4065"
"4.28000","0.70861","2119.51123","0.4102"
"4.30000","0.71196","2121.19434","0.4139"
"4.32000","0.71527","2123.19751","0.4176"
"4.34000","0.71861","2124.76025","0.4212"
"4.36000","0.72193","2126.65039","0.4249"
"4.38000","0.72524","2128.40015","0.4287"
"4.40000","0.72859","2129.97632","0.4324"
"4.42000","0.73190","2131.86475","0.4360"
"4.44000","0.73523","2133.69775","0.4397"
"4.46000","0.73859","2135.39136","0.4434"
"4.48000","0.74191","2136.86035","0.4471"
"4.50000","0.74523","2138.40747","0.4509"
"4.52000","0.74860","2139.98486","0.4546"
"4.54000","0.75193","2141.51392","0.4583"
"4.56000","0.75525","2142.90942","0.4620"
"4.58000","0.75862","2144.55103","0.4654"
"4.60000","0.76195","2146.26465","0.4689"
"4.62000","0.76529","2147.66431","0.4727"
"4.64000","0.76864","2149.12329","0.4762"
"4.66000","0.77194","2150.92236","0.4797"
"4.68000","0.77523","2152.43628","0.4834"
"4.70000","0.77855","2153.73389","0.4869"
"4.72000","0.78187","2155.31787","0.4904"
"4.74000","0.78520","2156.97998","0.4939"
"4.76000","0.78858","2158.55127","0.4976"
"4.78000","0.79194","2160.12915","0.5013"
"4.80000","0.79526","2161.54883","0.5048"
"4.82000","0.79860","2162.86377","0.5082"
"4.84000","0.80195","2164.39136","0.5116"
"4.86000","0.80528","2165.65747","0.5153"
"4.88000","0.80862","2167.04126","0.5188"
"4.90000","0.81198","2168.93579","0.5223"
"4.92000","0.81529","2170.28833","0.5258"
"4.94000","0.81860","2171.46802","0.5295"
"4.96000","0.82194","2172.79688","0.5331"
"4.98000","0.82524","2174.34814","0.5364"
"5.00000","0.82854","2175.63306","0.5399"
"5.02000","0.83189","2176.89819","0.5436"
"5.04000","0.83523","2178.17676","0.5470"
"5.06000","0.83856","2179.55493","0.5506"
"5.08000","0.84195","2181.03296","0.5543"
"5.10000","0.84528","2182.45728","0.5577"
"5.12000","0.84859","2183.82861","0.5612"
"5.14000","0.85198","2184.96021","0.5648"
"5.16000","0.85530","2186.36084","0.5685"
"5.18000","0.85859","2187.59229","0.5720"
"5.20000","0.86196","2188.85474","0.5756"
"5.22000","0.86528","2190.17261","0.5792"
"5.24000","0.86856","2191.47021","0.5828"
"5.26000","0.87192","2192.79443","0.5863"
"5.28000","0.87526","2194.06860","0.5900"
"5.30000","0.87857","2195.21167","0.5936"
"5.32000","0.88192","2196.38745","0.5973"
"5.34000","0.88524","2197.94336","0.6009"
"5.36000","0.88854","2198.86255","0.6044"
"5.38000","0.89189","2200.03931","0.6080"
"5.40000","0.89526","2201.41870","0.6116"
"5.42000","0.89859","2202.98291","0.6152"
"5.44000","0.90195","2204.37891","0.6189"
"5.46000","0.90528","2205.60669","0.6225"
"5.48000","0.90857","2206.69409","0.6261"
"5.50000","0.91191","2208.03589","0.6296"
"5.52000","0.91524","2209.12891","0.6333"
"5.54000","0.91856","2210.66895","0.6370"
"5.56000","0.92191","2211.73413","0.6407"
"5.58000","0.92526","2212.93848","0.6443"
"5.60000","0.92859","2214.16064","0.6478"
"5.62000","0.93194","2215.34961","0.6513"
"5.64000","0.93526","2216.60742","0.6548"
"5.66000","0.93859","2217.60620","0.6584"
"5.68000","0.94193","2218.74707","0.6619"
"5.70000","0.94525","2220.20532","0.6654"
"5.72000","0.94858","2221.47974","0.6690"
"5.74000","0.95192","2222.61377","0.6724"
"5.76000","0.95524","2223.75220","0.6758"
"5.78000","0.95856","2224.88843","0.6792"
"5.80000","0.96189","2225.91187","0.6828"
"5.82000","0.96525","2227.01440","0.6863"
"5.84000","0.96860","2228.38232","0.6897"
"5.86000","0.97193","2229.64258","0.6931"
"5.88000","0.97529","2230.82520","0.6964"
"5.90000","0.97863","2231.99658","0.6998"
"5.92000","0.98195","2233.31348","0.7031"
"5.94000","0.98530","2234.48071","0.7064"
"5.96000","0.98862","2235.52075","0.7098"
"5.98000","0.99193","2236.60742","0.7130"
"6.00000","0.99525","2237.70483","0.7162"
"6.02000","0.99856","2239.03369","0.7194"
"6.04000","1.00189","2239.94043","0.7226"
"6.06000","1.00527","2241.04126","0.7259"
"6.08000","1.00859","2242.01392","0.7292"
"6.10000","1.01189","2243.25391","0.7325"
"6.12000","1.01525","2244.22339","0.7358"
"6.14000","1.01858","2245.36157","0.7390"
"6.16000","1.02191","2246.49561","0.7422"
"6.18000","1.02528","2247.80322","0.7454"
"6.20000","1.02861","2248.97705","0.7485"
"6.22000","1.03194","2249.85034","0.7519"
"6.24000","1.03531","2250.95142","0.7553"
"6.26000","1.03862","2252.25122","0.7587"
"6.28000","1.04190","2253.28027","0.7617"
"6.30000","1.04524","2254.07446","0.7654"
"6.32000","1.04855","2254.99634","0.7690"
"6.34000","1.05185","2256.41064","0.7718"
"6.36000","1.05523","2257.53760","0.7753"
"6.38000","1.05859","2258.28833","0.7792"
"6.40000","1.06191","2259.53784","0.7825"
"6.42000","1.06529","2260.74121","0.7861"
"6.44000","1.06863","2261.81030","0.7897"
"6.46000","1.07193","2262.63867","0.7933"
"6.48000","1.07530","2263.78394","0.7969"
"6.50000","1.07863","2264.93408","0.8005"
"6.52000","1.08192","2265.76562","0.8045"
"6.54000","1.08527","2266.82690","0.8081"
"6.56000","1.08860","2268.19043","0.8117"
"6.58000","1.09189","2269.36743","0.8156"
"6.60000","1.09523","2270.25366","0.8193"
"6.62000","1.09857","2271.19702","0.8231"
"6.64000","1.10189","2272.06567","0.8271"
"6.66000","1.10521","2272.88184","0.8310"
"6.68000","1.10858","2274.02319","0.8349"
"6.70000","1.11192","2275.35059","0.8388"
"6.72000","1.11527","2276.29956","0.8427"
"6.74000","1.11864","2276.90454","0.8466"
"6.76000","1.12195","2278.28076","0.8506"
"6.78000","1.12526","2279.38623","0.8545"
"6.80000","1.12861","2280.40796","0.8584"
"6.82000","1.13193","2281.45630","0.8623"
"6.84000","1.13523","2282.29639","0.8662"
"6.86000","1.13858","2283.16602","0.8702"
"6.88000","1.14192","2284.03125","0.8742"
"6.90000","1.14523","2284.84180","0.8781"
"6.92000","1.14858","2285.85767","0.8820"
"6.94000","1.15191","2287.01685","0.8859"
"6.96000","1.15521","2287.92773","0.8898"
"6.98000","1.15856","2289.01587","0.8936"
"7.00000","1.16191","2289.77539","0.8975"
"7.02000","1.16526","2290.79980","0.9014"
"7.04000","1.16861","2292.11938","0.9050"
"7.06000","1.17194","2293.19678","0.9087"
"7.08000","1.17524","2294.08765","0.9125"
"7.10000","1.17859","2295.15381","0.9162"
"7.12000","1.18191","2296.07251","0.9198"
"7.14000","1.18522","2296.83936","0.9234"
"7.16000","1.18858","2297.81543","0.9269"
"7.18000","1.19194","2299.01392","0.9301"
"7.20000","1.19527","2299.89673","0.9334"
"7.22000","1.19863","2300.61450","0.9368"
"7.24000","1.20195","2301.57764","0.9399"
"7.26000","1.20525","2302.24243","0.9429"
"7.28000","1.20861","2302.95630","0.9458"
"7.30000","1.21193","2304.02319","0.9486"
"7.32000","1.21525","2305.14258","0.9512"
"7.34000","1.21862","2306.28662","0.9539"
"7.36000","1.22192","2307.33838","0.9563"
"7.38000","1.22523","2307.91382","0.9588"
"7.40000","1.22859","2308.56006","0.9613"
"7.42000","1.23190","2309.64355","0.9637"
"7.44000","1.23521","2310.54077","0.9659"
"7.46000","1.23858","2311.35010","0.9680"
"7.48000","1.24192","2312.33789","0.9702"
"7.50000","1.24525","2313.11182","0.9722"
"7.52000","1.24864","2313.80884","0.9741"
"7.54000","1.25197","2314.72070","0.9760"
"7.56000","1.25526","2315.72314","0.9779"
"7.58000","1.25861","2316.71216","0.9798"
"7.60000","1.26193","2317.77832","0.9817"
"7.62000","1.26522","2318.70703","0.9835"
"7.64000","1.26856","2319.51318","0.9854"
"7.66000","1.27191","2320.67065","0.9874"
"7.68000","1.27521","2321.64868","0.9892"
"7.70000","1.27857","2322.34009","0.9910"
"7.72000","1.28194","2323.23169","0.9929"
"7.74000","1.28525","2324.23438","0.9947"
"7.76000","1.28859","2324.93799","0.9964"
"7.78000","1.29196","2325.67944","0.9984"
"7.80000","1.29528","2326.83960","1.0003"
"7.82000","1.29861","2327.80786","1.0021"
"7.84000","1.30198","2328.69824","1.0040"
"7.86000","1.30530","2329.70703","1.0062"
"7.88000","1.30859","2330.44604","1.0082"
"7.90000","1.31193","2331.18750","1.0105"
"7.92000","1.31524","2332.10303","1.0128"
"7.94000","1.31852","2332.64209","1.0151"
"7.96000","1.32188","2333.30884","1.0176"
"7.98000","1.32524","2334.11353","1.0203"
"8.00000","1.32856","2334.58325","1.0233"
"8.02000","1.33192","2335.23218","1.0264"
"8.04000","1.33527","2335.70605","1.0299"
"8.06000","1.33857","2335.83887","1.0341"
"8.08000","1.34193","2336.28638","1.0387"
"8.10000","1.34528","2336.97192","1.0436"
"8.12000","1.34858","2337.54907","1.0491"
"8.14000","1.35195","2338.13159","1.0550"
"8.16000","1.35529","2339.11548","1.0611"
"8.18000","1.35857","2340.13428","1.0673"
"8.20000","1.36191","2341.20898","1.0735"
"8.22000","1.36522","2342.17798","1.0797"
"8.24000","1.36852","2342.84448","1.0861"
"8.26000","1.37188","2343.67969","1.0923"
"8.28000","1.37522","2344.54468","1.0987"
"8.30000","1.37856","2345.47803","1.1052"
"8.32000","1.38194","2346.32812","1.1117"
"8.34000","1.38529","2346.86816","1.1183"
"8.36000","1.38862","2347.43506","1.1249"
"8.38000","1.39197","2348.40698","1.1315"
"8.40000","1.39529","2349.47998","1.1381"
"8.42000","1.39860","2350.25415","1.1446"
"8.44000","1.40196","2350.68481","1.1511"
"8.46000","1.40528","2351.39038","1.1576"
"8.48000","1.40859","2351.92017","1.1640"
"8.50000","1.41193","2352.54224","1.1704"
"8.52000","1.41524","2353.12891","1.1766"
"8.54000","1.41856","2353.80151","1.1829"
"8.56000","1.42190","2354.45898","1.1892"
"8.58000","1.42523","2355.13086","1.1954"
"8.60000","1.42856","2355.52148","1.2017"
"8.62000","1.43195","2355.97192","1.2081"
"8.64000","1.43528","2356.72705","1.2144"
"8.66000","1.43860","2357.12720","1.2209"
"8.68000","1.44195","2357.09131","1.2275"
"8.70000","1.44528","2357.22363","1.2343"
"8.72000","1.44859","2357.64136","1.2411"
"8.74000","1.45193","2358.48657","1.2474"
"8.76000","1.45526","2359.80200","1.2534"
"8.78000","1.45858","2361.45190","1.2587"
"8.80000","1.46193","2362.99243","1.2634"
"8.82000","1.46529","2364.28906","1.2676"
"8.84000","1.46860","2365.12988","1.2712"
"8.86000","1.47191","2365.58569","1.2740"
"8.88000","1.47526","2366.08130","1.2766"
"8.90000","1.47858","2366.66675","1.2788"
"8.92000","1.48190","2367.42676","1.2806"
"8.94000","1.48527","2368.08887","1.2819"
"8.96000","1.48859","2368.72388","1.2832"
"8.98000","1.49189","2369.36499","1.2844"
"9.00000","1.49527","2370.06445","1.2853"
"9.02000","1.49860","2371.10278","1.2863"
"9.04000","1.50189","2371.66016","1.2871"
"9.06000","1.50527","2372.18164","1.2879"
"9.08000","1.50860","2373.21655","1.2886"
"9.10000","1.51190","2373.98315","1.2893"
"9.12000","1.51527","2374.56030","1.2899"
"9.14000","1.51862","2375.49756","1.2904"
"9.16000","1.52192","2376.37842","1.2910"
"9.18000","1.52528","2377.21680","1.2916"
"9.20000","1.52860","2378.14722","1.2922"
"9.22000","1.53187","2378.88403","1.2926"
"9.24000","1.53521","2379.60327","1.2931"
"9.26000","1.53855","2380.54883","1.2936"
"9.28000","1.54187","2381.47144","1.2940"
"9.30000","1.54524","2382.37207","1.2944"
"9.32000","1.54859","2383.23657","1.2948"
"9.34000","1.55191","2384.00391","1.2952"
"9.36000","1.55527","2384.67871","1.2955"
"9.38000","1.55862","2385.32959","1.2959"
"9.40000","1.56194","2386.37085","1.2963"
"9.42000","1.56529","2387.11597","1.2968"
"9.44000","1.56864","2388.00146","1.2972"
"9.46000","1.57193","2389.15283","1.2977"
"9.48000","1.57525","2389.93604","1.2981"
"9.50000","1.57856","2390.98975","1.2985"
"9.52000","1.58187","2392.01636","1.2990"
"9.54000","1.58521","2392.70776","1.2994"
"9.56000","1.58856","2393.49048","1.2997"
"9.58000","1.59191","2394.29150","1.3001"
"9.60000","1.59527","2395.07837","1.3005"
"9.62000","1.59862","2395.76099","1.3009"
"9.64000","1.60195","2396.58252","1.3014"
"9.66000","1.60529","2397.09814","1.3018"
"9.68000","1.60862","2397.75586","1.3022"
"9.70000","1.61195","2398.55225","1.3026"
"9.72000","1.61530","2399.10693","1.3029"
"9.74000","1.61863","2399.60205","1.3033"
"9.76000","1.62195","2399.97754","1.3037"
"9.78000","1.62527","2400.01978","1.3041"
"9.80000","1.62859","2400.31543","1.3045"
"9.82000","1.63190","2400.59644","1.3048"
"9.84000","1.63522","2400.68579","1.3053"
"9.86000","1.63858","2400.84717","1.3057"
"9.88000","1.64192","2401.61743","1.3061"
"9.90000","1.64526","2402.08716","1.3064"
"9.92000","1.64861","2402.50146","1.3068"
"9.94000","1.65194","2402.78613","1.3072"
"9.96000","1.65527","2402.71436","1.3075"
"9.98000","1.65862","2403.74463","1.3080"
"10.00000","1.66195","2405.21338","1.3085"
"10.02000","1.66527","2407.23779","1.3090"
"10.04000","1.66861","2409.51074","1.3095"
"10.06000","1.67193","2411.19580","1.3101"
"10.08000","1.67526","2412.21606","1.3106"
"10.10000","1.67862","2412.80713","1.3111"
"10.12000","1.68194","2412.83447","1.3116"
"10.14000","1.68522","2413.23193","1.3121"
"10.16000","1.68858","2414.19043","1.3127"
"10.18000","1.69190","2415.58398","1.3133"
"10.20000","1.69522","2416.94336","1.3139"
"10.22000","1.69861","2418.07886","1.3144"
"10.24000","1.70195","2419.16504","1.3150"
"10.26000","1.70526","2419.85889","1.3155"
"10.28000","1.70863","2420.42822","1.3162"
"10.30000","1.71195","2421.34937","1.3170"
"10.32000","1.71523","2421.97632","1.3177"
"10.34000","1.71860","2422.76465","1.3183"
"10.36000","1.72194","2423.57007","1.3191"
"10.38000","1.72524","2424.51758","1.3198"
"10.40000","1.72860","2425.44312","1.3207"
"10.42000","1.73194","2426.88330","1.3216"
"10.44000","1.73524","2428.06177","1.3228"
"10.46000","1.73859","2429.02539","1.3240"
"10.48000","1.74193","2429.86670","1.3257"
"10.50000","1.74523","2426.42896","1.3300"
"10.52000","1.74858","2413.60522","1.3418"
"10.54000","1.75192","2405.90039","1.3554"
"10.56000","1.75524","2406.89844","1.3675"
"10.58000","1.75858","2410.37134","1.3786"
"10.60000","1.76190","2412.74243","1.3901"
"10.62000","1.76522","2413.66504","1.4023"
"10.64000","1.76856","2414.19067","1.4147"
"10.66000","1.77192","2415.18335","1.4270"
"10.68000","1.77526","2416.42725","1.4392"
"10.70000","1.77860","2417.76270","1.4516"
"10.72000","1.78196","2418.85059","1.4640"
"10.74000","1.78530","2420.15771","1.4762"
"10.76000","1.78862","2421.26318","1.4885"
"10.78000","1.79194","2422.55005","1.5005"
"10.80000","1.79526","2423.61450","1.5128"
"10.82000","1.79856","2424.50391","1.5252"
"10.84000","1.80189","2425.28027","1.5378"
"10.86000","1.80523","2425.88745","1.5505"
"10.88000","1.80856","2426.46460","1.5633"
"10.90000","1.81193","2427.17041","1.5760"
"10.92000","1.81527","2427.76953","1.5888"
"10.94000","1.81859","2427.68311","1.6016"
"10.96000","1.82194","2427.61230","1.6148"
"10.98000","1.82528","2427.42456","1.6279"
"11.00000","1.82860","2427.34033","1.6410"
"11.02000","1.83197","2427.92993","1.6536"
"11.04000","1.83531","2429.26587","1.6658"
"11.06000","1.83863","2431.16211","1.6770"
"11.08000","1.84196","2433.06152","1.6872"
"11.10000","1.84525","2434.46094","1.6962"
"11.12000","1.84853","2435.49023","1.7046"
"11.14000","1.85185","2436.39111","1.7128"
"11.16000","1.85519","2436.95728","1.7207"
"11.18000","1.85853","2437.24023","1.7284"
"11.20000","1.86194","2437.54614","1.7357"
"11.22000","1.86528","2438.18359","1.7425"
"11.24000","1.86861","2438.81763","1.7485"
"11.26000","1.87197","2439.73096","1.7540"
"11.28000","1.87529","2440.71655","1.7589"
"11.30000","1.87861","2441.51465","1.7629"
"11.32000","1.88196","2442.52954","1.7661"
"11.34000","1.88528","2443.60718","1.7683"
"11.36000","1.88860","2444.15967","1.7699"
"11.38000","1.89196","2444.67871","1.7711"
"11.40000","1.89527","2445.33228","1.7720"
"11.42000","1.89856","2445.94116","1.7727"
"11.44000","1.90192","2446.80835","1.7734"
"11.46000","1.90524","2447.85620","1.7740"
"11.48000","1.90854","2448.93188","1.7746"
"11.50000","1.91191","2450.43237","1.7753"
"11.52000","1.91528","2452.24658","1.7759"
"11.54000","1.91861","2453.40991","1.7764"
"11.56000","1.92197","2454.06470","1.7769"
"11.58000","1.92531","2454.10205","1.7773"
"11.60000","1.92859","2452.65186","1.7776"
"11.62000","1.93193","2448.47339","1.7778"
"11.64000","1.93528","2443.90747","1.7778"
"11.66000","1.93858","2442.19385","1.7780"
"11.68000","1.94191","2442.88159","1.7782"
"11.70000","1.94528","2444.92773","1.7784"
"11.72000","1.94859","2446.74731","1.7787"
"11.74000","1.95190","2447.84717","1.7789"
"11.76000","1.95525","2449.09619","1.7792"
"11.78000","1.95857","2450.46289","1.7796"
"11.80000","1.96188","2452.27417","1.7799"
"11.82000","1.96525","2454.14648","1.7803"
"11.84000","1.96860","2456.06738","1.7806"
"11.86000","1.97193","2457.81152","1.7809"
"11.88000","1.97528","2459.33374","1.7813"
"11.90000","1.97861","2460.66382","1.7817"
"11.92000","1.98191","2461.80493","1.7821"
"11.94000","1.98526","2462.99707","1.7824"
"11.96000","1.98860","2463.67871","1.7827"
"11.98000","1.99189","2463.75342","1.7831"
"12.00000","1.99524","2463.82812","1.7834"
"12.02000","1.99860","2463.81860","1.7837"
"12.04000","2.00189","2463.55518","1.7841"
"12.06000","2.00524","2463.28564","1.7843"
"12.08000","2.00858","2463.51318","1.7846"
"12.10000","2.01189","2463.94995","1.7850"
"12.12000","2.01525","2464.57275","1.7854"
"12.14000","2.01859","2465.30371","1.7857"
"12.16000","2.02191","2465.61255","1.7861"
