Time measurement,Displacement,Primary force measurement,Strain 1
(s),(mm),(N),(%)
"64.24000","10.70165","2600.34082","12.8665"
"64.26000","10.70496","2600.57031","12.8705"
"64.28000","10.70826","2600.70703","12.8745"
"64.30000","10.71159","2600.77881","12.8787"
"64.32000","10.71492","2600.81787","12.8828"
"64.34000","10.71825","2601.05933","12.8868"
"64.36000","10.72160","2601.30493","12.8909"
"64.38000","10.72495","2601.28979","12.8950"
"64.40000","10.72828","2601.06030","12.8991"
"64.42000","10.73164","2601.12231","12.9032"
"64.44000","10.73499","2601.23584","12.9074"
"64.46000","10.73831","2600.99268","12.9114"
"64.48000","10.74166","2601.01953","12.9154"
"64.50000","10.74500","2601.16846","12.9195"
"64.52000","10.74831","2601.24829","12.9237"
"64.54000","10.75165","2601.63647","12.9278"
"64.56000","10.75497","2602.08521","12.9317"
"64.58000","10.75826","2601.61523","12.9360"
"64.60000","10.76159","2601.78394","12.9401"
"64.62000","10.76490","2601.88745","12.9439"
"64.64000","10.76822","2601.67505","12.9482"
"64.66000","10.77160","2601.76318","12.9524"
"64.68000","10.77494","2602.04126","12.9566"
"64.70000","10.77827","2602.01367","12.9607"
"64.72000","10.78164","2602.01929","12.9647"
"64.74000","10.78496","2602.26953","12.9687"
"64.76000","10.78829","2602.30640","12.9728"
"64.78000","10.79166","2602.16919","12.9770"
"64.80000","10.79498","2602.11792","12.9810"
"64.82000","10.79828","2602.25024","12.9850"
"64.84000","10.80163","2602.38794","12.9890"
"64.86000","10.80494","2602.50293","12.9931"
"64.88000","10.80824","2602.61328","12.9973"
"64.90000","10.81159","2602.50977","13.0015"
"64.92000","10.81491","2602.61133","13.0056"
"64.94000","10.81823","2602.66162","13.0098"
"64.96000","10.82161","2602.90039","13.0137"
"64.98000","10.82496","2602.82935","13.0177"
"65.00000","10.82827","2602.74194","13.0220"
"65.02000","10.83164","2602.68018","13.0259"
"65.04000","10.83500","2602.64233","13.0299"
"65.06000","10.83829","2602.80688","13.0342"
"65.08000","10.84163","2602.78906","13.0381"
"65.10000","10.84498","2603.06592","13.0422"
"65.12000","10.84828","2603.25342","13.0464"
"65.14000","10.85160","2603.11133","13.0505"
"65.16000","10.85495","2603.09888","13.0546"
"65.18000","10.85827","2603.29395","13.0587"
"65.20000","10.86158","2603.37061","13.0628"
"65.22000","10.86494","2603.48096","13.0668"
"65.24000","10.86827","2603.62598","13.0709"
"65.26000","10.87159","2603.58130","13.0750"
"65.28000","10.87496","2603.57007","13.0791"
"65.30000","10.87831","2603.49463","13.0832"
"65.32000","10.88163","2603.40259","13.0872"
"65.34000","10.88498","2603.49121","13.0914"
"65.36000","10.88831","2603.98511","13.0956"
"65.38000","10.89159","2604.30786","13.0995"
"65.40000","10.89494","2604.23584","13.1038"
"65.42000","10.89828","2604.29419","13.1080"
"65.44000","10.90158","2604.50610","13.1119"
"65.46000","10.90494","2604.30713","13.1161"
"65.48000","10.90830","2604.19946","13.1203"
"65.50000","10.91161","2604.29297","13.1242"
"65.52000","10.91496","2604.42505","13.1284"
"65.54000","10.91829","2604.51270","13.1326"
"65.56000","10.92159","2604.58984","13.1366"
"65.58000","10.92495","2604.38330","13.1406"
"65.60000","10.92828","2604.26074","13.1447"
"65.62000","10.93159","2604.51807","13.1488"
"65.64000","10.93494","2604.90015","13.1529"
"65.66000","10.93827","2604.98584","13.1571"
"65.68000","10.94158","2604.84326","13.1612"
"65.70000","10.94493","2604.62939","13.1654"
"65.72000","10.94826","2604.82812","13.1694"
"65.74000","10.95159","2605.14282","13.1734"
"65.76000","10.95496","2605.02148","13.1776"
"65.78000","10.95830","2605.17993","13.1818"
"65.80000","10.96163","2605.29883","13.1858"
"65.82000","10.96498","2604.80688","13.1900"
"65.84000","10.96831","2605.09106","13.1938"
"65.86000","10.97161","2605.37817","13.1979"
"65.88000","10.97495","2605.27441","13.2021"
"65.90000","10.97825","2605.42554","13.2062"
"65.92000","10.98156","2605.48975","13.2103"
"65.94000","10.98493","2605.68213","13.2144"
"65.96000","10.98826","2605.70044","13.2185"
"65.98000","10.99157","2605.79663","13.2225"
"66.00000","10.99494","2605.61914","13.2266"
"66.02000","10.99828","2605.70483","13.2308"
"66.04000","11.00161","2605.95557","13.2350"
"66.06000","11.00498","2605.94727","13.2390"
"66.08000","11.00832","2605.99072","13.2431"
"66.10000","11.01165","2605.98120","13.2472"
"66.12000","11.01501","2606.19238","13.2514"
"66.14000","11.01834","2606.12183","13.2556"
"66.16000","11.02162","2606.09839","13.2598"
"66.18000","11.02492","2605.82422","13.2640"
"66.20000","11.02824","2606.34839","13.2679"
"66.22000","11.03155","2606.39331","13.2720"
"66.24000","11.03490","2606.28760","13.2761"
"66.26000","11.03828","2606.70898","13.2801"
"66.28000","11.04162","2606.53394","13.2843"
"66.30000","11.04496","2606.39136","13.2884"
"66.32000","11.04834","2606.80908","13.2924"
"66.34000","11.05165","2606.90796","13.2965"
"66.36000","11.05496","2606.74878","13.3007"
"66.38000","11.05833","2606.65479","13.3048"
"66.40000","11.06166","2606.74219","13.3088"
"66.42000","11.06495","2606.72559","13.3129"
"66.44000","11.06830","2607.04956","13.3169"
"66.46000","11.07164","2607.32007","13.3210"
"66.48000","11.07493","2607.13892","13.3252"
"66.50000","11.07827","2607.27222","13.3293"
"66.52000","11.08160","2607.28149","13.3335"
"66.54000","11.08489","2607.32080","13.3376"
"66.56000","11.08825","2607.32422","13.3416"
"66.58000","11.09161","2607.39355","13.3458"
"66.60000","11.09493","2607.48877","13.3499"
"66.62000","11.09830","2607.47266","13.3538"
"66.64000","11.10165","2607.41626","13.3580"
"66.66000","11.10495","2607.68042","13.3619"
"66.68000","11.10830","2607.78101","13.3659"
"66.70000","11.11164","2607.48218","13.3701"
"66.72000","11.11494","2607.71729","13.3742"
"66.74000","11.11829","2607.82959","13.3783"
"66.76000","11.12163","2607.78784","13.3826"
"66.78000","11.12495","2607.92700","13.3867"
"66.80000","11.12828","2608.10376","13.3908"
"66.82000","11.13160","2608.22925","13.3949"
"66.84000","11.13491","2608.14062","13.3990"
"66.86000","11.13827","2608.18188","13.4031"
"66.88000","11.14160","2608.11938","13.4072"
"66.90000","11.14494","2608.06226","13.4112"
"66.92000","11.14830","2608.14307","13.4154"
"66.94000","11.15164","2608.25171","13.4195"
"66.96000","11.15496","2608.52515","13.4236"
"66.98000","11.15830","2608.58496","13.4277"
"67.00000","11.16162","2608.36816","13.4320"
"67.02000","11.16495","2608.52026","13.4359"
"67.04000","11.16830","2608.49365","13.4400"
"67.06000","11.17164","2608.66602","13.4443"
"67.08000","11.17499","2609.16772","13.4482"
"67.10000","11.17834","2609.06079","13.4523"
"67.12000","11.18164","2608.68604","13.4567"
"67.14000","11.18495","2608.69702","13.4607"
"67.16000","11.18828","2608.90137","13.4647"
"67.18000","11.19162","2608.98950","13.4687"
"67.20000","11.19494","2609.01025","13.4728"
"67.22000","11.19830","2608.89038","13.4768"
"67.24000","11.20163","2609.10425","13.4809"
"67.26000","11.20494","2609.32349","13.4851"
"67.28000","11.20826","2609.05371","13.4892"
"67.30000","11.21160","2609.10449","13.4932"
"67.32000","11.21493","2609.46240","13.4973"
"67.34000","11.21826","2609.50146","13.5014"
"67.36000","11.22163","2609.34766","13.5055"
"67.38000","11.22497","2609.59204","13.5097"
"67.40000","11.22830","2609.55469","13.5140"
"67.42000","11.23167","2609.57861","13.5180"
"67.44000","11.23498","2609.58472","13.5219"
"67.46000","11.23827","2609.56055","13.5261"
"67.48000","11.24162","2609.75464","13.5302"
"67.50000","11.24493","2609.94556","13.5342"
"67.52000","11.24823","2609.63354","13.5384"
"67.54000","11.25160","2609.83789","13.5424"
"67.56000","11.25495","2610.08008","13.5465"
"67.58000","11.25825","2610.08154","13.5505"
"67.60000","11.26163","2609.93213","13.5546"
"67.62000","11.26497","2610.14673","13.5588"
"67.64000","11.26826","2610.27808","13.5629"
"67.66000","11.27164","2610.12354","13.5670"
"67.68000","11.27499","2609.99341","13.5710"
"67.70000","11.27829","2610.04077","13.5750"
"67.72000","11.28166","2610.18481","13.5791"
"67.74000","11.28500","2610.65112","13.5832"
"67.76000","11.28827","2610.55859","13.5873"
"67.78000","11.29160","2610.63354","13.5913"
"67.80000","11.29492","2610.75146","13.5954"
"67.82000","11.29820","2610.47363","13.5995"
"67.84000","11.30155","2610.55029","13.6035"
"67.86000","11.30491","2610.78979","13.6077"
"67.88000","11.30825","2610.79517","13.6121"
"67.90000","11.31163","2611.06812","13.6161"
"67.92000","11.31498","2611.29004","13.6201"
"67.94000","11.31830","2611.18140","13.6244"
"67.96000","11.32165","2611.19067","13.6285"
"67.98000","11.32498","2611.14258","13.6325"
"68.00000","11.32830","2611.12646","13.6367"
"68.02000","11.33163","2611.25415","13.6408"
"68.04000","11.33498","2611.51147","13.6448"
"68.06000","11.33828","2611.56226","13.6488"
"68.08000","11.34160","2611.18066","13.6530"
"68.10000","11.34493","2611.37939","13.6571"
"68.12000","11.34826","2611.65771","13.6613"
"68.14000","11.35159","2611.57837","13.6654"
"68.16000","11.35493","2611.75049","13.6694"
"68.18000","11.35827","2611.71460","13.6736"
"68.20000","11.36162","2611.45972","13.6776"
"68.22000","11.36499","2611.39380","13.6818"
"68.24000","11.36833","2611.66089","13.6860"
"68.26000","11.37167","2612.00439","13.6898"
"68.28000","11.37501","2611.92798","13.6940"
"68.30000","11.37831","2611.75024","13.6983"
"68.32000","11.38162","2612.02832","13.7022"
"68.34000","11.38494","2612.09863","13.7064"
"68.36000","11.38829","2611.98706","13.7106"
"68.38000","11.39161","2612.14771","13.7146"
"68.40000","11.39495","2612.20776","13.7188"
"68.42000","11.39827","2612.26807","13.7230"
"68.44000","11.40158","2612.27222","13.7270"
"68.46000","11.40493","2612.19116","13.7309"
"68.48000","11.40826","2612.05518","13.7350"
"68.50000","11.41160","2612.07983","13.7391"
"68.52000","11.41498","2612.41724","13.7432"
"68.54000","11.41831","2612.21289","13.7473"
"68.56000","11.42161","2612.18335","13.7513"
"68.58000","11.42496","2612.45605","13.7555"
"68.60000","11.42828","2612.76392","13.7596"
"68.62000","11.43158","2612.94312","13.7637"
"68.64000","11.43495","2612.78687","13.7678"
"68.66000","11.43828","2612.90869","13.7720"
"68.68000","11.44161","2612.85352","13.7760"
"68.70000","11.44498","2612.84009","13.7800"
"68.72000","11.44828","2612.94995","13.7841"
"68.74000","11.45159","2612.88501","13.7883"
"68.76000","11.45495","2612.73584","13.7924"
"68.78000","11.45827","2612.95532","13.7963"
"68.80000","11.46158","2612.97363","13.8004"
"68.82000","11.46496","2613.05859","13.8046"
"68.84000","11.46830","2613.37817","13.8087"
"68.86000","11.47159","2613.65771","13.8129"
"68.88000","11.47496","2613.47681","13.8172"
"68.90000","11.47830","2613.56372","13.8212"
"68.92000","11.48159","2613.73535","13.8252"
"68.94000","11.48496","2613.51123","13.8293"
"68.96000","11.48831","2613.88721","13.8334"
"68.98000","11.49162","2614.02002","13.8375"
"69.00000","11.49498","2613.76587","13.8417"
"69.02000","11.49832","2613.74365","13.8457"
"69.04000","11.50163","2613.81299","13.8498"
"69.06000","11.50496","2613.51807","13.8540"
"69.08000","11.50829","2613.88696","13.8579"
"69.10000","11.51158","2614.13086","13.8621"
"69.12000","11.51490","2613.85400","13.8663"
"69.14000","11.51825","2614.15894","13.8701"
"69.16000","11.52159","2614.18848","13.8743"
"69.18000","11.52493","2614.30469","13.8784"
"69.20000","11.52828","2614.42969","13.8825"
"69.22000","11.53163","2614.34033","13.8867"
"69.24000","11.53496","2614.24707","13.8910"
"69.26000","11.53832","2614.14038","13.8952"
"69.28000","11.54166","2614.34717","13.8991"
"69.30000","11.54497","2614.38306","13.9031"
"69.32000","11.54834","2614.30859","13.9075"
"69.34000","11.55166","2614.59204","13.9116"
"69.36000","11.55494","2614.61743","13.9157"
"69.38000","11.55826","2614.48315","13.9197"
"69.40000","11.56158","2614.63159","13.9238"
"69.42000","11.56487","2614.98071","13.9278"
"69.44000","11.56822","2614.99438","13.9318"
"69.46000","11.57159","2614.68701","13.9362"
"69.48000","11.57493","2614.86719","13.9404"
"69.50000","11.57830","2615.41382","13.9442"
"69.52000","11.58165","2615.04639","13.9486"
"69.54000","11.58497","2614.78638","13.9527"
"69.56000","11.58834","2614.96924","13.9566"
"69.58000","11.59167","2614.92554","13.9609"
"69.60000","11.59498","2615.12012","13.9650"
"69.62000","11.59834","2615.31567","13.9689"
"69.64000","11.60165","2615.26343","13.9730"
"69.66000","11.60495","2615.43066","13.9772"
"69.68000","11.60828","2615.57495","13.9814"
"69.70000","11.61159","2615.59424","13.9854"
"69.72000","11.61489","2615.49487","13.9896"
"69.74000","11.61823","2615.53711","13.9937"
"69.76000","11.62156","2615.90063","13.9978"
"69.78000","11.62492","2615.84155","14.0020"
"69.80000","11.62833","2615.85742","14.0061"
"69.82000","11.63165","2615.89453","14.0103"
"69.84000","11.63496","2615.93286","14.0144"
"69.86000","11.63832","2615.96631","14.0184"
"69.88000","11.64163","2615.84644","14.0226"
"69.90000","11.64493","2615.77759","14.0266"
"69.92000","11.64829","2615.94116","14.0306"
"69.94000","11.65160","2615.87134","14.0349"
"69.96000","11.65491","2616.06030","14.0390"
"69.98000","11.65827","2616.06787","14.0430"
"70.00000","11.66161","2616.02319","14.0472"
"70.02000","11.66492","2616.15039","14.0513"
"70.04000","11.66827","2616.37598","14.0553"
"70.06000","11.67160","2616.46216","14.0595"
"70.08000","11.67491","2616.13452","14.0637"
"70.10000","11.67827","2616.17139","14.0677"
"70.12000","11.68164","2616.39258","14.0719"
"70.14000","11.68498","2616.48438","14.0760"
"70.16000","11.68834","2616.54004","14.0799"
"70.18000","11.69169","2616.71094","14.0841"
"70.20000","11.69497","2616.77271","14.0882"
"70.22000","11.69827","2616.73315","14.0923"
"70.24000","11.70162","2616.31909","14.0964"
"70.26000","11.70494","2616.47168","14.1005"
"70.28000","11.70825","2616.56885","14.1045"
"70.30000","11.71162","2616.50903","14.1087"
"70.32000","11.71496","2617.16138","14.1127"
"70.34000","11.71828","2616.96802","14.1170"
"70.36000","11.72163","2616.83545","14.1213"
"70.38000","11.72496","2617.23047","14.1251"
"70.40000","11.72827","2616.89917","14.1291"
"70.42000","11.73163","2616.95874","14.1332"
"70.44000","11.73498","2617.38379","14.1372"
"70.46000","11.73827","2617.59839","14.1414"
"70.48000","11.74162","2617.50781","14.1456"
"70.50000","11.74494","2617.64526","14.1496"
"70.52000","11.74823","2617.70142","14.1536"
"70.54000","11.75159","2617.41162","14.1577"
"70.56000","11.75495","2617.43506","14.1617"
"70.58000","11.75828","2617.56421","14.1660"
"70.60000","11.76165","2617.53442","14.1703"
"70.62000","11.76500","2617.93335","14.1741"
"70.64000","11.76830","2617.87695","14.1782"
"70.66000","11.77164","2617.67163","14.1824"
"70.68000","11.77496","2617.87744","14.1863"
"70.70000","11.77827","2617.82910","14.1905"
"70.72000","11.78162","2617.75854","14.1946"
"70.74000","11.78494","2618.06787","14.1985"
"70.76000","11.78826","2618.05542","14.2027"
"70.78000","11.79162","2618.15552","14.2067"
"70.80000","11.79494","2618.09863","14.2109"
"70.82000","11.79827","2618.07422","14.2151"
"70.84000","11.80164","2618.14795","14.2191"
"70.86000","11.80496","2618.23364","14.2232"
"70.88000","11.80828","2618.41064","14.2273"
"70.90000","11.81165","2618.34106","14.2313"
"70.92000","11.81497","2618.45972","14.2355"
"70.94000","11.81831","2618.45532","14.2395"
"70.96000","11.82166","2618.24561","14.2436"
"70.98000","11.82497","2618.37085","14.2477"
"71.00000","11.82826","2618.61597","14.2518"
"71.02000","11.83159","2618.75659","14.2565"
"71.04000","11.83490","2618.77148","14.2611"
"71.06000","11.83822","2618.69409","14.2654"
"71.08000","11.84160","2618.84937","14.2694"
"71.10000","11.84495","2618.82764","14.2735"
"71.12000","11.84828","2618.63306","14.2776"
"71.14000","11.85164","2618.88892","14.2815"
"71.16000","11.85496","2618.91992","14.2856"
"71.18000","11.85829","2618.81201","14.2899"
"71.20000","11.86164","2618.98193","14.2938"
"71.22000","11.86499","2618.96191","14.2979"
"71.24000","11.86831","2618.96118","14.3022"
"71.26000","11.87164","2619.23169","14.3062"
"71.28000","11.87498","2619.19385","14.3103"
"71.30000","11.87827","2619.21240","14.3146"
"71.32000","11.88157","2619.15259","14.3187"
"71.34000","11.88492","2619.33203","14.3227"
"71.36000","11.88826","2619.06787","14.3269"
"71.38000","11.89158","2619.21948","14.3310"
"71.40000","11.89496","2619.21387","14.3351"
"71.42000","11.89829","2619.38037","14.3392"
"71.44000","11.90161","2619.61621","14.3433"
"71.46000","11.90500","2619.63989","14.3475"
"71.48000","11.90832","2619.78833","14.3517"
"71.50000","11.91162","2619.74243","14.3557"
"71.52000","11.91499","2619.73022","14.3599"
"71.54000","11.91831","2620.15430","14.3640"
"71.56000","11.92159","2620.18555","14.3680"
"71.58000","11.92495","2619.73022","14.3724"
"71.60000","11.92830","2620.01514","14.3765"
"71.62000","11.93159","2620.23315","14.3804"
"71.64000","11.93494","2620.06177","14.3846"
"71.66000","11.93827","2619.88428","14.3887"
"71.68000","11.94156","2619.83545","14.3927"
"71.70000","11.94492","2619.77246","14.3970"
"71.72000","11.94828","2619.94946","14.4011"
"71.74000","11.95160","2620.27466","14.4051"
"71.76000","11.95497","2620.48267","14.4091"
"71.78000","11.95831","2620.43774","14.4133"
"71.80000","11.96160","2620.41797","14.4175"
"71.82000","11.96494","2620.43384","14.4217"
"71.84000","11.96827","2620.55396","14.4259"
"71.86000","11.97158","2620.55542","14.4299"
"71.88000","11.97492","2620.55688","14.4340"
"71.90000","11.97827","2620.51270","14.4381"
"71.92000","11.98161","2620.69995","14.4423"
"71.94000","11.98496","2620.61011","14.4466"
"71.96000","11.98827","2620.58911","14.4506"
"71.98000","11.99159","2620.72485","14.4546"
"72.00000","11.99494","2620.57886","14.4589"
"72.02000","11.99827","2621.09497","14.4627"
"72.04000","12.00159","2621.39600","14.4669"
"72.06000","12.00494","2621.18140","14.4713"
"72.08000","12.00826","2621.37402","14.4753"
"72.10000","12.01159","2621.30005","14.4794"
"72.12000","12.01493","2621.14062","14.4835"
"72.14000","12.01828","2621.32178","14.4877"
"72.16000","12.02161","2621.45117","14.4919"
"72.18000","12.02496","2621.41797","14.4961"
"72.20000","12.02831","2621.30396","14.5002"
"72.22000","12.03165","2621.10229","14.5043"
"72.24000","12.03499","2621.34839","14.5083"
"72.26000","12.03833","2621.52808","14.5125"
"72.28000","12.04164","2621.50854","14.5168"
"72.30000","12.04496","2621.31177","14.5209"
"72.32000","12.04829","2621.28760","14.5249"
"72.34000","12.05159","2621.54053","14.5291"
"72.36000","12.05492","2621.63574","14.5333"
"72.38000","12.05828","2622.02368","14.5372"
"72.40000","12.06160","2621.83643","14.5415"
"72.42000","12.06493","2621.70703","14.5457"
"72.44000","12.06828","2621.94604","14.5497"
"72.46000","12.07161","2621.85181","14.5539"
"72.48000","12.07493","2621.70557","14.5580"
"72.50000","12.07830","2621.73730","14.5621"
"72.52000","12.08164","2621.94775","14.5662"
"72.54000","12.08497","2622.08936","14.5703"
"72.56000","12.08835","2622.06299","14.5744"
"72.58000","12.09165","2622.17529","14.5785"
"72.60000","12.09492","2621.97290","14.5826"
"72.62000","12.09825","2621.89478","14.5867"
"72.64000","12.10156","2622.12598","14.5908"
"72.66000","12.10488","2622.30371","14.5950"
"72.68000","12.10827","2622.57837","14.5991"
"72.70000","12.11163","2622.55933","14.6033"
"72.72000","12.11494","2622.52734","14.6075"
"72.74000","12.11831","2622.28296","14.6115"
"72.76000","12.12164","2622.35352","14.6158"
"72.78000","12.12495","2622.36523","14.6199"
"72.80000","12.12834","2622.39697","14.6238"
"72.82000","12.13168","2622.47583","14.6280"
"72.84000","12.13496","2622.59595","14.6321"
"72.86000","12.13831","2622.59863","14.6361"
"72.88000","12.14163","2622.72803","14.6403"
"72.90000","12.14492","2623.05151","14.6444"
"72.92000","12.14826","2622.89746","14.6485"
"72.94000","12.15159","2622.96216","14.6526"
"72.96000","12.15488","2622.89771","14.6567"
"72.98000","12.15823","2622.78931","14.6609"
"73.00000","12.16159","2622.92261","14.6648"
"73.02000","12.16495","2623.16919","14.6690"
"73.04000","12.16832","2622.88892","14.6732"
"73.06000","12.17166","2622.96655","14.6773"
"73.08000","12.17498","2623.20337","14.6815"
"73.10000","12.17830","2623.50220","14.6855"
"73.12000","12.18163","2623.41504","14.6897"
"73.14000","12.18495","2623.47925","14.6937"
"73.16000","12.18826","2623.32031","14.6979"
"73.18000","12.19161","2623.38599","14.7023"
"73.20000","12.19495","2623.75635","14.7062"
"73.22000","12.19826","2623.83423","14.7104"
"73.24000","12.20160","2623.77246","14.7145"
"73.26000","12.20493","2624.13306","14.7184"
"73.28000","12.20824","2623.87524","14.7228"
"73.30000","12.21159","2623.51294","14.7271"
"73.32000","12.21494","2623.51831","14.7310"
"73.34000","12.21829","2623.63574","14.7348"
"73.36000","12.22165","2623.75073","14.7389"
"73.38000","12.22498","2623.99487","14.7432"
"73.40000","12.22829","2624.14648","14.7474"
"73.42000","12.23162","2624.12476","14.7516"
"73.44000","12.23495","2624.11255","14.7556"
"73.46000","12.23826","2623.99365","14.7596"
"73.48000","12.24162","2624.14795","14.7636"
"73.50000","12.24497","2624.06934","14.7678"
"73.52000","12.24829","2624.32007","14.7720"
"73.54000","12.25164","2624.12646","14.7761"
"73.56000","12.25497","2624.13477","14.7804"
"73.58000","12.25829","2624.04077","14.7849"
"73.60000","12.26163","2623.97241","14.7890"
"73.62000","12.26496","2624.48120","14.7929"
"73.64000","12.26829","2624.42578","14.7973"
"73.66000","12.27166","2624.58740","14.8013"
"73.68000","12.27496","2624.66797","14.8053"
"73.70000","12.27825","2624.37402","14.8096"
"73.72000","12.28160","2624.31323","14.8136"
"73.74000","12.28493","2624.60498","14.8177"
"73.76000","12.28825","2624.53467","14.8221"
"73.78000","12.29163","2624.70654","14.8263"
"73.80000","12.29496","2624.88989","14.8304"
"73.82000","12.29829","2624.71558","14.8344"
"73.84000","12.30167","2624.66431","14.8384"
"73.86000","12.30499","2624.53589","14.8426"
"73.88000","12.30828","2624.60718","14.8467"
"73.90000","12.31164","2624.62915","14.8508"
"73.92000","12.31495","2624.83179","14.8548"
"73.94000","12.31824","2624.84546","14.8589"
"73.96000","12.32160","2625.00684","14.8630"
"73.98000","12.32494","2625.18457","14.8671"
"74.00000","12.32825","2625.30615","14.8714"
"74.02000","12.33162","2625.52173","14.8754"
"74.04000","12.33497","2625.50122","14.8795"
"74.06000","12.33828","2625.28955","14.8837"
"74.08000","12.34164","2625.37207","14.8877"
"74.10000","12.34500","2625.21387","14.8919"
"74.12000","12.34831","2625.04761","14.8961"
"74.14000","12.35164","2625.21606","14.9001"
"74.16000","12.35500","2625.38940","14.9041"
"74.18000","12.35831","2625.44409","14.9083"
"74.20000","12.36161","2625.45386","14.9124"
"74.22000","12.36495","2625.53418","14.9165"
"74.24000","12.36825","2625.55786","14.9208"
"74.26000","12.37154","2625.70337","14.9248"
"74.28000","12.37490","2625.91870","14.9290"
"74.30000","12.37827","2626.12744","14.9332"
"74.32000","12.38160","2626.27930","14.9374"
"74.34000","12.38495","2626.25195","14.9415"
"74.36000","12.38829","2625.95508","14.9457"
"74.38000","12.39160","2625.61597","14.9498"
"74.40000","12.39497","2625.37476","14.9539"
"74.42000","12.39831","2625.54077","14.9580"
"74.44000","12.40162","2626.18970","14.9620"
"74.46000","12.40498","2626.23340","14.9662"
"74.48000","12.40831","2626.15137","14.9703"
"74.50000","12.41159","2626.19165","14.9743"
"74.52000","12.41491","2626.02295","14.9786"
"74.54000","12.41824","2626.15259","14.9827"
"74.56000","12.42154","2626.23828","14.9867"
"74.58000","12.42490","2626.29053","14.9909"
"74.60000","12.42825","2626.45508","14.9951"
"74.62000","12.43159","2626.55811","14.9993"
"74.64000","12.43497","2626.64502","15.0035"
"74.66000","12.43832","2626.56201","15.0076"
"74.68000","12.44165","2626.49487","15.0117"
"74.70000","12.44500","2626.32861","15.0157"
"74.72000","12.44831","2626.57202","15.0198"
"74.74000","12.45161","2626.65649","15.0239"
"74.76000","12.45497","2626.72998","15.0282"
"74.78000","12.45830","2626.95801","15.0324"
"74.80000","12.46163","2627.12231","15.0364"
"74.82000","12.46499","2626.86694","15.0406"
"74.84000","12.46831","2626.95435","15.0447"
"74.86000","12.47162","2626.99097","15.0488"
"74.88000","12.47497","2626.75317","15.0533"
"74.90000","12.47828","2627.00293","15.0572"
"74.92000","12.48161","2626.92773","15.0612"
"74.94000","12.48500","2626.66846","15.0652"
"74.96000","12.48832","2627.00684","15.0692"
"74.98000","12.49162","2627.01782","15.0735"
"75.00000","12.49498","2627.04858","15.0777"
"75.02000","12.49829","2627.43896","15.0819"
"75.04000","12.50160","2627.48438","15.0859"
"75.06000","12.50495","2627.17358","15.0899"
"75.08000","12.50829","2627.26660","15.0942"
"75.10000","12.51161","2627.31982","15.0985"
"75.12000","12.51498","2627.31982","15.1026"
"75.14000","12.51832","2627.44604","15.1067"
"75.16000","12.52162","2627.24561","15.1107"
"75.18000","12.52495","2627.21899","15.1148"
"75.20000","12.52829","2627.37476","15.1187"
"75.22000","12.53161","2627.27734","15.1229"
"75.24000","12.53494","2627.26978","15.1272"
"75.26000","12.53831","2627.68018","15.1312"
"75.28000","12.54161","2627.61597","15.1354"
"75.30000","12.54492","2627.42212","15.1396"
"75.32000","12.54830","2627.61792","15.1436"
"75.34000","12.55161","2627.76514","15.1479"
"75.36000","12.55491","2627.73120","15.1521"
"75.38000","12.55829","2627.87354","15.1560"
"75.40000","12.56163","2627.78320","15.1601"
"75.42000","12.56493","2627.87939","15.1642"
"75.44000","12.56830","2628.10107","15.1683"
"75.46000","12.57164","2628.10522","15.1725"
"75.48000","12.57495","2627.75415","15.1766"
"75.50000","12.57830","2627.96094","15.1806"
"75.52000","12.58162","2628.10425","15.1847"
"75.54000","12.58491","2628.02979","15.1888"
"75.56000","12.58825","2628.13086","15.1930"
"75.58000","12.59159","2628.19482","15.1972"
"75.60000","12.59489","2628.42578","15.2013"
"75.62000","12.59825","2628.52344","15.2055"
"75.64000","12.60161","2628.35889","15.2097"
"75.66000","12.60493","2628.44580","15.2138"
"75.68000","12.60829","2628.51294","15.2178"
"75.70000","12.61164","2628.42822","15.2221"
"75.72000","12.61496","2628.69824","15.2262"
"75.74000","12.61833","2628.60181","15.2302"
"75.76000","12.62168","2628.29907","15.2345"
"75.78000","12.62497","2628.46484","15.2386"
"75.80000","12.62827","2628.36475","15.2426"
"75.82000","12.63157","2628.34106","15.2468"
"75.84000","12.63487","2628.57202","15.2510"
"75.86000","12.63823","2628.89673","15.2550"
"75.88000","12.64157","2629.02295","15.2591"
"75.90000","12.64493","2629.09033","15.2633"
"75.92000","12.64830","2628.96948","15.2674"
"75.94000","12.65165","2629.22974","15.2716"
"75.96000","12.65497","2629.19800","15.2758"
"75.98000","12.65833","2628.99976","15.2800"
"76.00000","12.66166","2628.98755","15.2842"
"76.02000","12.66498","2628.95752","15.2883"
"76.04000","12.66832","2629.06421","15.2924"
"76.06000","12.67164","2628.93774","15.2966"
"76.08000","12.67497","2629.13208","15.3005"
"76.10000","12.67831","2629.04468","15.3048"
"76.12000","12.68163","2629.27197","15.3091"
"76.14000","12.68494","2629.53418","15.3130"
"76.16000","12.68826","2629.25708","15.3171"
"76.18000","12.69159","2629.16577","15.3213"
"76.20000","12.69492","2629.58716","15.3254"
"76.22000","12.69828","2629.65625","15.3296"
"76.24000","12.70162","2629.59375","15.3339"
"76.26000","12.70494","2629.66187","15.3380"
"76.28000","12.70829","2629.54517","15.3419"
"76.30000","12.71164","2629.41895","15.3459"
"76.32000","12.71497","2629.48901","15.3501"
"76.34000","12.71830","2629.56689","15.3542"
"76.36000","12.72164","2629.98120","15.3584"
