"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.512139088E1,4.054260254E0,1.641235352E1,3.312835693E1
2.515129811E1,3.421020508E0,1.565246582E1,3.387145996E1
2.522139698E1,2.508544922E0,1.577453613E1,3.521270752E1
2.527135426E1,3.433227539E0,1.609954834E1,3.461608887E1
2.537132985E1,1.316833496E0,1.662902832E1,3.610992432E1
2.542131764E1,1.606750488E0,1.634368896E1,3.789062500E1
2.552132374E1,-1.434326172E-1,1.866455078E1,3.789978027E1
2.557128102E1,-2.893066406E0,1.813354492E1,3.716278076E1
2.562126881E1,-3.790283203E0,1.869812012E1,3.775939941E1
2.565129811E1,-4.560852051E0,1.837768555E1,3.835601807E1
2.572124440E1,-5.769348145E0,1.878814697E1,3.969726562E1
2.577126271E1,-9.275817871E0,1.853179932E1,4.059600830E1
2.587120778E1,-1.174316406E1,1.741638184E1,3.985900879E1
2.592119557E1,-1.204376221E1,1.740570068E1,3.956298828E1
2.602117115E1,-1.331176758E1,1.588287354E1,4.000854492E1
2.607118947E1,-1.494750977E1,1.701965332E1,3.986816406E1
2.612114674E1,-1.889495850E1,1.719360352E1,3.987731934E1
2.615129811E1,-1.903533936E1,1.733245850E1,3.749847412E1
2.622112233E1,-1.698608398E1,1.502380371E1,3.972015381E1
2.627111012E1,-1.730957031E1,1.442108154E1,3.942260742E1
2.637111622E1,-1.896972656E1,1.481475830E1,3.957519531E1
2.642107350E1,-1.800689697E1,1.188049316E1,4.239044189E1
2.652104908E1,-1.997375488E1,1.196289062E1,3.972167969E1
2.657103688E1,-1.825561523E1,1.350402832E1,4.165191650E1
2.662102467E1,-1.994476318E1,1.300506592E1,4.150695801E1
2.665129811E1,-1.799468994E1,1.217651367E1,4.135131836E1
2.672100026E1,-1.681518555E1,1.102447510E1,4.149475098E1
2.677098805E1,-1.618652344E1,1.163787842E1,4.134674072E1
2.687096364E1,-1.784057617E1,1.233367920E1,4.313507080E1
2.692098194E1,-1.849975586E1,1.067810059E1,4.194488525E1
2.702092701E1,-1.898345947E1,9.922790527E0,4.313354492E1
2.707091481E1,-1.946563721E1,9.165954590E0,4.402465820E1
2.712090260E1,-1.833343506E1,1.112823486E1,4.298553467E1
2.715129811E1,-1.846008301E1,1.201629639E1,4.283905029E1
2.722090870E1,-2.031860352E1,1.091918945E1,4.284210205E1
2.727086598E1,-1.868591309E1,9.786987305E0,4.447021484E1
2.737084156E1,-2.008209229E1,8.999633789E0,4.506683350E1
2.742082936E1,-1.771087646E1,7.147216797E0,4.595031738E1
2.752083546E1,-1.828002930E1,8.316040039E0,4.535827637E1
2.757079274E1,-1.795349121E1,9.069824219E0,4.639892578E1
2.762078053E1,-1.423492432E1,6.663513184E0,4.727630615E1
2.765129811E1,-1.817016602E1,7.133483887E0,4.624786377E1
2.772075612E1,-1.721191406E1,8.650207520E0,4.832763672E1
2.777077443E1,-1.559753418E1,6.919860840E0,4.876556396E1
2.787071949E1,-1.907653809E1,7.255554199E0,4.639892578E1
2.792070729E1,-1.984558105E1,7.083129883E0,4.729156494E1
2.802068287E1,-2.013549805E1,7.519531250E0,4.759063721E1
2.807070118E1,-1.964416504E1,8.570861816E0,4.684753418E1
2.812065846E1,-2.053985596E1,9.140014648E0,4.774322510E1
2.815129811E1,-2.162475586E1,8.360290527E0,4.551391602E1
2.822063404E1,-2.310180664E1,9.649658203E0,4.522399902E1
2.827062184E1,-2.136077881E1,7.031250000E0,4.477081299E1
2.837062794E1,-2.048950195E1,5.876159668E0,4.714050293E1
2.842058522E1,-1.978607178E1,4.264831543E0,4.788208008E1
2.852056080E1,-1.882171631E1,5.778503418E0,4.698791504E1
2.857054860E1,-1.886291504E1,4.440307617E0,4.624481201E1
2.862053639E1,-1.884613037E1,4.733276367E0,4.371643066E1
2.865129811E1,-2.034454346E1,5.731201172E0,4.699249268E1
2.872051197E1,-1.912994385E1,5.619812012E0,4.639587402E1
2.877049977E1,-1.947479248E1,4.272460938E0,4.564971924E1
2.887047535E1,-2.075500488E1,2.304077148E0,4.624481201E1
2.892049366E1,-2.045593262E1,2.012634277E0,4.475860596E1
2.902043873E1,-1.998138428E1,2.772521973E0,4.669036865E1
2.907045704E1,-2.043914795E1,2.758789062E0,4.698791504E1
2.912044484E1,-2.088012695E1,3.189086914E0,4.639587402E1
2.915129811E1,-2.149810791E1,2.722167969E0,4.476318359E1
2.922042042E1,-2.162628174E1,3.460693359E0,4.506072998E1
2.927037770E1,-2.068786621E1,4.382324219E0,4.595184326E1
2.937035328E1,-2.115478516E1,4.069519043E0,4.595184326E1
2.942043263E1,-1.790008545E1,1.507568359E0,4.950561523E1
2.952034718E1,-1.993713379E1,4.109191895E0,4.624633789E1
2.957030446E1,-1.989746094E1,5.448913574E0,4.728851318E1
2.962029225E1,-1.805419922E1,5.952453613E0,4.713439941E1
2.965129811E1,-1.971130371E1,6.642150879E0,4.862670898E1
2.972026783E1,-1.958618164E1,5.757141113E0,4.803161621E1
2.977043873E1,-1.867523193E1,5.635070801E0,4.713592529E1
2.987023121E1,-1.946258545E1,4.873657227E0,4.891967773E1
2.992021901E1,-1.914520264E1,5.328369141E0,4.892120361E1
3.002019459E1,-2.160797119E1,4.508972168E0,5.041198730E1
3.007021290E1,-2.127685547E1,5.261230469E0,4.937286377E1
3.012044484E1,-2.132873535E1,3.474426270E0,4.758605957E1
3.015129811E1,-1.957855225E1,6.054687500E0,4.922332764E1
3.022014576E1,-2.248992920E1,5.371093750E0,4.952392578E1
3.027013356E1,-1.869506836E1,1.051330566E0,5.753326416E1
3.037014255E1,-1.830596924E1,-1.013183594E0,5.767669678E1
3.042009982E1,-1.840209961E1,7.629394531E-1,5.708618164E1
3.052007541E1,-1.953430176E1,-1.347351074E0,5.782623291E1
3.057006320E1,-1.665191650E1,-1.554870605E0,5.781860352E1
3.062005100E1,-1.865997314E1,2.090454102E0,5.708923340E1
3.065130100E1,-1.744995117E1,1.980590820E0,5.693511963E1
3.072002658E1,-1.849822998E1,2.238464355E0,5.471038818E1
3.077001438E1,-1.852264404E1,1.647949219E0,5.664215088E1
3.086998996E1,-1.671142578E1,1.261901855E0,5.723114014E1
3.092000827E1,-1.658020020E1,5.203247070E-1,5.499877930E1
3.101995334E1,-1.828155518E1,-4.226684570E-1,5.589294434E1
3.106994113E1,-1.788330078E1,2.407836914E0,5.426330566E1
3.111992893E1,-1.789245605E1,2.413940430E0,5.782928467E1
3.115130100E1,-1.744995117E1,1.980590820E0,5.723419189E1
3.121996555E1,-1.891937256E1,3.416442871E0,5.560607910E1
3.126989231E1,-1.919708252E1,4.298400879E0,5.590515137E1
3.136986789E1,-2.111358643E1,6.016540527E0,5.427856445E1
3.141985568E1,-2.162322998E1,4.217529297E0,5.293884277E1
3.152022800E1,-2.058563232E1,3.511047363E0,5.442047119E1
3.156981906E1,-2.136230469E1,3.192138672E0,5.664978027E1
3.161980686E1,-1.979827881E1,4.576110840E0,5.620422363E1
3.165130100E1,-1.639099121E1,2.017211914E0,5.916290283E1
3.171978244E1,-1.994171143E1,4.719543457E0,5.561065674E1
3.176977024E1,-2.035827637E1,6.044006348E0,5.635681152E1
3.186971530E1,-2.021789551E1,5.601501465E0,5.516662598E1
3.191973361E1,-2.285461426E1,4.035949707E0,5.635833740E1
3.201970920E1,-2.273254395E1,3.149414062E0,5.665435791E1
3.206972751E1,-2.244262695E1,2.563476562E0,5.516662598E1
3.211968479E1,-2.334289551E1,2.980041504E0,5.502166748E1
3.215130100E1,-2.409210205E1,3.405761719E0,5.695495605E1
3.221966037E1,-2.303619385E1,3.140258789E0,5.620880127E1
3.226964816E1,-2.446746826E1,5.766296387E0,5.547485352E1
3.236965427E1,-2.698669434E1,7.612609863E0,5.310821533E1
3.241961154E1,-2.765655518E1,5.961608887E0,5.592956543E1
3.251958713E1,-2.552642822E1,6.030273438E0,5.622100830E1
3.256957492E1,-2.814636230E1,4.757690430E0,5.384826660E1
3.261956272E1,-2.705688477E1,5.534362793E0,5.384674072E1
3.265130100E1,-2.702789307E1,6.578063965E0,5.607757568E1
3.271953830E1,-2.533416748E1,7.221984863E0,5.503387451E1
3.276952610E1,-2.603912354E1,8.828735352E0,5.370025635E1
3.286950168E1,-2.648925781E1,9.114074707E0,5.444488525E1
3.291948947E1,-2.564544678E1,6.915283203E0,5.429229736E1
3.301946506E1,-2.805480957E1,7.580566406E0,5.355529785E1
3.306945285E1,-2.531280518E1,7.664489746E0,5.250854492E1
3.311944065E1,-2.669525146E1,7.176208496E0,5.251007080E1
3.315130100E1,-2.508697510E1,5.448913574E0,5.517883301E1
3.321944675E1,-2.612915039E1,6.005859375E0,5.339813232E1
3.326940402E1,-2.461395264E1,5.906677246E0,5.384216309E1
3.336937961E1,-2.550048828E1,6.771850586E0,5.547943115E1
3.341936740E1,-2.737731934E1,5.081176758E0,5.444030762E1
3.351937351E1,-2.616271973E1,5.119323730E0,5.518035889E1
3.356933078E1,-2.546234131E1,3.211975098E0,5.532379150E1
3.361931858E1,-2.561340332E1,3.053283691E0,5.294494629E1
3.365130100E1,-2.561492920E1,3.054809570E0,5.368804932E1
3.371929416E1,-2.304382324E1,2.842712402E0,5.591125488E1
3.376928195E1,-2.521514893E1,1.437377930E0,5.517272949E1
3.386928806E1,-2.397003174E1,2.217102051E0,5.427856445E1
3.391924533E1,-2.196960449E1,3.172302246E0,5.590820312E1
3.401922092E1,-2.380676270E1,2.819824219E0,5.665588379E1
3.406923923E1,-2.212066650E1,-1.580810547E0,5.590057373E1
3.411919651E1,-2.238922119E1,-4.028320312E-1,5.634918213E1
3.415130100E1,-2.238922119E1,-4.028320312E-1,5.634918213E1
3.421917209E1,-2.238922119E1,-4.028320312E-1,5.634918213E1
3.426915988E1,-2.212829590E1,-1.878356934E0,5.545501709E1
3.436916599E1,-2.180938721E1,-1.574707031E0,5.367126465E1
3.441912326E1,-1.999053955E1,-1.515197754E0,5.589599609E1
3.451909885E1,-2.084655762E1,8.850097656E-2,5.382080078E1
3.456908664E1,-2.301025391E1,-1.019287109E0,5.382537842E1
3.461907444E1,-2.345581055E1,-7.385253906E-1,5.308380127E1
3.465130100E1,-2.304382324E1,-2.056884766E0,5.426940918E1
3.471905002E1,-2.277984619E1,-3.388977051E0,5.307617188E1
3.476903781E1,-2.144165039E1,-4.084777832E0,5.559844971E1
3.486901340E1,-1.993865967E1,-4.629516602E0,5.604095459E1
3.491900119E1,-1.917724609E1,-4.605102539E0,5.603790283E1
3.501897678E1,-1.783142090E1,-5.305480957E0,5.603332520E1
3.506896457E1,-1.906890869E1,-6.091308594E0,5.410308838E1
3.511895236E1,-1.548156738E1,-7.904052734E0,5.602264404E1
3.515130100E1,-1.701507568E1,-8.399963379E0,5.438995361E1
3.521895847E1,-1.778717041E1,-8.871459961E0,5.335083008E1
3.526891574E1,-1.762695312E1,-8.569335938E0,5.349884033E1
3.536889133E1,-1.598968506E1,-9.704589844E0,5.364227295E1
3.541887912E1,-1.378173828E1,-1.186218262E1,5.452423096E1
3.551888523E1,-1.364288330E1,-1.230316162E1,5.467224121E1
3.556884250E1,-1.479339600E1,-1.026306152E1,5.378723145E1
3.561883029E1,-1.316680908E1,-1.169433594E1,5.407714844E1
3.565130100E1,-1.305084229E1,-1.287689209E1,5.422363281E1
3.571880588E1,-1.150207520E1,-1.194000244E1,5.407257080E1
3.576879367E1,-1.150970459E1,-1.223754883E1,5.332794189E1
3.586876926E1,-8.903503418E0,-1.156158447E1,5.361938477E1
3.591875705E1,-7.872009277E0,-1.256866455E1,5.331726074E1
3.601873264E1,-6.657409668E0,-1.268005371E1,5.301818848E1
3.606875095E1,-5.760192871E0,-1.309814453E1,5.286712646E1
3.611870822E1,-5.264282227E0,-1.189727783E1,5.197448730E1
3.615130100E1,-5.917358398E0,-1.325073242E1,5.301513672E1
3.621868381E1,-5.279541016E0,-1.233978271E1,5.271759033E1
3.626867160E1,-5.839538574E0,-1.102752686E1,5.049133301E1
3.636867771E1,-6.172180176E0,-1.207885742E1,4.885711670E1
3.641863498E1,-5.764770508E0,-1.354980469E1,4.929962158E1
3.651861057E1,-4.425048828E0,-1.439819336E1,5.003814697E1
3.656859836E1,-3.799438477E0,-1.393585205E1,4.869995117E1
3.661858615E1,-3.311157227E0,-1.303100586E1,4.751129150E1
3.665130100E1,-3.910827637E0,-1.275177002E1,4.781036377E1
3.671856174E1,-5.308532715E0,-1.368560791E1,4.721679688E1
3.676854953E1,-3.656005859E0,-1.437835693E1,4.706115723E1
3.686852512E1,-6.494140625E0,-1.283416748E1,4.677581787E1
3.691851291E1,-5.152893066E0,-1.383361816E1,4.528503418E1
3.701848850E1,-5.142211914E0,-1.353759766E1,4.454193115E1
3.706847629E1,-3.955078125E0,-1.439361572E1,4.424133301E1
3.711846408E1,-5.938720703E0,-1.460266113E1,4.469146729E1
3.715130100E1,-6.570434570E0,-1.551361084E1,4.350128174E1
3.721847019E1,-4.707336426E0,-1.411743164E1,4.528198242E1
3.726842746E1,-5.165100098E0,-1.443328857E1,4.245910645E1
3.736840305E1,-3.576660156E0,-1.690673828E1,4.334259033E1
3.741839084E1,-6.578063965E0,-1.581268311E1,4.216308594E1
3.751839694E1,-7.815551758E0,-1.644744873E1,4.201660156E1
3.756835422E1,-7.371520996E0,-1.687774658E1,4.245910645E1
3.761834201E1,-7.710266113E0,-1.792602539E1,4.275817871E1
3.765130100E1,-7.180786133E0,-2.043457031E1,4.230499268E1
3.771831760E1,-7.905578613E0,-1.942138672E1,4.022827148E1
3.776830539E1,-1.014099121E1,-2.260437012E1,4.230957031E1
3.786828098E1,-9.400939941E0,-2.347412109E1,3.977966309E1
3.791826877E1,-8.076477051E0,-2.476959229E1,3.977508545E1
3.801824436E1,-8.276367188E0,-2.640991211E1,3.887939453E1
3.806823215E1,-8.451843262E0,-2.715759277E1,3.947448730E1
3.811825046E1,-8.929443359E0,-2.791748047E1,3.724212646E1
3.815130100E1,-7.852172852E0,-2.758789062E1,3.649902344E1
3.821819553E1,-6.341552734E0,-2.783813477E1,3.694000244E1
3.826818332E1,-4.661560059E0,-2.748413086E1,3.797607422E1
3.836818943E1,-5.850219727E0,-2.663269043E1,3.857421875E1
3.841814670E1,-6.309509277E0,-2.679748535E1,3.768463135E1
3.851812229E1,-6.143188477E0,-2.634735107E1,3.738861084E1
3.856811008E1,-7.829284668E0,-2.654266357E1,4.021606445E1
3.861809787E1,-6.155395508E0,-2.664184570E1,3.887329102E1
3.865130100E1,-5.541992188E0,-2.662506104E1,3.738555908E1
3.871807346E1,-7.237243652E0,-2.727050781E1,3.739013672E1
3.876806125E1,-7.238769531E0,-2.726898193E1,3.813323975E1
3.886803684E1,-4.794311523E0,-2.689666748E1,3.857269287E1
3.891802463E1,-7.788085938E0,-2.550659180E1,3.769226074E1
3.901800022E1,-7.112121582E0,-2.815704346E1,3.723754883E1
3.906798801E1,-6.602478027E0,-2.635803223E1,3.887634277E1
3.911797580E1,-6.808471680E0,-2.814788818E1,3.768463135E1
3.915130100E1,-7.638549805E0,-2.565155029E1,3.709564209E1
3.921798190E1,-6.704711914E0,-2.962799072E1,3.812713623E1
3.926793918E1,-7.402038574E0,-2.756958008E1,3.902282715E1
3.936791477E1,-6.320190430E0,-2.709350586E1,3.798217773E1
3.941790256E1,-5.094909668E0,-2.690887451E1,3.664093018E1
3.951790866E1,-8.247375488E0,-2.566986084E1,3.709716797E1
3.956786594E1,-8.160400391E0,-2.759552002E1,3.768768311E1
3.961785373E1,-7.192993164E0,-2.593383789E1,3.709411621E1
3.965130100E1,-7.949829102E0,-2.596130371E1,3.560943604E1
3.971782932E1,-8.270263672E0,-2.641448975E1,3.635406494E1
3.976781711E1,-9.480285645E0,-2.615356445E1,3.769378662E1
