"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.418570797E1,-1.876831055E-1,-1.581573486E1,5.071868896E1
3.423587887E1,-2.174377441E0,-1.602478027E1,5.206146240E1
3.433573239E1,-1.017761230E0,-1.791839600E1,5.175628662E1
3.443567746E1,-2.833557129E0,-1.768035889E1,5.072174072E1
3.448563473E1,-4.336547852E0,-1.713409424E1,5.057983398E1
3.458582394E1,-1.892089844E0,-1.676177979E1,5.086975098E1
3.468564694E1,-4.927062988E0,-1.670837402E1,5.043182373E1
3.473560421E1,-7.351684570E0,-1.648864746E1,4.969482422E1
3.483591549E1,-6.300354004E0,-1.674957275E1,5.147399902E1
3.493567746E1,-6.382751465E0,-1.942596436E1,4.998321533E1
3.498554318E1,-8.041381836E0,-1.888122559E1,5.132751465E1
3.508548825E1,-4.071044922E0,-1.846313477E1,4.938507080E1
3.518579953E1,-4.096984863E0,-1.920623779E1,5.057373047E1
3.523545163E1,-4.553222656E0,-1.937103271E1,4.923706055E1
3.533542721E1,-9.216308594E-1,-1.969909668E1,5.086212158E1
3.543540280E1,-1.072692871E0,-1.985473633E1,4.892883301E1
3.548539059E1,-1.669311523E0,-1.942596436E1,4.982299805E1
3.558536618E1,-3.182983398E0,-1.932678223E1,4.923400879E1
3.568534176E1,-3.898620605E0,-1.771392822E1,5.072479248E1
3.573536007E1,-3.416442871E0,-1.695861816E1,5.042724609E1
3.583533566E1,-5.020141602E0,-1.968231201E1,4.894104004E1
3.593528073E1,-4.244995117E0,-1.936340332E1,4.789733887E1
3.598545163E1,-3.935241699E0,-1.905517578E1,4.849090576E1
3.608527462E1,-4.553222656E0,-1.937103271E1,4.893951416E1
3.618521969E1,-2.070617676E0,-1.795959473E1,4.745025635E1
3.623554318E1,-2.851867676E0,-1.857910156E1,4.640960693E1
3.633530514E1,-1.185607910E0,-1.867218018E1,4.833679199E1
3.643521969E1,-3.514099121E0,-2.038269043E1,4.596252441E1
3.648514645E1,-2.987670898E0,-1.813812256E1,4.626159668E1
3.658542721E1,-3.758239746E0,-1.845855713E1,4.685821533E1
3.668518918E1,-5.259704590E0,-1.806335449E1,4.493103027E1
3.673511593E1,-6.907653809E0,-1.722412109E1,4.508514404E1
3.683506100E1,-4.501342773E0,-1.804046631E1,4.522705078E1
3.693534176E1,-6.144714355E0,-1.720275879E1,4.434204102E1
3.698505490E1,-6.776428223E0,-1.811370850E1,4.270629883E1
3.708499997E1,-3.985595703E0,-1.654663086E1,4.076995850E1
3.718497555E1,-5.075073242E0,-1.747589111E1,3.898620605E1
3.723496335E1,-3.266906738E0,-1.816558838E1,3.645477295E1
3.733493893E1,-5.017089844E0,-2.044067383E1,3.913116455E1
3.743491452E1,-5.758666992E0,-2.002410889E1,3.630828857E1
3.748490231E1,-5.018615723E0,-2.074432373E1,3.556365967E1
3.758487790E1,-3.948974609E0,-2.041168213E1,3.689880371E1
3.768485348E1,-4.287719727E0,-2.130737305E1,3.986968994E1
3.773493283E1,-3.340148926E0,-2.024078369E1,3.927459717E1
3.783481686E1,-6.890869141E0,-2.183227539E1,4.091644287E1
3.793479245E1,-6.268310547E0,-2.121734619E1,4.225311279E1
3.798508542E1,-5.406188965E0,-2.282257080E1,4.239654541E1
3.808481686E1,-5.805969238E0,-2.075195312E1,4.522552490E1
3.818473141E1,-2.488708496E0,-2.168884277E1,4.491577148E1
3.823471921E1,-4.406738281E0,-1.981811523E1,4.477844238E1
3.833503048E1,-5.198669434E0,-2.057800293E1,4.834442139E1
3.843473141E1,-5.154418945E0,-1.924285889E1,4.804840088E1
3.848465817E1,-6.530761719E0,-1.958465576E1,4.626922607E1
3.858466427E1,-9.054565430E0,-1.758422852E1,4.761505127E1
3.868491452E1,-1.116485596E1,-1.215515137E1,4.926605225E1
3.873462765E1,-1.118927002E1,-1.289825439E1,4.971160889E1
3.883457272E1,-1.695251465E1,-1.263580322E1,4.794311523E1
3.893454831E1,-1.906127930E1,-1.180572510E1,5.077362061E1
3.898456662E1,-1.746215820E1,-9.382629395E0,5.047760010E1
3.908451168E1,-1.738433838E1,-7.006835938E0,4.929199219E1
3.918451779E1,-1.976776123E1,-1.019897461E1,4.884643555E1
3.923447506E1,-2.048645020E1,-8.885192871E0,4.944458008E1
3.933445065E1,-2.036590576E1,-9.767150879E0,5.107574463E1
3.943442624E1,-2.455596924E1,-7.824707031E0,4.930877686E1
3.948444455E1,-2.435150146E1,-6.336975098E0,4.737854004E1
3.958438962E1,-2.306976318E1,-8.663940430E0,5.168151855E1
3.968436520E1,-2.937469482E1,-6.494140625E0,4.768676758E1
3.973474972E1,-2.649383545E1,-1.950073242E0,4.828338623E1
3.983432858E1,-2.854461670E1,3.585815430E-1,4.650878906E1
3.993430416E1,-2.712097168E1,2.188110352E0,4.858856201E1
3.998429196E1,-2.400665283E1,-8.697509766E-2,5.006256104E1
4.008466427E1,-2.621765137E1,2.070617676E0,4.992523193E1
4.018430416E1,-2.616577148E1,-1.196289062E0,4.857940674E1
4.023423092E1,-2.767028809E1,-7.995605469E-1,4.813995361E1
4.033420651E1,-2.640533447E1,-3.724670410E0,5.021209717E1
4.043458513E1,-2.751159668E1,-4.959106445E-1,4.858551025E1
4.048414568E1,-2.854614258E1,3.601074219E-1,4.754943848E1
4.058412126E1,-2.940979004E1,1.966857910E0,4.844665527E1
4.068409685E1,-2.894592285E1,2.128601074E0,4.799957275E1
4.073411516E1,-2.935943604E1,3.602600098E0,4.919433594E1
4.083406023E1,-2.645111084E1,4.287719727E0,4.948272705E1
4.093403582E1,-2.618560791E1,2.957153320E0,4.769744873E1
4.098405412E1,-2.616424561E1,3.701782227E0,4.888916016E1
4.108399919E1,-2.660980225E1,4.135131836E0,5.007629395E1
4.118397478E1,-2.509002686E1,4.032897949E0,4.947967529E1
4.123399309E1,-2.695770264E1,2.636718750E0,4.888916016E1
4.133393816E1,-2.655029297E1,1.318359375E0,5.140991211E1
4.143391375E1,-2.512207031E1,2.992248535E0,4.918212891E1
4.148426775E1,-2.829589844E1,3.636169434E0,4.948730469E1
4.158390764E1,-2.733154297E1,5.149841309E0,4.859466553E1
4.168385271E1,-2.663879395E1,3.092956543E0,4.903564453E1
4.173384050E1,-2.602691650E1,3.111267090E0,4.858703613E1
4.183412126E1,-2.640686035E1,8.743286133E-1,4.977569580E1
4.193385271E1,-2.589569092E1,2.673339844E0,5.022277832E1
4.198377947E1,-2.513122559E1,2.694702148E0,4.918212891E1
4.208375505E1,-2.758178711E1,2.023315430E0,4.844207764E1
4.218409685E1,-2.547912598E1,1.347351074E0,4.888153076E1
4.223371843E1,-2.537231445E1,-1.327514648E-1,4.857940674E1
4.233369402E1,-2.409667969E1,-2.758789062E0,5.184173584E1
4.243370012E1,-2.496185303E1,-1.303100586E0,5.140075684E1
4.248365740E1,-2.419433594E1,-9.796142578E-1,5.273742676E1
4.258363298E1,-2.631988525E1,-1.049804688E0,5.021667480E1
4.268360857E1,-2.539062500E1,-4.241943359E-1,5.184936523E1
4.273368791E1,-2.651977539E1,-2.539062500E0,5.110626221E1
4.283357195E1,-2.540435791E1,-8.728027344E-1,5.155181885E1
4.293354753E1,-2.351226807E1,1.266479492E0,5.229492188E1
4.298353533E1,-2.271270752E1,2.479553223E0,5.169982910E1
4.308351091E1,-2.432403564E1,-3.921508789E-1,5.154876709E1
4.318348650E1,-2.639617920E1,1.170349121E0,4.933013916E1
4.323377947E1,-2.490692139E1,3.311157227E-1,5.021514893E1
4.333348040E1,-2.594909668E1,1.039123535E0,5.066680908E1
4.343342546E1,-2.587127686E1,3.416442871E0,5.022277832E1
4.348341326E1,-2.622833252E1,6.521606445E0,5.052795410E1
4.358372454E1,-2.593841553E1,5.935668945E0,4.903869629E1
4.368336443E1,-2.780151367E1,4.840087891E0,5.008087158E1
4.373335222E1,-2.736968994E1,4.112243652E0,5.052642822E1
4.383332781E1,-2.615509033E1,3.999328613E0,4.888916016E1
4.393360857E1,-2.444152832E1,5.241394043E0,4.933166504E1
4.398329119E1,-2.522888184E1,4.475402832E0,5.007476807E1
4.408326677E1,-2.536010742E1,4.653930664E-1,5.081176758E1
4.418324236E1,-2.670898438E1,8.636474609E-1,4.858551025E1
4.423323015E1,-2.503662109E1,9.170532227E-1,4.977264404E1
4.433320574E1,-2.434692383E1,-1.135253906E0,5.110168457E1
4.443321184E1,-2.548828125E1,1.051330566E0,4.917907715E1
4.448316912E1,-2.621612549E1,2.067565918E0,4.888610840E1
4.458314470E1,-2.849121094E1,2.145385742E0,4.859161377E1
4.468312029E1,-2.913360596E1,9.323120117E-1,4.665985107E1
4.473316912E1,-2.762756348E1,5.355834961E-1,4.769592285E1
4.483308367E1,-2.716064453E1,8.483886719E-1,4.754791260E1
4.493305925E1,-2.594146729E1,1.036071777E0,4.813842773E1
4.498326067E1,-2.501678467E1,1.510620117E0,4.932708740E1
4.508302263E1,-2.423400879E1,-2.621459961E0,4.768218994E1
4.518302874E1,-2.604217529E1,-2.082824707E0,4.842987061E1
4.523298601E1,-2.555847168E1,-1.330566406E0,4.694366455E1
4.533320574E1,-2.613372803E1,-1.541137695E-1,4.932556152E1
4.543296770E1,-2.747955322E1,3.921508789E-1,4.680480957E1
4.548292498E1,-2.855529785E1,6.256103516E-2,4.725341797E1
4.558290056E1,-2.895660400E1,1.681518555E0,4.681091309E1
4.568305925E1,-2.607727051E1,1.475524902E0,4.754486084E1
4.573289446E1,-2.710723877E1,2.481079102E0,4.650878906E1
4.583283953E1,-2.613220215E1,-1.556396484E-1,4.858093262E1
4.593281511E1,-2.505950928E1,1.739501953E-1,4.902801514E1
4.598280290E1,-2.459869385E1,1.861572266E-1,4.754028320E1
4.608277849E1,-2.617492676E1,-1.493835449E0,4.828338623E1
4.618275408E1,-2.512512207E1,-1.905822754E0,4.932098389E1
4.623274187E1,-2.723388672E1,-1.228332520E0,4.977264404E1
4.633274797E1,-2.720947266E1,-4.852294922E-1,4.977416992E1
4.643272356E1,-2.810974121E1,-3.707885742E-1,4.635925293E1
4.648268083E1,-3.018646240E1,1.194763184E0,4.517669678E1
4.658265642E1,-2.787628174E1,2.159118652E0,4.606475830E1
4.668263201E1,-2.734832764E1,-4.425048828E-2,4.918212891E1
4.673283342E1,-2.667999268E1,1.756286621E0,4.829101562E1
4.683265642E1,-2.822875977E1,8.148193359E-1,4.799652100E1
4.693257097E1,-2.699890137E1,1.300048828E0,4.843902588E1
4.698292498E1,-2.793731689E1,3.784179688E-1,4.754791260E1
4.708271746E1,-2.857360840E1,-5.310058594E-1,4.754791260E1
4.718254045E1,-2.936096191E1,-1.298522949E0,4.799499512E1
4.723249773E1,-2.873535156E1,-8.331298828E-1,4.769744873E1
4.733283953E1,-2.568664551E1,-4.379272461E-1,4.932556152E1
4.743263201E1,-2.942199707E1,1.519775391E0,4.740600586E1
4.748243669E1,-2.818298340E1,2.151489258E0,4.651184082E1
4.758244280E1,-2.975463867E1,4.684448242E-1,4.636383057E1
4.768272356E1,-2.817840576E1,2.450561523E0,4.829559326E1
4.773237566E1,-2.820129395E1,1.708984375E0,4.829559326E1
4.783235125E1,-2.820129395E1,1.708984375E0,4.829559326E1
4.793232683E1,-2.740783691E1,2.772521973E0,4.859161377E1
4.798231462E1,-2.802124023E1,2.603149414E0,4.844512939E1
4.808232073E1,-2.657012939E1,5.737304688E-1,5.021972656E1
4.818226580E1,-2.674255371E1,-1.754760742E-1,4.858245850E1
4.823225359E1,-2.611389160E1,4.379272461E-1,4.858245850E1
4.833222917E1,-2.656707764E1,5.722045898E-1,4.918060303E1
4.843223528E1,-2.832946777E1,2.597045898E0,4.993133545E1
4.848231462E1,-2.934570312E1,3.897094727E0,4.741058350E1
4.858216814E1,-2.827911377E1,3.929138184E0,4.696044922E1
4.868214372E1,-2.907714844E1,2.867126465E0,4.844665527E1
4.873246721E1,-2.924041748E1,2.415466309E0,4.755554199E1
4.883222917E1,-2.649078369E1,2.947998047E0,4.844055176E1
4.893211321E1,-2.688751221E1,4.716491699E0,4.770202637E1
4.898207048E1,-2.730560303E1,1.292419434E0,4.918365479E1
4.908235125E1,-2.537078857E1,-1.342773438E-1,4.798583984E1
4.918211321E1,-2.506713867E1,-1.235961914E-1,4.857940674E1
4.923203997E1,-2.633209229E1,-1.647949219E0,4.768981934E1
4.933198503E1,-2.538604736E1,-4.272460938E-1,5.006561279E1
4.943226580E1,-2.706756592E1,-7.781982422E-1,4.947662354E1
4.948194841E1,-2.548828125E1,1.353454590E0,5.244750977E1
4.958195452E1,-2.728271484E1,2.035522461E0,4.948120117E1
4.968189958E1,-2.799072266E1,3.645324707E0,4.948730469E1
4.973188738E1,-2.751007080E1,4.251098633E0,4.770202637E1
4.983186296E1,-2.619171143E1,2.961730957E0,5.022430420E1
4.993183855E1,-2.832031250E1,2.894592285E0,4.993133545E1
4.998182634E1,-2.728271484E1,2.035522461E0,4.948120117E1
5.008180193E1,-2.647552490E1,-1.203918457E0,5.006713867E1
5.018177751E1,-2.704315186E1,-3.509521484E-2,4.918212891E1
5.023185686E1,-2.622985840E1,1.622009277E0,4.843750000E1
5.033174089E1,-2.619476318E1,2.661132812E0,4.814300537E1
5.043174823E1,-2.713775635E1,1.744079590E0,4.977874756E1
5.048201069E1,-2.756500244E1,2.616882324E0,4.889068604E1
5.058174213E1,-2.836761475E1,1.257324219E0,4.814453125E1
5.068165668E1,-2.817993164E1,2.452087402E0,4.903869629E1
5.073167499E1,-2.708129883E1,3.524780273E0,4.978179932E1
5.083192524E1,-2.667083740E1,2.204895020E0,5.007324219E1
5.093162616E1,-2.545776367E1,2.093505859E0,5.021972656E1
5.098158344E1,-2.839355469E1,5.157470703E-1,4.918518066E1
5.108155902E1,-2.866363525E1,1.545715332E0,4.889068604E1
5.118199237E1,-2.621307373E1,2.067565918E0,4.814147949E1
5.123152240E1,-2.746276855E1,1.138305664E0,4.977874756E1
5.133152851E1,-2.943115234E1,1.524353027E0,5.067596436E1
5.143147358E1,-2.715148926E1,1.448059082E0,5.111389160E1
5.148146137E1,-2.735290527E1,-4.272460938E-2,5.066833496E1
5.158143695E1,-2.816925049E1,2.748107910E0,4.859313965E1
5.168141254E1,-2.617950439E1,3.408813477E0,5.141296387E1
5.173140033E1,-2.480010986E1,3.750610352E0,5.170745850E1
5.183137592E1,-2.640228271E1,1.173400879E0,5.155792236E1
5.193135150E1,-2.840728760E1,2.212524414E-1,5.022430420E1
5.198136982E1,-2.565917969E1,4.531860352E-1,4.932708740E1
5.208134540E1,-2.792205811E1,1.126098633E0,5.081939697E1
5.218129047E1,-2.743988037E1,1.733398438E0,4.859008789E1
5.223167499E1,-2.665405273E1,2.799987793E0,5.081939697E1
5.233128437E1,-2.405395508E1,-1.118469238E0,5.570983887E1
5.243125995E1,-2.469482422E1,-2.178955078E0,5.511474609E1
5.248121723E1,-2.362976074E1,-2.145385742E0,5.481414795E1
5.258158954E1,-2.541046143E1,-8.682250977E-1,5.378265381E1
5.268122944E1,-2.253265381E1,-1.071166992E0,5.540771484E1
5.273118671E1,-2.253265381E1,-1.071166992E0,5.570526123E1
5.283113178E1,-2.347564697E1,-1.989746094E0,5.585479736E1
5.293147358E1,-2.686614990E1,-3.584289551E0,5.407867432E1
5.298109516E1,-2.576751709E1,-2.508544922E0,5.437469482E1
5.308107074E1,-2.466735840E1,-1.437377930E0,5.407714844E1
5.318104633E1,-2.649383545E1,-1.495361328E0,5.408172607E1
5.323103412E1,-2.764129639E1,5.447387695E-1,5.319519043E1
5.333107074E1,-2.870635986E1,5.142211914E-1,5.349426270E1
5.343098529E1,-2.827301025E1,-2.166748047E-1,5.230407715E1
5.348097309E1,-2.873382568E1,-3.784179688E-1,5.275115967E1
5.358097919E1,-2.766113281E1,-4.882812500E-2,5.319519043E1
5.368092426E1,-2.749938965E1,1.022338867E-1,5.111389160E1
5.373094257E1,-2.922668457E1,-1.432800293E0,5.349121094E1
5.383088764E1,-2.868499756E1,-3.645324707E0,5.155487061E1
5.393086322E1,-2.928924561E1,-3.517150879E0,5.140838623E1
5.398118671E1,-3.029174805E1,-1.768493652E0,4.918670654E1
5.408085712E1,-2.953338623E1,-1.744079590E0,5.022430420E1
5.418080219E1,-2.918853760E1,-3.952026367E-1,5.171051025E1
5.423078998E1,-2.874145508E1,-8.285522461E-1,5.022430420E1
5.433110126E1,-3.058929443E1,-1.481628418E0,5.022735596E1
5.443080219E1,-2.978210449E1,-1.220703125E-1,4.889068604E1
5.448072895E1,-3.074188232E1,-1.635742188E0,4.933624268E1
5.458070453E1,-2.672271729E1,8.728027344E-1,5.378875732E1
5.468095478E1,-2.736358643E1,-3.387451172E-1,5.140838623E1
5.473069843E1,-2.627258301E1,-4.161071777E0,5.333099365E1
5.483064350E1,-2.886047363E1,-4.542541504E0,5.021820068E1
5.493061908E1,-2.561645508E1,-2.655029297E0,5.273895264E1
5.498063739E1,-2.708282471E1,-1.072692871E0,5.140686035E1
5.508061298E1,-2.772216797E1,-2.131652832E0,5.140686035E1
5.518058856E1,-3.069000244E1,-1.525878906E-3,4.933929443E1
5.523057636E1,-2.920684814E1,-1.144409180E0,4.888610840E1
5.533055194E1,-2.934265137E1,-5.508422852E-1,5.052337646E1
5.543049701E1,-2.745819092E1,1.438903809E0,5.156097412E1
5.548051532E1,-2.716064453E1,1.150512695E0,5.081787109E1
5.558049091E1,-2.710723877E1,2.784729004E0,5.052337646E1
5.568046650E1,-2.634887695E1,2.809143066E0,5.111541748E1
5.573066791E1,-2.698211670E1,2.049255371E0,5.171051025E1
5.583046039E1,-2.642364502E1,4.302978516E-1,5.007019043E1
5.593037494E1,-2.761230469E1,1.283264160E0,5.067138672E1
5.598039325E1,-2.788848877E1,2.168273926E0,5.082092285E1
5.608058246E1,-2.795715332E1,4.685974121E0,4.948883057E1
5.618031391E1,-2.784423828E1,3.501892090E0,5.052642822E1
5.623030170E1,-2.659912109E1,4.432678223E0,5.052490234E1
5.633027729E1,-2.856750488E1,4.669189453E0,5.068054199E1
5.643049701E1,-2.740325928E1,3.073120117E0,5.111846924E1
5.648024067E1,-2.748107910E1,5.294799805E0,4.993438721E1
5.658021625E1,-2.721710205E1,4.267883301E0,5.141601562E1
5.668019184E1,-2.557678223E1,3.129577637E0,5.081787109E1
5.673021015E1,-2.499084473E1,2.555847168E0,5.230102539E1
5.683015522E1,-2.695312500E1,2.938842773E0,5.096893311E1
5.693013080E1,-2.557983398E1,3.131103516E0,5.185699463E1
5.698011860E1,-2.603302002E1,3.115844727E0,5.081787109E1
5.708009418E1,-2.654418945E1,6.216430664E0,5.082550049E1
5.718006977E1,-2.686309814E1,5.612182617E0,4.993286133E1
5.723011860E1,-2.586364746E1,3.713989258E0,5.067138672E1
5.733006366E1,-2.785797119E1,3.056335449E0,5.052490234E1
5.743000873E1,-2.734985352E1,4.858398438E0,5.186462402E1
5.748017963E1,-2.589263916E1,2.975463867E0,5.274963379E1
5.758000263E1,-2.554931641E1,4.173278809E0,5.260314941E1
5.767994770E1,-2.415161133E1,3.585815430E-1,5.274047852E1
5.772993549E1,-2.673339844E1,4.241943359E-1,5.230102539E1
5.783009418E1,-2.806091309E1,1.567077637E0,5.067291260E1
5.792988666E1,-2.557678223E1,3.129577637E0,5.081787109E1
5.797987445E1,-2.587432861E1,3.417968750E0,5.141143799E1
5.808021625E1,-2.799377441E1,3.646850586E0,5.067749023E1
5.818003925E1,-2.807159424E1,5.868530273E0,4.978790283E1
5.822984394E1,-2.656555176E1,5.470275879E0,4.978332520E1
5.832978900E1,-2.721710205E1,4.267883301E0,5.141601562E1
5.843010028E1,-2.541656494E1,8.181762695E0,5.112304688E1
5.847975566E1,-2.420806885E1,8.071899414E0,5.216217041E1
5.857975333E1,-2.380981445E1,6.304931641E0,5.304718018E1
5.867972892E1,-2.315216064E1,3.211975098E0,5.437774658E1
5.872974723E1,-2.462463379E1,-9.918212891E-2,5.378112793E1
5.882969230E1,-2.338104248E1,6.790161133E-1,5.273895264E1
5.892966788E1,-2.125854492E1,7.492065430E-1,5.555725098E1
5.897965568E1,-2.053833008E1,-5.630493164E-1,5.525512695E1
5.907963126E1,-2.424316406E1,2.285766602E0,5.303955078E1
5.917960685E1,-2.319183350E1,1.873779297E0,5.333557129E1
5.922971671E1,-2.153472900E1,1.481628418E0,5.466766357E1
5.932963126E1,-2.196807861E1,2.210998535E0,5.467071533E1
5.942954581E1,-1.999969482E1,1.976013184E0,5.481262207E1
5.947983878E1,-1.981964111E1,2.870178223E0,5.466613770E1
5.957963126E1,-2.026519775E1,-1.443481445E0,5.629425049E1
5.967951529E1,-2.246398926E1,1.007080078E0,5.511474609E1
5.972947257E1,-2.044830322E1,2.259826660E0,5.525970459E1
5.982975333E1,-2.406616211E1,3.030395508E0,5.244750977E1
5.992954581E1,-2.300720215E1,2.766418457E0,5.170135498E1
5.997941153E1,-2.419891357E1,3.620910645E0,5.259857178E1
6.007938712E1,-2.581634521E1,5.352783203E0,5.275421143E1
6.017969840E1,-2.586975098E1,3.720092773E0,5.349273682E1
6.022935050E1,-2.489929199E1,5.528259277E0,5.304870605E1
6.032932609E1,-2.402343750E1,4.368591309E0,5.244903564E1
6.042928980E1,-2.324829102E1,4.840087891E0,5.274658203E1
6.047927760E1,-2.186279297E1,5.477905273E0,5.393371582E1
6.057925318E1,-2.072601318E1,2.990722656E0,5.407562256E1
6.067922877E1,-2.453002930E1,2.871704102E0,5.378723145E1
6.072927760E1,-2.301330566E1,2.769470215E0,5.393066406E1
6.082919215E1,-2.377166748E1,2.743530273E0,5.274505615E1
6.092916773E1,-2.296752930E1,4.106140137E0,5.274353027E1
6.097921656E1,-2.471771240E1,6.427001953E0,5.275268555E1
6.107913111E1,-2.308044434E1,5.288696289E0,5.185394287E1
6.117910670E1,-2.289733887E1,6.181335449E0,5.140838623E1
6.122939967E1,-2.167968750E1,6.372070312E0,5.333862305E1
6.132913111E1,-2.410278320E1,6.591796875E0,5.230560303E1
6.142904566E1,-2.320556641E1,6.173706055E0,5.245056152E1
6.147903346E1,-2.442474365E1,5.987548828E0,5.230560303E1
6.157931422E1,-2.384185791E1,5.265808105E0,5.260009766E1
6.167904566E1,-2.482452393E1,3.005981445E0,5.140838623E1
6.172897242E1,-2.539520264E1,4.327392578E0,5.319519043E1
6.182894801E1,-2.487487793E1,6.271362305E0,5.305023193E1
6.192922877E1,-2.486877441E1,6.268310547E0,5.082244873E1
6.197891139E1,-2.489624023E1,5.526733398E0,5.186004639E1
6.207888697E1,-2.594299316E1,5.938720703E0,5.082244873E1
6.217886256E1,-2.641906738E1,5.328369141E0,5.022888184E1
6.222885035E1,-2.520599365E1,5.218505859E0,5.052185059E1
6.232882594E1,-2.698211670E1,6.797790527E0,5.156860352E1
6.242880152E1,-2.424011230E1,7.032775879E0,5.215911865E1
6.247881983E1,-2.380676270E1,6.303405762E0,5.230560303E1
6.257876490E1,-2.339019775E1,4.980468750E0,5.111083984E1
6.267874049E1,-2.588958740E1,2.972412109E0,5.141143799E1
6.272875880E1,-2.436828613E1,3.019714355E0,5.140838623E1
6.282873439E1,-2.596893311E1,5.197143555E0,5.156250000E1
6.292867945E1,-2.707824707E1,3.826904297E0,5.186157227E1
6.297906398E1,-2.657775879E1,5.177307129E0,5.082244873E1
6.307867335E1,-2.657623291E1,5.175781250E0,5.052490234E1
6.317861842E1,-2.708435059E1,3.527832031E0,5.082244873E1
6.322860621E1,-2.753906250E1,3.663635254E0,5.216217041E1
6.332894801E1,-2.733764648E1,5.154418945E0,5.112152100E1
6.342855738E1,-2.491455078E1,4.933166504E0,5.185852051E1
6.347854518E1,-2.724761963E1,3.376770020E0,5.245513916E1
6.357852076E1,-2.511596680E1,3.443908691E0,5.274810791E1
6.367889308E1,-2.304687500E1,1.730346680E0,5.392761230E1
6.372848414E1,-2.604522705E1,2.819824219E0,5.155944824E1
6.382845973E1,-2.619018555E1,2.960205078E0,4.948120117E1
6.392843531E1,-2.707977295E1,3.828430176E0,5.260620117E1
6.397845362E1,-2.749023438E1,4.995727539E0,4.948730469E1
6.407842921E1,-2.596435547E1,5.194091797E0,4.978027344E1
6.417837428E1,-2.618255615E1,3.410339355E0,5.245361328E1
6.422836207E1,-2.584838867E1,4.312133789E0,5.215759277E1
6.432833766E1,-2.528686523E1,2.844238281E0,5.185546875E1
6.442831324E1,-2.403717041E1,4.074096680E0,5.423278809E1
6.447833155E1,-2.845458984E1,3.485107422E0,5.082550049E1
6.457827662E1,-2.407531738E1,2.734375000E0,5.274505615E1
6.467825221E1,-2.422485352E1,2.879333496E0,5.304107666E1
6.472854518E1,-2.529602051E1,2.546691895E0,5.185394287E1
6.482821559E1,-2.385101318E1,4.968261719E0,5.260009766E1
6.492822169E1,-2.374725342E1,8.236694336E0,5.260620117E1
6.497817896E1,-2.643280029E1,9.480285645E0,4.859924316E1
6.507845973E1,-2.828521729E1,8.531188965E0,4.800872803E1
6.517813014E1,-2.694549561E1,7.835388184E0,5.053100586E1
6.522811793E1,-2.843627930E1,8.677673340E0,4.949645996E1
6.532812403E1,-2.679138184E1,7.987976074E0,5.068206787E1
6.542837428E1,-2.496337891E1,8.044433594E0,5.023040771E1
6.547805689E1,-2.546844482E1,6.547546387E0,5.082397461E1
6.557803248E1,-2.689208984E1,4.719543457E0,4.948577881E1
6.567800807E1,-2.474822998E1,5.383300781E0,5.141296387E1
6.572799586E1,-2.584381104E1,4.309082031E0,5.022430420E1
6.582797144E1,-2.503967285E1,5.670166016E0,5.096893311E1
6.592794703E1,-2.729034424E1,6.488037109E0,4.904479980E1
6.597793482E1,-2.471008301E1,6.422424316E0,4.992828369E1
6.607794093E1,-2.385864258E1,4.518127441E0,5.051879883E1
6.617788600E1,-2.720184326E1,4.713439941E0,5.141754150E1
6.622787379E1,-2.645416260E1,4.289245605E0,5.067291260E1
6.632784938E1,-2.286987305E1,7.075500488E0,5.215454102E1
6.642782496E1,-2.474975586E1,5.384826660E0,5.215759277E1
6.647811793E1,-2.544250488E1,2.690124512E0,5.170745850E1
6.657781886E1,-2.836608887E1,6.156921387E0,4.978942871E1
6.667776393E1,-2.729797363E1,6.188964844E0,4.830169678E1
6.672775172E1,-2.653961182E1,6.213378906E0,4.904174805E1
6.682800196E1,-2.588806152E1,7.569885254E0,4.978485107E1
6.692770289E1,-2.628479004E1,9.335327148E0,4.770812988E1
6.697769068E1,-2.543487549E1,7.586669922E0,5.082550049E1
6.707766627E1,-2.592468262E1,6.533813477E0,5.082397461E1
6.717788600E1,-2.636413574E1,6.962585449E0,4.993286133E1
6.722762965E1,-2.606353760E1,6.974792480E0,5.097351074E1
6.732763575E1,-2.465057373E1,8.503723145E0,5.245819092E1
6.742758082E1,-2.290954590E1,5.735778809E0,5.066680908E1
6.747756861E1,-2.130126953E1,4.010009766E0,5.378112793E1
6.757754420E1,-2.262115479E1,5.451965332E0,5.274658203E1
6.767751978E1,-2.380676270E1,6.303405762E0,5.185852051E1
6.772750758E1,-2.470550537E1,6.721496582E0,5.141448975E1
6.782748316E1,-2.467651367E1,7.461547852E0,4.992980957E1
6.792748927E1,-2.379608154E1,6.599426270E0,5.156097412E1
6.797744654E1,-2.576904297E1,6.686401367E0,5.067596436E1
6.807745265E1,-2.383270264E1,5.561828613E0,5.260162354E1
6.817739772E1,-2.086486816E1,3.584289551E0,5.630340576E1
6.822759913E1,-2.026367188E1,3.303527832E0,5.570831299E1
6.832739161E1,-2.010498047E1,3.607177734E0,5.659942627E1
6.842736720E1,-2.224273682E1,3.091430664E0,5.348205566E1
6.847732447E1,-2.156829834E1,7.446289062E-1,5.838012695E1
6.857751368E1,-2.132873535E1,3.269958496E0,5.571136475E1
6.867733668E1,-2.124938965E1,1.196289062E0,5.704498291E1
6.872726344E1,-2.009429932E1,3.903198242E0,5.585784912E1
