"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.041476974E1,-5.718841553E-1,1.160522461E0,7.453643799E0
2.046476974E1,-2.153015137E-2,1.002593994E0,8.243270874E0
2.051476974E1,7.010955811E-1,1.316055298E0,9.454040527E0
2.056476974E1,5.814514160E-1,1.143768311E0,1.177986145E1
2.061476974E1,4.761657715E-1,8.279113770E-1,1.307438660E1
2.066476974E1,1.646255493E0,-2.440643311E-1,1.315335083E1
2.071476974E1,-8.398742676E-1,-3.948211670E-1,1.171286011E1
2.076476974E1,8.973083496E-1,-7.657012939E-1,8.544769287E0
2.081476974E1,1.411743164E-1,3.111267090E-2,9.628723145E0
2.086476974E1,-2.632141113E-2,4.547119141E-2,6.740585327E0
2.091476974E1,-8.111724854E-1,1.201202393E0,8.135604858E0
2.096476974E1,5.096740723E-1,1.117446899E0,8.372482300E0
2.101476974E1,3.589172363E-1,8.063812256E-1,1.224168396E1
2.106476974E1,8.015899658E-1,6.986999512E-1,1.204547119E1
2.111476974E1,-6.293182373E-1,9.260253906E-1,1.216511536E1
2.116476974E1,1.919036865E0,-4.953155518E-1,1.363670349E1
2.121476974E1,1.387786865E-1,-8.685913086E-1,1.158126831E1
2.126476974E1,1.186843872E0,-4.067840576E-1,5.903091431E0
2.131476974E1,9.567260742E-3,6.819610596E-1,9.142974854E0
2.136476974E1,1.004943848E-1,8.709869385E-1,7.199996948E0
2.141476974E1,-3.588867188E-2,1.196411133E0,8.599807739E0
2.146476974E1,1.117446899E0,1.237091064E0,8.894119263E0
2.151476974E1,1.342376709E0,5.407714844E-1,1.215553284E1
2.156476974E1,5.599212646E-1,9.188385010E-1,1.379701233E1
2.161476974E1,-7.034912109E-1,1.222732544E0,9.755538940E0
2.166476974E1,-1.074371338E0,-9.092712402E-2,1.198803711E1
2.171476974E1,1.043273926E0,3.613128662E-1,9.236297607E0
2.176476974E1,1.548156738E0,1.507415771E-1,7.606781006E0
2.181476974E1,-5.359954834E-1,2.679901123E-1,9.590438843E0
2.186476974E1,4.594268799E-1,8.087768555E-1,7.429718018E0
2.191476974E1,-7.226257324E-1,8.039855957E-1,8.693130493E0
2.196476974E1,1.004989624E0,1.021728516E0,9.863220215E0
2.201476974E1,2.440643311E-1,-2.560272217E-1,1.305284119E1
2.206476974E1,2.081756592E-1,4.665985107E-1,1.325624084E1
2.211476974E1,1.395019531E0,-2.440643311E-1,1.155972290E1
2.216476974E1,3.828430176E-2,-7.992095947E-1,1.239721680E1
2.221476974E1,1.361511230E0,1.603240967E-1,7.724029541E0
2.226476974E1,3.876342773E-1,6.986999512E-1,9.016159058E0
2.231476974E1,7.226257324E-1,1.076766968E0,6.386444092E0
2.236476974E1,-9.068756104E-1,1.220336914E0,8.161911011E0
2.241476974E1,6.006011963E-1,1.615158081E0,9.631118774E0
2.246476974E1,4.857482910E-1,1.548156738E0,1.099740601E1
2.251476974E1,6.867370605E-1,7.609100342E-1,1.365104675E1
2.256476974E1,-5.934143066E-1,1.485946655E0,1.099980164E1
2.261476974E1,-2.488555908E-1,8.853149414E-2,1.345722961E1
2.266476974E1,1.459655762E-1,-1.794586182E-1,9.920639038E0
2.271476974E1,6.245269775E-1,5.503540039E-1,8.504089355E0
2.276476974E1,9.643096924E-1,9.331970215E-1,7.992034912E0
2.281476974E1,3.469543457E-1,1.418945312E0,7.360321045E0
2.286476974E1,-3.541412354E-1,1.605590820E0,7.496719360E0
2.291476974E1,1.459655762E-1,2.218139648E0,9.300903320E0
2.296476974E1,1.555328369E-1,1.990829468E0,1.037287903E1
2.301476974E1,5.647125244E-1,1.622329712E0,1.194975281E1
2.306476974E1,3.972015381E-1,2.306686401E0,1.178704834E1
2.311476974E1,3.421783447E-1,2.344970703E-1,1.391186523E1
2.316476974E1,3.732757568E-1,6.771697998E-1,9.667007446E0
2.321476974E1,1.371093750E0,7.680969238E-1,8.324630737E0
2.326476974E1,6.293182373E-1,1.440475464E0,9.152542114E0
2.331476974E1,2.392578125E-2,1.658233643E0,7.862808228E0
2.336476974E1,9.427795410E-1,2.117645264E0,7.932205200E0
2.341476974E1,1.100692749E0,2.225326538E0,8.817550659E0
2.346476974E1,1.227523804E0,2.533996582E0,1.039682007E1
2.351476974E1,5.024871826E-1,1.701293945E0,1.239242554E1
2.356476974E1,-4.953155518E-1,2.153533936E0,1.075813293E1
2.361476974E1,-4.785156250E-2,1.004989624E0,1.237568665E1
2.366476974E1,5.743408203E-2,9.523468018E-1,9.633499146E0
2.371476974E1,6.006011963E-1,1.055236816E0,8.461029053E0
2.376476974E1,5.072784424E-1,1.844863892E0,7.546966553E0
2.381476974E1,-1.363983154E-1,1.919036865E0,7.412963867E0
2.386476974E1,-4.307556152E-2,2.328216553E0,8.762512207E0
2.391476974E1,2.081756592E-1,2.330612183E0,9.126220703E0
2.396476974E1,-1.459655762E-1,2.378463745E0,1.096870422E1
2.401476974E1,1.818542480E-1,2.368896484E0,1.104048157E1
2.406476974E1,1.677368164E0,1.050445557E0,1.300498962E1
2.411476974E1,3.732757568E-1,7.992095947E-1,1.186839294E1
2.416476974E1,1.837692261E0,3.062744141E-1,8.063812256E0
2.421476974E1,5.742797852E-1,7.250213623E-1,1.108833313E1
2.426476974E1,1.667800903E0,1.938186646E0,7.374679565E0
2.431476974E1,-1.435699463E-1,1.095916748E0,7.956130981E0
2.436476974E1,1.210769653E0,2.148757935E0,8.927627563E0
2.441476974E1,2.679901123E-1,2.120040894E0,1.016471863E1
2.446476974E1,7.034912109E-1,1.430908203E0,1.184446716E1
2.451476974E1,4.211425781E-1,2.560317993E0,1.135873413E1
2.456476974E1,-2.368927002E-1,6.843414307E-1,1.128454590E1
2.461476974E1,9.068756104E-1,1.071990967E0,1.017668152E1
2.466476974E1,1.349548340E0,6.915283203E-1,9.408584595E0
2.471476974E1,1.627044678E-1,7.561340332E-1,8.908477783E0
2.476476974E1,6.700134277E-2,1.170089722E0,7.386642456E0
2.481476974E1,-5.862426758E-1,1.576873779E0,8.516052246E0
2.486476974E1,2.344970703E-1,1.538589478E0,8.425125122E0
2.491476974E1,9.809875488E-2,1.567306519E0,1.006420898E1
2.496476974E1,5.024871826E-1,9.260253906E-1,1.305523682E1
2.501476974E1,9.020996094E-1,1.986083984E-1,1.047578430E1
2.506476974E1,-5.694885254E-1,-5.982055664E-1,1.674258423E1
2.511476974E1,1.557723999E0,-3.349304199E-2,8.027923584E0
2.516476974E1,7.944183350E-1,1.435699463E-1,9.399002075E0
2.521476974E1,6.412811279E-1,4.402770996E-1,7.862808228E0
2.526476974E1,4.737854004E-1,1.103088379E0,8.073379517E0
2.531476974E1,1.962127686E-1,1.201202393E0,8.439483643E0
2.536476974E1,8.231353760E-1,1.931015015E0,9.939788818E0
2.541476974E1,3.780670166E-1,1.299301147E0,1.149751282E1
2.546476974E1,1.986083984E-1,1.225128174E0,1.273939514E1
2.551476974E1,1.794586182E-1,-3.852386475E-1,1.102851868E1
2.556476974E1,2.249298096E-1,2.847442627E-1,1.105723572E1
2.561476974E1,1.292129517E0,-1.914978027E-2,9.777069092E0
2.566476974E1,-1.866455078E-1,4.791259766E-3,9.104690552E0
2.571476974E1,1.086334229E0,1.076766968E0,7.585250854E0
2.576476974E1,-4.642028809E-1,1.162918091E0,8.267196655E0
2.581476974E1,4.307098389E-1,1.744369507E0,9.059234619E0
2.586476974E1,2.225341797E-1,1.076766968E0,1.026521301E1
2.591476974E1,5.335998535E-1,4.881286621E-1,1.222253418E1
2.596476974E1,-2.703857422E-1,1.119842529E0,1.116969299E1
2.601476974E1,1.497909546E0,-6.221008301E-2,1.512982178E1
2.606476974E1,2.871704102E-2,5.670928955E-1,1.058106995E1
2.611476974E1,9.331970215E-1,-9.567260742E-3,8.023132324E0
2.616476974E1,7.776641846E-1,1.349548340E0,8.111663818E0
2.621476974E1,-9.332275391E-2,8.829498291E-1,7.716857910E0
2.626476974E1,4.809570312E-1,1.414154053E0,8.504089355E0
2.631476974E1,4.785614014E-1,1.746765137E0,8.630905151E0
2.636476974E1,1.067199707E0,7.322082520E-1,1.166023254E1
2.641476974E1,2.565109253E0,0.000000000E0,1.417507935E1
2.646476974E1,6.700134277E-2,5.407714844E-1,1.049012756E1
2.651476974E1,-2.153015137E-2,-6.747741699E-1,1.054277039E1
2.656476974E1,2.321014404E-1,-5.958099365E-1,1.130130005E1
2.661476974E1,-1.483612061E-1,9.331970215E-1,6.917648315E0
2.666476974E1,2.392578125E-2,1.165298462E0,7.037292480E0
2.671476974E1,4.378814697E-1,1.557723999E0,8.851058960E0
2.676476974E1,7.058868408E-1,1.655838013E0,9.956542969E0
2.681476974E1,9.906311035E-1,1.378265381E0,1.205026245E1
2.686476974E1,4.809570312E-1,6.029968262E-1,1.116491699E1
2.691476974E1,6.269226074E-1,-7.489471436E-1,1.532841492E1
2.696476974E1,1.316055298E0,2.488555908E-1,1.036810303E1
2.701476974E1,1.124633789E0,3.588867188E-2,9.286544800E0
2.706476974E1,1.246658325E0,5.982055664E-1,8.676376343E0
2.711476974E1,2.727813721E-1,1.339981079E0,6.845870972E0
2.716476974E1,4.355010986E-1,9.236297607E-1,7.836486816E0
2.721476974E1,1.375869751E0,1.799407959E0,7.800598145E0
2.726476974E1,7.896270752E-1,1.083953857E0,1.109072876E1
2.731476974E1,8.805541992E-1,1.138977051E0,1.302413940E1
2.736476974E1,-6.460571289E-2,1.725219727E0,1.097587585E1
2.741476974E1,3.588867188E-2,3.780670166E-1,1.273460388E1
2.746476974E1,5.670928955E-1,1.076812744E-1,9.365509033E0
2.751476974E1,1.026519775E0,3.995971680E-1,1.137786865E1
2.756476974E1,7.896423340E-2,1.069595337E0,7.135391235E0
2.761476974E1,-5.144500732E-1,1.366302490E0,7.812561035E0
2.766476974E1,-3.111267090E-2,1.543365479E0,7.171295166E0
2.771476974E1,-8.829498291E-1,1.890335083E0,8.590240479E0
2.776476974E1,1.244201660E-1,1.653442383E0,1.021734619E1
2.781476974E1,-2.488555908E-1,9.523468018E-1,1.275373840E1
2.786476974E1,-6.700134277E-2,1.773086548E0,1.172721863E1
2.791476974E1,3.972015381E-1,6.819610596E-1,1.307678223E1
2.796476974E1,5.551300049E-1,4.067840576E-1,1.057388306E1
2.801476974E1,8.374938965E-1,-1.172485352E-1,8.547164917E0
2.806476974E1,-8.135986328E-2,7.298126221E-1,9.875183105E0
2.811476974E1,2.943115234E-1,1.548156738E0,7.075576782E0
2.816476974E1,-4.689941406E-1,1.696517944E0,7.941772461E0
2.821476974E1,1.698913574E-1,2.112869263E0,8.240875244E0
2.826476974E1,4.809570312E-1,2.196609497E0,1.037527466E1
2.831476974E1,3.589172363E-1,1.136596680E0,1.359840393E1
2.836476974E1,-2.775726318E-1,1.871185303E0,1.087538147E1
2.841476974E1,-3.349304199E-2,8.757781982E-1,1.204067993E1
2.846476974E1,5.910339355E-1,-1.675415039E-2,9.573684692E0
2.851476974E1,-8.973083496E-1,-1.435699463E-1,9.248260498E0
2.856476974E1,-5.886383057E-1,6.340942383E-1,7.965713501E0
2.861476974E1,-5.575256348E-1,1.703689575E0,7.082748413E0
2.866476974E1,1.435699463E-1,2.108078003E0,8.173889160E0
2.871476974E1,5.048828125E-1,1.861618042E0,1.050210571E1
2.876476974E1,8.949127197E-1,1.459625244E0,1.137547302E1
2.881476974E1,-5.264282227E-2,1.560119629E0,1.208375549E1
2.886476974E1,1.899902344E0,6.316986084E-1,1.224885559E1
2.891476974E1,-4.737854004E-1,-1.674957275E-1,1.436412048E1
2.896476974E1,1.495513916E0,2.057800293E-1,7.412963867E0
2.901476974E1,4.259185791E-1,7.250213623E-1,9.008972168E0
2.906476974E1,4.355010986E-1,1.141372681E0,7.372283936E0
2.911476974E1,-7.656860352E-2,1.440475464E0,8.367706299E0
2.916476974E1,2.584228516E-1,1.739578247E0,8.872589111E0
2.921476974E1,2.871704102E-2,1.725219727E0,1.145922852E1
2.926476974E1,7.561340332E-1,1.129409790E0,1.198565674E1
2.931476974E1,-1.607971191E0,1.316055298E0,1.134437561E1
2.936476974E1,8.853149414E-2,-3.086700439E-1,1.600320435E1
2.941476974E1,2.536315918E-1,-1.100769043E-1,1.113380432E1
2.946476974E1,2.919311523E-1,1.962127686E-1,6.996612549E0
2.951476974E1,-5.982055664E-1,1.048049927E0,6.125625610E0
2.956476974E1,-6.556396484E-1,1.746765137E0,6.369689941E0
2.961476974E1,-3.493499756E-1,2.017150879E0,8.697906494E0
2.966476974E1,1.177261353E0,2.225326538E0,9.028121948E0
2.971476974E1,4.019927979E-1,1.988433838E0,1.254078674E1
2.976476974E1,7.944183350E-1,1.682159424E0,1.095912170E1
2.981476974E1,9.355926514E-1,1.665405273E0,1.120080566E1
2.986476974E1,5.718841553E-1,9.020996094E-1,1.576631165E1
2.991476974E1,6.269226074E-1,8.901367188E-1,9.480361938E0
2.996476974E1,6.747741699E-1,1.318450928E0,9.358322144E0
3.001476974E1,-3.828582764E-1,1.452438354E0,6.125625610E0
3.006476974E1,-8.350982666E-1,1.569686890E0,6.891326904E0
3.011476974E1,-4.618072510E-1,1.598403931E0,7.855636597E0
3.016476974E1,-3.780670166E-1,2.275573730E0,9.686141968E0
3.021476974E1,-4.498443604E-1,1.423736572E0,1.296670532E1
3.026476974E1,-2.536315918E-1,2.364105225E0,1.185404968E1
3.031476974E1,-1.124572754E-1,3.230285645E-1,1.273699951E1
3.036476974E1,6.269226074E-1,2.608184814E-1,1.176072693E1
3.041476974E1,1.021728516E0,4.259185791E-1,9.454040527E0
3.046476974E1,-1.392623901E0,6.460571289E-1,7.635498047E0
3.051476974E1,-5.958099365E-1,1.722839355E0,6.458221436E0
3.056476974E1,-1.203582764E0,1.127014160E0,8.073379517E0
3.061476974E1,5.240325928E-1,1.806579590E0,9.760330200E0
3.066476974E1,7.992095947E-1,1.426116943E0,1.113859558E1
3.071476974E1,4.043884277E-1,1.100692749E0,1.250010681E1
3.076476974E1,1.275375366E0,1.007385254E0,1.058824158E1
3.081476974E1,2.105712891E-1,-3.421783447E-1,1.621138000E1
3.086476974E1,1.612762451E0,7.177734375E-2,8.458633423E0
3.091476974E1,-2.751770020E-1,3.684997559E-1,9.068801880E0
3.096476974E1,6.795654297E-1,1.722839355E0,7.085144043E0
3.101476974E1,-9.714813232E-1,1.325622559E0,6.793228149E0
3.106476974E1,5.623168945E-1,1.892715454E0,8.465805054E0
3.111476974E1,-2.225341797E-1,1.911865234E0,1.052124023E1
3.116476974E1,8.327026367E-1,1.155731201E0,1.369412231E1
3.121476974E1,-9.523468018E-1,1.660614014E0,1.132522583E1
3.126476974E1,1.100692749E0,3.948211670E-1,1.235893250E1
3.131476974E1,1.198806763E0,5.503845215E-2,1.167219543E1
3.136476974E1,2.392578125E-2,-9.567260742E-3,7.568496704E0
3.141476974E1,-1.368698120E0,5.575256348E-1,8.111663818E0
3.146476974E1,4.785156250E-2,1.196411133E0,7.819747925E0
3.151476974E1,-4.905242920E-1,1.299301147E0,8.664413452E0
3.156476974E1,3.637084961E-1,1.466796875E0,9.583251953E0
3.161476974E1,5.599212646E-1,1.325622559E0,1.190429688E1
3.166476974E1,5.575256348E-1,9.475555420E-1,1.228713989E1
3.171476974E1,1.172485352E0,2.457427979E0,1.106680298E1
3.176476974E1,1.256225586E0,4.594268799E-1,1.188037109E1
3.181476974E1,-1.220397949E-1,-6.029968262E-1,1.040638733E1
3.186476974E1,9.140625000E-1,5.742797852E-1,7.063613892E0
3.191476974E1,1.083953857E0,1.112655640E0,7.791030884E0
3.196476974E1,5.551300049E-1,1.430908203E0,7.963317871E0
3.201476974E1,-3.086700439E-1,1.217941284E0,8.618942261E0
3.206476974E1,3.708801270E-1,1.801788330E0,9.126220703E0
3.211476974E1,7.896423340E-2,1.112655640E0,1.183489990E1
3.216476974E1,9.809875488E-2,9.834442139E-1,1.391665649E1
3.221476974E1,-1.016952515E0,1.505081177E0,9.588043213E0
3.226476974E1,7.178497314E-1,9.571228027E-1,1.382572937E1
3.231476974E1,7.872314453E-1,2.560272217E-1,9.650253296E0
3.236476974E1,1.208374023E0,1.555328369E-1,5.869598389E0
3.241476974E1,-1.770629883E-1,2.153015137E-2,8.709869385E0
3.246476974E1,1.244201660E-1,6.915283203E-1,8.370086670E0
3.251476974E1,1.627044678E-1,1.464401245E0,8.382064819E0
3.256476974E1,8.542327881E-1,8.949127197E-1,8.930007935E0
3.261476974E1,8.757781982E-1,2.991027832E-1,1.382093811E1
3.266476974E1,-3.852386475E-1,1.150955200E0,1.141137695E1
3.271476974E1,2.967071533E-1,3.349304199E-2,1.469671631E1
3.276476974E1,-4.809570312E-1,3.110656738E-1,1.101176453E1
3.281476974E1,5.910339355E-1,-4.235229492E-1,8.037490845E0
3.286476974E1,5.575256348E-1,5.623168945E-1,8.863021851E0
3.291476974E1,7.537384033E-1,9.284210205E-1,7.654632568E0
3.296476974E1,2.967071533E-1,1.138977051E0,9.061614990E0
3.301476974E1,1.313659668E0,1.641479492E0,8.516052246E0
3.306476974E1,3.014984131E-1,1.062408447E0,1.188037109E1
3.311476974E1,1.263412476E0,8.374938965E-1,1.242831421E1
3.316476974E1,6.460571289E-2,1.007385254E0,1.165065002E1
3.321476974E1,4.067993164E-2,2.751770020E-1,1.361994934E1
3.326476974E1,9.906311035E-1,-2.153472900E-1,9.446868896E0
3.331476974E1,-5.934143066E-1,1.004943848E-1,8.934799194E0
3.336476974E1,-2.464599609E-1,1.007385254E0,7.290924072E0
3.341476974E1,-5.982055664E-1,9.595184326E-1,7.580459595E0
3.346476974E1,2.321014404E-1,1.864013672E0,7.977676392E0
3.351476974E1,3.732757568E-1,1.639083862E0,1.061935425E1
3.356476974E1,9.427795410E-1,8.494567871E-1,1.160758972E1
3.361476974E1,5.264282227E-2,8.661956787E-1,1.239242554E1
3.366476974E1,2.251647949E0,8.973083496E-1,9.291336060E0
3.371476974E1,3.613128662E-1,-4.570312500E-1,1.365583801E1
3.376476974E1,6.077728271E-1,-4.522399902E-1,7.762313843E0
3.381476974E1,-5.838470459E-1,1.603240967E-1,1.091127014E1
3.386476974E1,2.057800293E-1,1.272979736E0,6.561126709E0
3.391476974E1,-5.575256348E-1,1.351943970E0,8.992233276E0
3.396476974E1,4.474639893E-1,1.840087891E0,9.135803223E0
3.401476974E1,-1.387786865E-1,1.832901001E0,1.168176270E1
3.406476974E1,8.303070068E-1,1.194015503E0,1.185165405E1
3.411476974E1,-1.316070557E-1,1.756332397E0,1.202871704E1
3.416476974E1,1.143768311E0,-5.647125244E-1,1.162672424E1
3.421476974E1,-7.417297363E-2,-4.067993164E-2,1.238285828E1
3.426476974E1,2.368927002E-1,1.028900146E-1,7.645065308E0
3.431476974E1,2.967071533E-1,7.441711426E-1,9.064010620E0
3.436476974E1,3.756713867E-1,7.058868408E-1,6.549148560E0
3.441476974E1,-2.081756592E-1,1.021728516E0,8.831909180E0
3.446476974E1,4.211425781E-1,9.667053223E-1,8.903686523E0
3.451476974E1,6.556396484E-1,8.470611572E-1,1.130848694E1
3.456476974E1,1.342376709E0,3.852386475E-1,1.138983154E1
3.461476974E1,8.853149414E-2,1.335189819E0,1.161715698E1
3.466476974E1,1.182052612E0,5.024871826E-1,1.151187134E1
3.471476974E1,5.982055664E-1,-6.460571289E-1,1.168415833E1
3.476476974E1,1.287338257E0,-1.555328369E-1,9.844070435E0
3.481476974E1,2.057800293E-1,5.838470459E-1,7.649856567E0
3.486476974E1,9.331970215E-1,1.141372681E0,7.027725220E0
3.491476974E1,-5.981445312E-2,1.115051270E0,8.752944946E0
3.496476974E1,8.949127197E-1,2.239685059E0,9.817749023E0
3.501476974E1,1.397415161E0,1.763504028E0,1.142333984E1
3.506476974E1,1.962112427E0,1.093521118E0,1.296430969E1
3.511476974E1,-1.770629883E-1,1.500305176E0,9.913467407E0
3.516476974E1,3.517456055E-1,-1.651000977E-1,1.350987244E1
3.521476974E1,9.571838379E-2,-2.057800293E-1,9.384643555E0
3.526476974E1,1.363983154E-1,-1.555328369E-1,9.592819214E0
3.531476974E1,-2.608184814E-1,5.814514160E-1,7.865203857E0
3.536476974E1,7.896423340E-2,1.268188477E0,7.893920898E0
3.541476974E1,4.163513184E-1,1.591232300E0,8.149948120E0
3.546476974E1,4.426727295E-1,1.402191162E0,1.007377625E1
3.551476974E1,5.001068115E-1,1.280166626E0,1.121994019E1
3.556476974E1,1.227523804E0,9.284210205E-1,1.245942688E1
3.561476974E1,3.732757568E-1,1.828109741E0,1.030827332E1
3.566476974E1,3.062820435E0,-2.201385498E-1,1.348594666E1
3.571476974E1,0.000000000E0,-1.962127686E-1,1.006900024E1
3.576476974E1,5.312042236E-1,1.962127686E-1,8.458633423E0
3.581476974E1,-2.416687012E-1,1.655838013E0,7.972885132E0
3.586476974E1,8.853149414E-2,1.854431152E0,6.762115479E0
3.591476974E1,-1.627044678E-1,1.832901001E0,9.174087524E0
3.596476974E1,2.632141113E-1,2.285140991E0,9.152542114E0
3.601476974E1,-2.871398926E-1,1.854431152E0,1.183969116E1
3.606476974E1,1.136596680E0,1.497909546E0,1.277288818E1
3.611476974E1,-7.010955811E-1,2.045867920E0,1.093998718E1
3.616476974E1,1.127014160E0,4.091796875E-1,1.349313354E1
3.621476974E1,5.575256348E-1,-1.459655762E-1,9.932601929E0
3.626476974E1,2.416687012E-1,-2.632141113E-1,9.300903320E0
3.631476974E1,-2.395629883E-3,7.896270752E-1,7.542175293E0
3.636476974E1,2.608184814E-1,1.658233643E0,6.929611206E0
3.641476974E1,1.914978027E-2,1.596008301E0,8.480163574E0
3.646476974E1,1.081558228E0,2.076965332E0,9.791427612E0
3.651476974E1,5.910339355E-1,1.284942627E0,1.127497864E1
3.656476974E1,6.149597168E-1,1.253845215E0,1.152862549E1
3.661476974E1,1.325622559E0,1.830505371E0,1.110269165E1
3.666476974E1,7.896270752E-1,3.684997559E-1,1.415354919E1
3.671476974E1,4.713897705E-1,9.523468018E-1,9.006591797E0
3.676476974E1,6.652069092E-1,7.465667725E-1,7.908279419E0
3.681476974E1,1.555328369E-1,1.478759766E0,8.429916382E0
3.686476974E1,-4.522399902E-1,1.275375366E0,6.991821289E0
3.691476974E1,8.135986328E-2,1.971679688E0,9.162124634E0
3.696476974E1,4.570312500E-1,2.431106567E0,9.765106201E0
3.701476974E1,6.891326904E-1,1.950149536E0,1.182533264E1
3.706476974E1,9.427795410E-1,1.459625244E0,1.311984253E1
3.711476974E1,8.997039795E-1,6.891326904E-1,1.119841003E1
3.716476974E1,-3.134613037E-1,5.790557861E-1,1.263171387E1
3.721476974E1,-2.919311523E-1,5.742797852E-1,7.800598145E0
3.726476974E1,-4.977111816E-1,3.134613037E-1,1.030110168E1
3.731476974E1,4.067840576E-1,1.184448242E0,6.575469971E0
3.736476974E1,-6.101684570E-1,1.117446899E0,8.190628052E0
3.741476974E1,6.723785400E-1,1.490722656E0,9.047256470E0
3.746476974E1,2.201385498E-1,1.701293945E0,1.117448425E1
3.751476974E1,9.810638428E-1,1.215560913E0,1.113380432E1
3.756476974E1,-2.395629883E-3,1.507476807E0,1.268675232E1
3.761476974E1,1.880752563E0,6.364898682E-1,1.024366760E1
3.766476974E1,-3.780670166E-1,-4.163513184E-1,1.277528381E1
3.771476974E1,1.462020874E0,9.809875488E-2,8.599807739E0
3.776476974E1,1.019348145E0,1.038482666E0,9.200408936E0
3.781476974E1,7.393798828E-1,1.007385254E0,7.805389404E0
3.786476974E1,-1.555328369E-1,1.770690918E0,8.312667847E0
3.791476974E1,3.804626465E-1,2.196609497E0,8.937194824E0
3.796476974E1,1.435699463E-1,2.012359619E0,1.040638733E1
3.801476974E1,1.227523804E0,1.844863892E0,1.263888550E1
3.806476974E1,-4.977111816E-1,1.969299316E0,1.230149841E1
3.811476974E1,8.039855957E-1,1.397415161E0,1.106680298E1
3.816476974E1,2.560272217E-1,2.177429199E-1,1.117208862E1
3.821476974E1,8.470611572E-1,7.656860352E-2,8.341384888E0
3.826476974E1,3.062744141E-1,6.436767578E-1,9.564117432E0
3.831476974E1,-1.674957275E-1,8.303070068E-1,7.247863770E0
3.836476974E1,-1.028900146E-1,1.710861206E0,7.735992432E0
3.841476974E1,-1.674957275E-1,1.356735229E0,8.453842163E0
3.846476974E1,-3.924255371E-1,1.813766479E0,1.127976990E1
3.851476974E1,5.743408203E-2,1.753936768E0,1.172483826E1
3.856476974E1,1.914215088E-1,1.335189819E0,1.350987244E1
3.861476974E1,1.502685547E0,1.138977051E0,9.918243408E0
3.866476974E1,-4.547119141E-2,-3.325958252E-1,1.233021545E1
3.871476974E1,6.986999512E-1,2.033843994E-1,9.202789307E0
3.876476974E1,4.067840576E-1,4.546356201E-1,8.609375000E0
3.881476974E1,1.842498779E-1,1.646255493E0,7.625930786E0
3.886476974E1,-3.038940430E-1,2.100891113E0,7.223937988E0
3.891476974E1,5.072784424E-1,2.388031006E0,9.839294434E0
3.896476974E1,5.647125244E-1,2.737396240E0,9.609573364E0
3.901476974E1,7.872314453E-1,1.258621216E0,1.312463379E1
3.906476974E1,-2.632141113E-2,1.909469604E0,1.307199097E1
3.911476974E1,3.014984131E-1,4.355010986E-1,1.054995728E1
3.916476974E1,4.929199219E-1,-2.395629883E-3,1.167457581E1
3.921476974E1,4.857482910E-1,1.363983154E-1,8.202590942E0
3.926476974E1,-5.503845215E-2,1.531372070E-1,9.236297607E0
3.931476974E1,4.977111816E-1,1.526626587E0,6.812362671E0
3.936476974E1,-3.972015381E-1,1.617553711E0,7.604385376E0
3.941476974E1,-6.460571289E-2,1.734802246E0,8.719451904E0
3.946476974E1,-3.111267090E-2,1.799407959E0,1.082273865E1
3.951476974E1,8.446655273E-1,1.363906860E0,1.191146851E1
3.956476974E1,5.024871826E-1,1.067199707E0,1.306481934E1
3.961476974E1,2.230117798E0,7.130584717E-1,9.626327515E0
3.966476974E1,-2.225341797E-1,-2.727813721E-1,1.278964233E1
3.971476974E1,1.323226929E0,3.541412354E-1,8.482559204E0
3.976476974E1,9.571228027E-1,7.824554443E-1,9.293716431E0
3.981476974E1,1.158126831E0,1.634292603E0,7.824523926E0
3.986476974E1,-1.124572754E-1,1.818542480E0,8.319839478E0
3.991476974E1,6.532440186E-1,2.507675171E0,8.748153687E0
3.996476974E1,-9.567260742E-3,2.615356445E0,9.559326172E0
4.001476974E1,7.441711426E-1,1.560119629E0,1.241874695E1
4.006476974E1,-3.732757568E-1,1.792221069E0,1.239721680E1
4.011476974E1,1.701293945E0,8.613586426E-2,1.205026245E1
4.016476974E1,-2.488555908E-1,1.316070557E-1,1.121755981E1
4.021476974E1,3.349914551E-1,4.547119141E-2,8.293518066E0
4.026476974E1,-8.135986328E-2,3.565368652E-1,9.789031982E0
4.031476974E1,9.571838379E-2,1.325622559E0,6.599411011E0
4.036476974E1,-1.107879639E0,1.469192505E0,8.614166260E0
4.041476974E1,3.661041260E-1,1.512268066E0,9.087936401E0
4.046476974E1,7.177734375E-2,1.213165283E0,1.099263000E1
4.051476974E1,4.642028809E-1,9.403839111E-1,1.137547302E1
4.056476974E1,1.028900146E-1,1.395019531E0,1.253359985E1
4.061476974E1,1.239486694E0,4.618072510E-1,1.144726562E1
4.066476974E1,-2.632141113E-2,-4.881286621E-1,1.096391296E1
4.071476974E1,2.256439209E0,3.254241943E-1,1.014077759E1
4.076476974E1,5.503540039E-1,1.038482666E0,7.690536499E0
4.081476974E1,4.402770996E-1,1.624725342E0,7.266998291E0
4.086476974E1,9.567260742E-3,1.804183960E0,8.128417969E0
4.091476974E1,4.067840576E-1,2.457427979E0,9.219543457E0
4.096476974E1,2.656097412E-1,1.734802246E0,1.085623169E1
4.101476974E1,7.298126221E-1,1.426116943E0,1.318923950E1
4.106476974E1,1.770690918E0,2.703857422E-1,1.144487000E1
